Image_ID,Penultimate_Output,GT_Value
01326__00525.jpg,"[array([[0.54054326, 1.6357608 , 0.        , 1.0846684 ]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00144.jpg,"[array([[0.877397 , 1.2891352, 0.       , 0.6328427]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00379.jpg,"[array([[0.31665987, 0.4142616 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00640.jpg,"[array([[1.4096124, 2.3461587, 0.       , 0.9348389]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01326__00221.jpg,"[array([[1.2564312, 1.8791134, 0.       , 1.0337287]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00557.jpg,"[array([[1.1840307, 0.7362769, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00136.jpg,"[array([[0.74994886, 3.7103174 , 0.        , 0.81989276]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00473.jpg,"[array([[1.0532272, 1.0939883, 0.       , 0.0252195]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00012.jpg,"[array([[1.0533583, 0.8053214, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00764.jpg,"[array([[2.0139117 , 1.6769115 , 0.        , 0.71324354]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00806.jpg,"[array([[1.0021324 , 1.546234  , 0.        , 0.56252426]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00474.jpg,"[array([[0.90790725, 1.4230756 , 0.        , 0.94059914]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00015.jpg,"[array([[1.3415953 , 0.64517254, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00763.jpg,"[array([[1.600975 , 1.8236533, 0.       , 0.569021 ]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00302.jpg,"[array([[1.5940948, 0.6175316, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00408.jpg,"[array([[0.568482 , 2.7902336, 0.       , 0.9686428]], dtype=float32)]","[array([[ -0.5758834, -10.536893 ]], dtype=float32)]"
01326__00069.jpg,"[array([[1.0341711 , 1.0334774 , 0.        , 0.05293402]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00647.jpg,"[array([[1.0154992, 2.2816317, 0.       , 1.0275233]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01326__00226.jpg,"[array([[1.2803017, 1.0574819, 0.       , 0.0248983]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00550.jpg,"[array([[0.86444867, 0.9983504 , 0.        , 0.63102496]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00696.jpg,"[array([[1.603457 , 3.65553  , 0.       , 0.8149096]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
01326__00131.jpg,"[array([[0.35385895, 2.8070138 , 0.        , 1.0037344 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00337.jpg,"[array([[1.1442888 , 1.9562861 , 0.        , 0.99298203]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00490.jpg,"[array([[0.75637573, 2.2939558 , 0.        , 0.93209237]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00756.jpg,"[array([[0.9798089, 2.7949412, 0.       , 0.9782365]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00787.jpg,"[array([[1.2749552 , 0.80832976, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00020.jpg,"[array([[1.5405946 , 0.36104774, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00833.jpg,"[array([[0.928796, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00441.jpg,"[array([[0.40408343, 0.91412884, 0.        , 0.64632297]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00178.jpg,"[array([[0.92558736, 0.5368809 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00519.jpg,"[array([[0.5181389, 1.8642491, 0.       , 0.9606186]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00104.jpg,"[array([[1.0651699 , 1.8801123 , 0.        , 0.96407545]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00565.jpg,"[array([[1.31177   , 0.03164819, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00213.jpg,"[array([[0.8443225 , 0.40119183, 0.        , 0.        ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00672.jpg,"[array([[1.131603  , 0.13363485, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00848.jpg,"[array([[0.97229093, 1.7737415 , 0.        , 0.90503377]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00103.jpg,"[array([[1.0706097 , 1.9281685 , 0.        , 0.95096415]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00562.jpg,"[array([[0.8535359, 1.2719787, 0.       , 1.0147458]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00214.jpg,"[array([[0.78323996, 0.1203557 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00675.jpg,"[array([[1.0455672 , 0.18123111, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00497.jpg,"[array([[0.7404585, 2.1546154, 0.       , 1.0057765]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00330.jpg,"[array([[1.1325969, 2.3228998, 0.       , 1.040328 ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00751.jpg,"[array([[0.7309026, 1.5261434, 0.       , 0.8844971]], dtype=float32)]","[array([[ 0.5656391, -8.091167 ]], dtype=float32)]"
01326__00027.jpg,"[array([[1.3101312 , 0.43650463, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00780.jpg,"[array([[0.8719979, 1.0817558, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00446.jpg,"[array([[0.4462819, 1.2729695, 0.       , 0.99725  ]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00834.jpg,"[array([[0.81514716, 0.12457682, 0.        , 0.        ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00268.jpg,"[array([[0.7666991, 0.2672356, 0.       , 0.       ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00609.jpg,"[array([[0.8552819 , 1.4470912 , 0.        , 0.90238696]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00084.jpg,"[array([[0.27838433, 0.16732067, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00055.jpg,"[array([[1.2878121, 1.2077241, 0.       , 0.7035077]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00393.jpg,"[array([[0.4524744 , 0.8542858 , 0.        , 0.21554095]], dtype=float32)]","[array([[-1.0482773, -4.3173704]], dtype=float32)]"
01326__00434.jpg,"[array([[0.       , 1.6419513, 0.       , 1.0092691]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00846.jpg,"[array([[1.2812858, 1.6578978, 0.       , 0.8275778]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00499.jpg,"[array([[0.71588606, 2.0028133 , 0.        , 1.0557675 ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00029.jpg,"[array([[1.0848092, 0.4264585, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00448.jpg,"[array([[0.641699 , 1.5339239, 0.       , 0.9270511]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00171.jpg,"[array([[1.2101353 , 0.22636414, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00266.jpg,"[array([[0.67375225, 0.1004011 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00607.jpg,"[array([[1.0366005, 0.5978249, 0.       , 0.       ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00758.jpg,"[array([[1.3935677, 2.4276295, 0.       , 0.9956244]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00789.jpg,"[array([[1.3241891 , 1.5629075 , 0.        , 0.12106109]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00176.jpg,"[array([[1.2624679, 0.6544505, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00517.jpg,"[array([[0.710108 , 2.2371902, 0.       , 0.9948527]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00261.jpg,"[array([[1.5226951 , 1.5535473 , 0.        , 0.74532336]], dtype=float32)]","[array([[ 3.1766007, -5.9298944]], dtype=float32)]"
01326__00600.jpg,"[array([[0.3153709 , 0.9730776 , 0.        , 0.84683836]], dtype=float32)]","[array([[-1.0482773, -4.3173704]], dtype=float32)]"
01326__00083.jpg,"[array([[0.13398583, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00052.jpg,"[array([[1.6670618 , 1.3175647 , 0.        , 0.40041944]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00841.jpg,"[array([[0.50443226, 0.33332503, 0.        , 0.        ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00433.jpg,"[array([[0.10716443, 1.453461  , 0.        , 0.97076684]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00394.jpg,"[array([[0.6373112 , 0.65497094, 0.        , 0.        ]], dtype=float32)]","[array([[-1.0482773, -4.3173704]], dtype=float32)]"
01326__00270.jpg,"[array([[0.4358644 , 0.05590368, 0.        , 0.        ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00611.jpg,"[array([[0.49621764, 1.2806952 , 0.        , 0.5193947 ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00167.jpg,"[array([[0.8472104, 1.7977747, 0.       , 1.0000701]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00506.jpg,"[array([[1.6837747, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00798.jpg,"[array([[0.83086663, 0.9843801 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00328.jpg,"[array([[0.66364163, 2.1534185 , 0.        , 0.91346174]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00749.jpg,"[array([[1.0692434, 1.9700366, 0.       , 0.9278518]], dtype=float32)]","[array([[ 0.5656391, -8.091167 ]], dtype=float32)]"
01326__00043.jpg,"[array([[1.5629828 , 2.6329582 , 0.        , 0.88773096]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00385.jpg,"[array([[0.5656496 , 0.75569534, 0.        , 0.        ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00422.jpg,"[array([[0.74215615, 2.8613186 , 0.        , 0.9580478 ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01326__00850.jpg,"[array([[1.2564615 , 1.8000125 , 0.        , 0.72533184]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00354.jpg,"[array([[1.3920741, 2.6064956, 0.       , 0.9775228]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01326__00735.jpg,"[array([[0.95297676, 0.8273249 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00092.jpg,"[array([[0.982338 , 1.8963066, 0.       , 0.9834873]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00044.jpg,"[array([[1.4654808, 1.9579403, 0.       , 0.9540425]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00857.jpg,"[array([[0.5668539, 2.2934482, 0.       , 1.0525155]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00425.jpg,"[array([[1.5308161, 2.8151224, 0.       , 0.6710619]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00382.jpg,"[array([[0.32062086, 0.7011239 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00353.jpg,"[array([[1.3620509, 2.2778156, 0.       , 1.0090121]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01326__00095.jpg,"[array([[1.2755761, 1.7751026, 0.       , 0.9473588]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00732.jpg,"[array([[1.4853243 , 1.2786521 , 0.        , 0.07402036]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00616.jpg,"[array([[0.47709125, 1.348799  , 0.        , 0.7096218 ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00160.jpg,"[array([[1.190307  , 1.1840304 , 0.        , 0.18448098]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00501.jpg,"[array([[0.94632274, 1.7629964 , 0.        , 0.83763224]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00038.jpg,"[array([[2.0292456, 2.5960708, 0.       , 1.0215977]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00459.jpg,"[array([[0.50201446, 3.1251683 , 0.        , 0.9308151 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00488.jpg,"[array([[0.90367675, 1.4548388 , 0.        , 1.046263  ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00205.jpg,"[array([[0.882876, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01326__00112.jpg,"[array([[0.99728763, 0.7664227 , 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00573.jpg,"[array([[1.6544917, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00859.jpg,"[array([[1.2090424, 3.5327623, 0.       , 0.8804197]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01326__00279.jpg,"[array([[0.8926851, 2.3902445, 0.       , 0.8208421]], dtype=float32)]","[array([[ 0.5656391, -8.091167 ]], dtype=float32)]"
01326__00618.jpg,"[array([[0.6421832 , 1.8524884 , 0.        , 0.82922244]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00791.jpg,"[array([[1.0776056, 1.2841514, 0.       , 0.6694879]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00036.jpg,"[array([[1.4498252, 1.54517  , 0.       , 0.4053673]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00457.jpg,"[array([[0.6169957, 2.829594 , 0.       , 0.9772699]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00321.jpg,"[array([[1.8689868 , 0.50706524, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00486.jpg,"[array([[1.2737762 , 1.7432806 , 0.        , 0.96864396]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00740.jpg,"[array([[0.97199744, 1.7222073 , 0.        , 0.63708776]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00169.jpg,"[array([[1.4953066 , 0.08207187, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00508.jpg,"[array([[1.7932867, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00031.jpg,"[array([[1.3023083, 2.5394204, 0.       , 0.993543 ]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00796.jpg,"[array([[1.2965814, 1.955022 , 0.       , 0.5893203]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00450.jpg,"[array([[0.42200643, 1.3679864 , 0.        , 1.0903659 ]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00822.jpg,"[array([[1.5964285, 2.2333865, 0.       , 1.0356258]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00481.jpg,"[array([[1.3447798 , 0.76574713, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00326.jpg,"[array([[0.6041878, 2.0610318, 0.       , 0.9946427]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00747.jpg,"[array([[0.8682739 , 2.1608343 , 0.        , 0.96986973]], dtype=float32)]","[array([[ 0.5656391, -8.091167 ]], dtype=float32)]"
01326__00202.jpg,"[array([[1.1151035, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01326__00115.jpg,"[array([[1.5238788 , 0.18501088, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00574.jpg,"[array([[1.5199416 , 0.43768734, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00772.jpg,"[array([[1.6642047, 1.6108742, 0.       , 0.7638051]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00313.jpg,"[array([[1.5292718 , 0.12243304, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00465.jpg,"[array([[0.6025481 , 3.0029867 , 0.        , 0.97372997]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00817.jpg,"[array([[1.7936442, 2.2801602, 0.       , 0.7496455]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00004.jpg,"[array([[0.621666  , 0.45051214, 0.        , 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00541.jpg,"[array([[0.23701061, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00120.jpg,"[array([[1.1295148 , 0.24539441, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00687.jpg,"[array([[0.49918205, 0.78872055, 0.        , 0.        ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00656.jpg,"[array([[2.04629  , 1.0203216, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.1766007, -5.9298944]], dtype=float32)]"
01326__00590.jpg,"[array([[1.9006138, 0.690963 , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00237.jpg,"[array([[1.1607462, 0.6495837, 0.       , 0.       ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
01326__00419.jpg,"[array([[1.5018295, 3.184936 , 0.       , 1.0680062]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01326__00546.jpg,"[array([[1.3070865, 0.5760593, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00680.jpg,"[array([[0.4429637, 0.6745668, 0.       , 0.       ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00127.jpg,"[array([[1.2613634 , 0.28826505, 0.        , 0.        ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00651.jpg,"[array([[1.4644136, 1.3839694, 0.       , 0.5818625]], dtype=float32)]","[array([[ 3.1766007, -5.9298944]], dtype=float32)]"
01326__00597.jpg,"[array([[0.37268707, 0.8455492 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.0482773, -4.3173704]], dtype=float32)]"
01326__00709.jpg,"[array([[0.6583546, 1.5061419, 0.       , 1.0878817]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00368.jpg,"[array([[0.6450755, 0.5930329, 0.       , 0.       ]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00775.jpg,"[array([[0.98673517, 1.1194233 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00314.jpg,"[array([[1.3812013 , 0.30683196, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00810.jpg,"[array([[0.1029687, 2.6503325, 0.       , 1.2745804]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00462.jpg,"[array([[0.28916866, 3.455855  , 0.        , 0.97776246]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00003.jpg,"[array([[1.0154799, 0.6719206, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00548.jpg,"[array([[0.9267569, 0.587669 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00129.jpg,"[array([[0.02758518, 2.7925465 , 0.        , 1.1095021 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00599.jpg,"[array([[0.19683973, 1.1994306 , 0.        , 0.8985979 ]], dtype=float32)]","[array([[-1.0482773, -4.3173704]], dtype=float32)]"
01326__00707.jpg,"[array([[1.3007103 , 1.2923148 , 0.        , 0.76542705]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
