Image_ID,Penultimate_Output,GT_Value
02833__00388.jpg,"[array([[0.09289178, 0.67347723, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00359.jpg,"[array([[0.78447807, 0.59624916, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.7266846, -3.5667188]], dtype=float32)]"
02833__00738.jpg,"[array([[0.       , 2.079643 , 0.       , 1.1718835]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00032.jpg,"[array([[0.       , 0.6553871, 0.       , 0.5070109]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00795.jpg,"[array([[0.70380956, 0.2585947 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00453.jpg,"[array([[0.5781605 , 1.4594741 , 0.        , 0.42732882]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00821.jpg,"[array([[1.1193174, 1.2552278, 0.       , 0.6285484]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00482.jpg,"[array([[0.5641166, 0.4456177, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00325.jpg,"[array([[0.48127463, 2.6405642 , 0.        , 1.152403  ]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00744.jpg,"[array([[0.       , 1.8223453, 0.       , 1.0344598]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00792.jpg,"[array([[0.51776487, 0.9363029 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00035.jpg,"[array([[0.        , 0.39611623, 0.        , 0.        ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00826.jpg,"[array([[0.978843  , 2.0987937 , 0.        , 0.74394965]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00454.jpg,"[array([[0.4930116 , 1.5474379 , 0.        , 0.21117094]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00322.jpg,"[array([[0.6165546, 2.7970998, 0.       , 1.0295969]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00485.jpg,"[array([[0.6690137 , 0.29972827, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00743.jpg,"[array([[0.       , 1.3677343, 0.       , 1.0124083]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00206.jpg,"[array([[1.1002188 , 0.07459538, 0.        , 0.        ]], dtype=float32)]","[array([[-0.32147774, -4.886626  ]], dtype=float32)]"
02833__00667.jpg,"[array([[0.       , 0.9022284, 0.       , 1.1358937]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00111.jpg,"[array([[1.3142899 , 0.51203716, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00570.jpg,"[array([[0.       , 0.5099445, 0.       , 0.       ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00049.jpg,"[array([[0.55482566, 0.23818654, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00428.jpg,"[array([[0.15558775, 1.9159161 , 0.        , 1.2515675 ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00098.jpg,"[array([[1.3048091 , 0.06746387, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00539.jpg,"[array([[0.4667915, 2.8401573, 0.       , 0.9862763]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
02833__00158.jpg,"[array([[0.        , 0.03202268, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00189.jpg,"[array([[1.7273159, 1.0209045, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00776.jpg,"[array([[0.54138297, 1.3445208 , 0.        , 0.01503544]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00317.jpg,"[array([[0., 0., 0., 0.]], dtype=float32)]","[array([[-1.469693 , -3.0176163]], dtype=float32)]"
02833__00813.jpg,"[array([[0.4323451, 0.8699165, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00461.jpg,"[array([[1.3634485 , 0.87922776, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00000.jpg,"[array([[0.56635445, 0.692238  , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.9628885, -2.2427163]], dtype=float32)]"
02833__00545.jpg,"[array([[0.34101295, 1.9685289 , 0.        , 1.0172405 ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
02833__00683.jpg,"[array([[0.8378626 , 0.86319727, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.877316 , -3.8744707]], dtype=float32)]"
02833__00124.jpg,"[array([[0.43803114, 1.5759735 , 0.        , 0.7181648 ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00652.jpg,"[array([[0.25494018, 2.20269   , 0.        , 1.0397692 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
02833__00233.jpg,"[array([[1.0901787 , 0.65366775, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.877316 , -3.8744707]], dtype=float32)]"
02833__00594.jpg,"[array([[0.5921412, 1.1826249, 0.       , 1.125292 ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00542.jpg,"[array([[0.20121893, 1.7859557 , 0.        , 0.77699316]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
02833__00123.jpg,"[array([[0.6047506, 1.4229519, 0.       , 0.8527242]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00684.jpg,"[array([[0.9229619, 0.5103853, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.877316 , -3.8744707]], dtype=float32)]"
02833__00655.jpg,"[array([[0.07845917, 2.1399796 , 0.        , 1.0993905 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
02833__00593.jpg,"[array([[1.4638356, 1.1739577, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00234.jpg,"[array([[0.6966077 , 0.92859674, 0.        , 0.36992803]], dtype=float32)]","[array([[ 0.877316 , -3.8744707]], dtype=float32)]"
02833__00299.jpg,"[array([[0.5416345, 0.8530169, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
02833__00629.jpg,"[array([[0.       , 0.5960769, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00248.jpg,"[array([[0.       , 1.2442572, 0.       , 1.3732082]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
02833__00771.jpg,"[array([[1.4060524, 2.901833 , 0.       , 0.8489729]], dtype=float32)]","[array([[-1.4171149, -8.330607 ]], dtype=float32)]"
02833__00310.jpg,"[array([[0.08866122, 0.74467987, 0.        , 0.21113409]], dtype=float32)]","[array([[-1.469693 , -3.0176163]], dtype=float32)]"
