Image_ID,Penultimate_Output,GT_Value
00382__00464.jpg,"[array([[0.88340145, 1.4314121 , 0.        , 0.        ]], dtype=float32)]","[array([[ 3.7528267, -1.5938755]], dtype=float32)]"
00382__00816.jpg,"[array([[1.2292185, 3.7561235, 0.       , 0.7393667]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00312.jpg,"[array([[0.96438396, 2.115534  , 0.        , 0.85292965]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00773.jpg,"[array([[1.355244 , 0.7140968, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.1754634, -2.7315178]], dtype=float32)]"
00382__00079.jpg,"[array([[1.2083195, 2.3302586, 0.       , 0.8906148]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00418.jpg,"[array([[1.4238771, 2.8641493, 0.       , 0.7296289]], dtype=float32)]","[array([[ 1.1380166, -8.102226 ]], dtype=float32)]"
00382__00591.jpg,"[array([[0.6795035 , 2.7649553 , 0.        , 0.92623514]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00686.jpg,"[array([[0.87033147, 1.8547134 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00121.jpg,"[array([[0.9368271, 1.9105103, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00540.jpg,"[array([[1.1199511 , 3.7709744 , 0.        , 0.67739207]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00818.jpg,"[array([[1.2408746 , 2.6450644 , 0.        , 0.85844153]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00182.jpg,"[array([[1.0551459 , 2.9237597 , 0.        , 0.94604146]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00625.jpg,"[array([[1.1771315 , 4.5929656 , 0.        , 0.47828308]], dtype=float32)]","[array([[  0.8212258, -11.296581 ]], dtype=float32)]"
00382__00153.jpg,"[array([[0.94842863, 2.4037545 , 0.        , 0.7630954 ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00532.jpg,"[array([[0.8382022, 1.0774854, 0.       , 0.       ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00295.jpg,"[array([[0.       , 3.2421176, 0.       , 1.1859821]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00864.jpg,"[array([[1.0072091, 0.6495478, 0.       , 0.       ]], dtype=float32)]","[array([[-0.56713456, -4.3879104 ]], dtype=float32)]"
00382__00360.jpg,"[array([[1.0325056, 1.6194971, 0.       , 1.1038296]], dtype=float32)]","[array([[ 2.306719 , -3.8891697]], dtype=float32)]"
00382__00701.jpg,"[array([[0.9769764, 1.1464678, 0.       , 1.0989605]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00238.jpg,"[array([[0.9533867, 1.5688684, 0.       , 0.4492353]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00688.jpg,"[array([[0.5217073 , 1.3420779 , 0.        , 0.66463685]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00070.jpg,"[array([[1.5723971, 1.2725133, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00863.jpg,"[array([[1.0030987 , 1.6998318 , 0.        , 0.92636245]], dtype=float32)]","[array([[-0.56713456, -4.3879104 ]], dtype=float32)]"
00382__00411.jpg,"[array([[1.1178104, 3.0217738, 0.       , 0.5733511]], dtype=float32)]","[array([[ 1.1380166, -8.102226 ]], dtype=float32)]"
00382__00367.jpg,"[array([[1.1428884, 0.9022623, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.306719 , -3.8891697]], dtype=float32)]"
00382__00706.jpg,"[array([[1.0136439, 1.5479013, 0.       , 0.9517505]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00598.jpg,"[array([[0.85579807, 3.5139225 , 0.        , 0.7580875 ]], dtype=float32)]","[array([[ 1.1203206, -7.5480914]], dtype=float32)]"
00382__00128.jpg,"[array([[0.6143573, 0.8313927, 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00243.jpg,"[array([[0.91554016, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00622.jpg,"[array([[0.54675335, 2.9312212 , 0.        , 0.9106985 ]], dtype=float32)]","[array([[  1.064   , -12.290125]], dtype=float32)]"
00382__00185.jpg,"[array([[0.374264 , 2.0684311, 0.       , 1.0632192]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00154.jpg,"[array([[0.46449068, 2.5377827 , 0.        , 0.9621072 ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00292.jpg,"[array([[0.13992535, 3.4154465 , 0.        , 1.1322358 ]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00535.jpg,"[array([[0.8848943, 2.155795 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00139.jpg,"[array([[0.3827667, 1.5712765, 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00558.jpg,"[array([[0.5326344, 2.4562712, 0.       , 0.9360624]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00589.jpg,"[array([[0.5693233, 3.3043883, 0.       , 0.7279356]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00376.jpg,"[array([[1.0613081, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.1754634, -2.7315178]], dtype=float32)]"
00382__00717.jpg,"[array([[0.97720206, 1.1251433 , 0.        , 1.1199324 ]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00061.jpg,"[array([[0.41906765, 3.2280395 , 0.        , 0.65977687]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00400.jpg,"[array([[0.39150617, 1.0527418 , 0.        , 0.07596534]], dtype=float32)]","[array([[ 0.5698131, -4.4060884]], dtype=float32)]"
00382__00872.jpg,"[array([[0.93829226, 0.91480106, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.4084134, -4.2679377]], dtype=float32)]"
00382__00145.jpg,"[array([[0.755156, 2.666189, 0.      , 0.666628]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00524.jpg,"[array([[1.0556333 , 2.571972  , 0.        , 0.43159348]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00283.jpg,"[array([[0.49269727, 3.4480555 , 0.        , 1.0300102 ]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00252.jpg,"[array([[1.0345262 , 0.08921819, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.68008596, -5.7091765 ]], dtype=float32)]"
00382__00194.jpg,"[array([[1.0177311, 0.7255317, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00633.jpg,"[array([[1.3588748, 3.278305 , 0.       , 0.6024758]], dtype=float32)]","[array([[  0.8212258, -11.296581 ]], dtype=float32)]"
00382__00142.jpg,"[array([[0.8958178 , 2.4146323 , 0.        , 0.01870108]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00284.jpg,"[array([[0.20713098, 3.7408562 , 0.        , 1.039209  ]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00523.jpg,"[array([[0.48334736, 1.2224063 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00255.jpg,"[array([[0.9708221, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.68008596, -5.7091765 ]], dtype=float32)]"
00382__00634.jpg,"[array([[1.2517484, 3.7806225, 0.       , 0.5469524]], dtype=float32)]","[array([[  0.8212258, -11.296581 ]], dtype=float32)]"
00382__00193.jpg,"[array([[0.9260469, 0.9078355, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00809.jpg,"[array([[1.0940127 , 3.5552251 , 0.        , 0.92907876]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00699.jpg,"[array([[0.9829851, 1.2425555, 0.       , 1.0653086]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00229.jpg,"[array([[1.442234  , 0.35652137, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00648.jpg,"[array([[1.5584068 , 2.7998173 , 0.22532319, 0.91829085]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00371.jpg,"[array([[1.312475 , 0.8708611, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.306719 , -3.8891697]], dtype=float32)]"
00382__00710.jpg,"[array([[0.7192057, 1.3230358, 0.       , 1.2124492]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00066.jpg,"[array([[1.4535346, 1.4778454, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00407.jpg,"[array([[0.96757185, 2.6388464 , 0.        , 0.78572226]], dtype=float32)]","[array([[ 1.1380166, -8.102226 ]], dtype=float32)]"
00382__00303.jpg,"[array([[0.7408637 , 2.265819  , 0.        , 0.78943634]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00762.jpg,"[array([[1.0970644, 3.2757058, 0.       , 0.5852818]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00807.jpg,"[array([[1.054398 , 2.3190298, 0.       , 0.932237 ]], dtype=float32)]","[array([[ 1.064, -6.942]], dtype=float32)]"
00382__00475.jpg,"[array([[0.5807606 , 3.240311  , 0.        , 0.83266205]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00130.jpg,"[array([[0.97499573, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00697.jpg,"[array([[0.9828028, 1.225018 , 0.       , 1.0802596]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00551.jpg,"[array([[1.1104246 , 3.180901  , 0.        , 0.65082693]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00923.jpg,"[array([[0.9928082, 3.022313 , 0.       , 0.9012951]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00580.jpg,"[array([[0.19528124, 1.2171756 , 0.        , 0.7480527 ]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00227.jpg,"[array([[1.276793, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00646.jpg,"[array([[1.0107203, 3.5110033, 0.       , 0.7973419]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00068.jpg,"[array([[1.6600407 , 0.22291662, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00409.jpg,"[array([[0.6863864, 2.1868541, 0.       , 0.8938879]], dtype=float32)]","[array([[ 1.1380166, -8.102226 ]], dtype=float32)]"
00382__00690.jpg,"[array([[0.34117162, 0.94169325, 0.        , 0.7946827 ]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00137.jpg,"[array([[0.39159498, 0.29080155, 0.        , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00924.jpg,"[array([[1.0016637 , 3.4785273 , 0.        , 0.73259526]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00556.jpg,"[array([[1.0766304, 2.4937658, 0.       , 0.7362411]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00220.jpg,"[array([[1.2554973, 1.2212565, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064, -6.942]], dtype=float32)]"
00382__00587.jpg,"[array([[0.28654775, 2.767416  , 0.        , 0.9363779 ]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00641.jpg,"[array([[1.0389446 , 1.9148458 , 0.        , 0.85944283]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00378.jpg,"[array([[1.1115935, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.1754634, -2.7315178]], dtype=float32)]"
00382__00719.jpg,"[array([[0.96293974, 0.9674017 , 0.        , 0.12211904]], dtype=float32)]","[array([[ 2.306719 , -3.8891697]], dtype=float32)]"
00382__00304.jpg,"[array([[0.9967225 , 2.3081841 , 0.        , 0.75486636]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00765.jpg,"[array([[1.4083331, 1.9522221, 0.       , 1.029507 ]], dtype=float32)]","[array([[ 3.1754634, -2.7315178]], dtype=float32)]"
00382__00800.jpg,"[array([[1.010001 , 1.5879707, 0.       , 0.9550658]], dtype=float32)]","[array([[ 1.064, -6.942]], dtype=float32)]"
00382__00215.jpg,"[array([[1.2063029, 1.0817062, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064, -6.942]], dtype=float32)]"
00382__00911.jpg,"[array([[0.617386  , 2.0611217 , 0.        , 0.44835705]], dtype=float32)]","[array([[-1.6248267, -6.942    ]], dtype=float32)]"
00382__00563.jpg,"[array([[0.5664278 , 2.9039023 , 0.        , 0.83305967]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00102.jpg,"[array([[0.20835985, 3.1579757 , 0.        , 0.7499292 ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00849.jpg,"[array([[1.0299487, 1.7944316, 0.       , 0.9128756]], dtype=float32)]","[array([[ 0.68008596, -5.7091765 ]], dtype=float32)]"
00382__00898.jpg,"[array([[0.5596472, 1.8871253, 0.       , 0.7927274]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00608.jpg,"[array([[0.71526074, 3.2116919 , 0.        , 0.7683885 ]], dtype=float32)]","[array([[ 1.1203206, -7.5480914]], dtype=float32)]"
00382__00269.jpg,"[array([[1.0681418, 0.5751974, 0.       , 0.       ]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00447.jpg,"[array([[0.88030404, 3.3351078 , 0.        , 0.75808346]], dtype=float32)]","[array([[  1.064   , -12.290125]], dtype=float32)]"
00382__00835.jpg,"[array([[0.96159935, 0.9427559 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.5698131, -4.4060884]], dtype=float32)]"
00382__00781.jpg,"[array([[0.99323213, 1.8904428 , 0.        , 1.1094676 ]], dtype=float32)]","[array([[ 3.7528267, -1.5938755]], dtype=float32)]"
00382__00750.jpg,"[array([[1.5779427 , 2.5885067 , 0.        , 0.74380374]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00331.jpg,"[array([[0.4936779 , 3.4529188 , 0.        , 0.99394834]], dtype=float32)]","[array([[-1.6248267, -6.942    ]], dtype=float32)]"
00382__00496.jpg,"[array([[0.38984883, 2.385048  , 0.        , 0.58474034]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00518.jpg,"[array([[0.92493254, 1.5228026 , 0.        , 0.7742829 ]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00179.jpg,"[array([[1.0638508 , 3.0237803 , 0.        , 0.90699506]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00832.jpg,"[array([[1.1947162, 0.9848113, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.5698131, -4.4060884]], dtype=float32)]"
