Image_ID,Penultimate_Output,GT_Value
02240__00308.jpg,"[array([[0.        , 0.85920554, 0.        , 0.4666977 ]], dtype=float32)]","[array([[-1.2240815, -4.7256603]], dtype=float32)]"
02240__00870.jpg,"[array([[1.9760857 , 0.03679684, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00063.jpg,"[array([[1.6657763, 2.2018442, 0.       , 1.0054294]], dtype=float32)]","[array([[ 2.3825927, -7.5005994]], dtype=float32)]"
02240__00715.jpg,"[array([[0.9528563, 1.7740834, 0.       , 0.8985363]], dtype=float32)]","[array([[ 3.0619726, -8.155671 ]], dtype=float32)]"
02240__00064.jpg,"[array([[1.7709584, 2.0473444, 0.       , 1.1223984]], dtype=float32)]","[array([[ 2.3825927, -7.5005994]], dtype=float32)]"
02240__00712.jpg,"[array([[0.9596304, 2.0024967, 0.       , 0.8890021]], dtype=float32)]","[array([[ 3.0619726, -8.155671 ]], dtype=float32)]"
02240__00636.jpg,"[array([[0.6419151 , 0.25121748, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00191.jpg,"[array([[1.9353667, 1.349113 , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00257.jpg,"[array([[1.3549343 , 3.6048524 , 0.        , 0.86833864]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02240__00286.jpg,"[array([[1.527863, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00521.jpg,"[array([[1.8973871, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00140.jpg,"[array([[1.5545921, 2.233762 , 0.       , 0.9889686]], dtype=float32)]","[array([[ 2.1240492, -7.8395033]], dtype=float32)]"
02240__00479.jpg,"[array([[1.9673519, 2.206725 , 0.       , 1.0378684]], dtype=float32)]","[array([[ 2.3825927, -7.5005994]], dtype=float32)]"
02240__00018.jpg,"[array([[1.7343287 , 0.48240104, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.9763005, -3.3573499]], dtype=float32)]"
02240__00109.jpg,"[array([[0.8950522, 1.0912826, 0.       , 0.7960442]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00568.jpg,"[array([[1.1910717 , 1.6918888 , 0.        , 0.86942047]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00346.jpg,"[array([[0.44791833, 2.5095768 , 0.        , 1.1054391 ]], dtype=float32)]","[array([[  0.6517092, -10.24848  ]], dtype=float32)]"
02240__00727.jpg,"[array([[0.      , 0.621054, 0.      , 0.      ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00080.jpg,"[array([[0.8375895, 2.4685595, 0.       , 1.049763 ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02240__00051.jpg,"[array([[0.9210508, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00842.jpg,"[array([[1.4457135, 1.6030687, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00430.jpg,"[array([[1.2396281, 1.2269217, 0.       , 0.374481 ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00175.jpg,"[array([[2.2712748, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00514.jpg,"[array([[0.8690451, 0.8122898, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00262.jpg,"[array([[1.6851175, 2.9151173, 0.       , 1.0497339]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02240__00603.jpg,"[array([[0.15578063, 1.7134858 , 0.        , 1.1918904 ]], dtype=float32)]","[array([[-1.2000674, -7.252081 ]], dtype=float32)]"
02240__00172.jpg,"[array([[2.3087702, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00604.jpg,"[array([[0.2791638, 1.7273655, 0.       , 0.9238081]], dtype=float32)]","[array([[-1.2000674, -7.252081 ]], dtype=float32)]"
02240__00839.jpg,"[array([[1.8372598 , 0.67847127, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00219.jpg,"[array([[0.8369875 , 1.8821174 , 0.        , 0.99385136]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00678.jpg,"[array([[0.7146498 , 2.5617042 , 0.        , 0.89094645]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00341.jpg,"[array([[0.42382148, 1.7707828 , 0.        , 0.5110841 ]], dtype=float32)]","[array([[  0.6517092, -10.24848  ]], dtype=float32)]"
02240__00087.jpg,"[array([[0.49035808, 2.3164442 , 0.        , 1.2160693 ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02240__00720.jpg,"[array([[1.2111403 , 1.5651016 , 0.        , 0.56511235]], dtype=float32)]","[array([[ 3.0619726, -8.155671 ]], dtype=float32)]"
02240__00056.jpg,"[array([[1.0614166 , 0.11117007, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00437.jpg,"[array([[1.030497  , 2.588454  , 0.        , 0.95745635]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00845.jpg,"[array([[0.9976074, 1.5243461, 0.       , 1.0842732]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00333.jpg,"[array([[1.3358847, 0.626223 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.7750372, -4.7103243]], dtype=float32)]"
02240__00494.jpg,"[array([[0.86702484, 0.04873854, 0.        , 0.        ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02240__00752.jpg,"[array([[0.6320294, 1.9032193, 0.       , 1.0920916]], dtype=float32)]","[array([[ 2.1240492, -7.8395033]], dtype=float32)]"
02240__00783.jpg,"[array([[1.6389203 , 0.97321403, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00024.jpg,"[array([[1.5388148, 0.6635804, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.9763005, -3.3573499]], dtype=float32)]"
02240__00445.jpg,"[array([[1.1731063 , 0.8892237 , 0.        , 0.04326783]], dtype=float32)]","[array([[ 0.29608634, -4.3387365 ]], dtype=float32)]"
02240__00837.jpg,"[array([[1.89138 , 1.131969, 0.      , 0.      ]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00100.jpg,"[array([[1.016426 , 3.388038 , 0.       , 0.8490551]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00561.jpg,"[array([[0.78053635, 1.5292758 , 0.        , 0.28578082]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00217.jpg,"[array([[0.6334106, 2.519686 , 0.       , 1.0733147]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00676.jpg,"[array([[0.4172345, 2.829331 , 0.       , 1.0073159]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00089.jpg,"[array([[1.6823794, 3.0242174, 0.       , 0.8188463]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00058.jpg,"[array([[0.8829717, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00439.jpg,"[array([[1.3641862, 2.2219155, 0.       , 0.8863434]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00107.jpg,"[array([[0.9683338 , 1.1347724 , 0.        , 0.76953954]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00566.jpg,"[array([[0.87201446, 1.9561422 , 0.        , 0.8420874 ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00210.jpg,"[array([[1.4277135, 2.6475847, 0.       , 0.9644998]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00671.jpg,"[array([[0.48818576, 2.3734694 , 0.        , 1.1919929 ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00348.jpg,"[array([[0.83327824, 2.645044  , 0.        , 0.93139786]], dtype=float32)]","[array([[  0.6517092, -10.24848  ]], dtype=float32)]"
02240__00493.jpg,"[array([[0.7601883, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02240__00334.jpg,"[array([[0.845826  , 0.59431154, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.7750372, -4.7103243]], dtype=float32)]"
02240__00755.jpg,"[array([[0.4954989, 0.5144678, 0.       , 0.       ]], dtype=float32)]","[array([[-0.26540843, -4.4810424 ]], dtype=float32)]"
02240__00023.jpg,"[array([[1.3437973 , 0.49268213, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.9763005, -3.3573499]], dtype=float32)]"
02240__00784.jpg,"[array([[1.4129593 , 0.8631237 , 0.        , 0.18669665]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00830.jpg,"[array([[1.7007767 , 2.5892632 , 0.        , 0.70501256]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00442.jpg,"[array([[1.4171088, 0.1760071, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.29608634, -4.3387365 ]], dtype=float32)]"
02240__00738.jpg,"[array([[0.9493898 , 0.40399814, 0.        , 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00201.jpg,"[array([[1.7084239 , 1.1853267 , 0.        , 0.61768657]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00116.jpg,"[array([[0.7156301 , 0.62472045, 0.        , 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00577.jpg,"[array([[0.57812744, 2.4346344 , 0.        , 0.9203619 ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02240__00795.jpg,"[array([[1.2949928, 0.3411766, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00032.jpg,"[array([[0.6371958 , 0.21003538, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00453.jpg,"[array([[1.2170904 , 1.0520604 , 0.        , 0.92754644]], dtype=float32)]","[array([[ 0.29608634, -4.3387365 ]], dtype=float32)]"
02240__00821.jpg,"[array([[2.0477622 , 1.8745207 , 0.        , 0.73417646]], dtype=float32)]","[array([[ 1.2173462, -8.762151 ]], dtype=float32)]"
02240__00325.jpg,"[array([[0.768933 , 0.4831221, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.7750372, -4.7103243]], dtype=float32)]"
02240__00482.jpg,"[array([[1.7884746, 2.0882564, 0.       , 1.0700496]], dtype=float32)]","[array([[ 2.3825927, -7.5005994]], dtype=float32)]"
02240__00744.jpg,"[array([[1.3578995, 1.4743317, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.1240492, -7.8395033]], dtype=float32)]"
02240__00035.jpg,"[array([[1.2086891, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00792.jpg,"[array([[0.90473104, 1.0977703 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00826.jpg,"[array([[1.53459  , 2.9749222, 0.       , 1.2352782]], dtype=float32)]","[array([[ 1.2173462, -8.762151 ]], dtype=float32)]"
02240__00485.jpg,"[array([[1.3229334, 2.1447527, 0.       , 1.0663946]], dtype=float32)]","[array([[ 2.3825927, -7.5005994]], dtype=float32)]"
02240__00322.jpg,"[array([[1.2125238, 0.1434739, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0334473, -2.5608008]], dtype=float32)]"
02240__00743.jpg,"[array([[1.4080427 , 1.7991061 , 0.        , 0.17672954]], dtype=float32)]","[array([[ 2.1240492, -7.8395033]], dtype=float32)]"
02240__00049.jpg,"[array([[1.0066780e+00, 9.1379695e-04, 0.0000000e+00, 0.0000000e+00]],
      dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00428.jpg,"[array([[1.6964041, 2.5614629, 0.       , 1.0007731]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00098.jpg,"[array([[1.3458761 , 3.749835  , 0.        , 0.90419024]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00206.jpg,"[array([[0.67368746, 1.7702477 , 0.        , 0.9484418 ]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00667.jpg,"[array([[0.1973746, 2.6693275, 0.       , 0.9591908]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00111.jpg,"[array([[0.9370589 , 0.79241115, 0.        , 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00570.jpg,"[array([[0.89673346, 1.5904871 , 0.        , 0.65566736]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00828.jpg,"[array([[1.7528918, 1.3655176, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00615.jpg,"[array([[0.3263051, 1.771393 , 0.       , 1.1202989]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00163.jpg,"[array([[1.7111725, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00502.jpg,"[array([[1.1971078, 2.0856843, 0.       , 0.8409083]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00047.jpg,"[array([[0.82326096, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00381.jpg,"[array([[1.1934434, 2.8854864, 0.       , 0.9066071]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02240__00854.jpg,"[array([[0.99152267, 1.3045901 , 0.        , 1.1934977 ]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00426.jpg,"[array([[0.9226407, 1.7207739, 0.       , 1.1007283]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00350.jpg,"[array([[0.9609   , 3.1038992, 0.       , 0.9567773]], dtype=float32)]","[array([[  0.6517092, -10.24848  ]], dtype=float32)]"
02240__00731.jpg,"[array([[0.7916461 , 0.17017311, 0.        , 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00096.jpg,"[array([[1.5663934 , 3.5659256 , 0.        , 0.83316714]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00208.jpg,"[array([[0.83654165, 1.3054512 , 0.        , 0.8281672 ]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00669.jpg,"[array([[0.8518535, 2.6192865, 0.       , 0.9602185]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00040.jpg,"[array([[0.9848201 , 0.03086967, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00421.jpg,"[array([[1.5487694, 0.9694751, 0.       , 0.7683872]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00853.jpg,"[array([[0.37510228, 1.0318565 , 0.        , 0.7876611 ]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00386.jpg,"[array([[1.1991925, 1.5335882, 0.       , 1.1498711]], dtype=float32)]","[array([[ 1.2173462, -8.762151 ]], dtype=float32)]"
02240__00091.jpg,"[array([[1.5926913, 3.2997358, 0.       , 0.9684797]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00736.jpg,"[array([[0.5786684 , 0.20559229, 0.        , 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00118.jpg,"[array([[0.4413076 , 0.96630055, 0.        , 0.08497152]], dtype=float32)]","[array([[-0.26540843, -4.4810424 ]], dtype=float32)]"
02240__00579.jpg,"[array([[0.39577478, 2.626523  , 0.        , 0.9935906 ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02240__00273.jpg,"[array([[0.5639704 , 3.2956808 , 0.        , 0.97934407]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00612.jpg,"[array([[0.3403091, 1.8676202, 0.       , 1.1483811]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00164.jpg,"[array([[1.3373101, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00505.jpg,"[array([[1.1292864, 2.1486576, 0.       , 0.9407867]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00703.jpg,"[array([[0.6864546, 3.0888684, 0.       , 0.8334454]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02240__00414.jpg,"[array([[1.4659016, 0.7998831, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00866.jpg,"[array([[1.4936154 , 0.07700228, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00075.jpg,"[array([[0.3752182, 2.3352509, 0.       , 1.0891055]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02240__00468.jpg,"[array([[1.5188277 , 1.1013217 , 0.        , 0.70964277]], dtype=float32)]","[array([[-1.2240815, -4.7256603]], dtype=float32)]"
02240__00009.jpg,"[array([[0.5536849, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02240__00530.jpg,"[array([[1.3435975 , 0.06255321, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00297.jpg,"[array([[0.08622175, 0.49462095, 0.        , 0.        ]], dtype=float32)]","[array([[-1.2240815, -4.7256603]], dtype=float32)]"
02240__00151.jpg,"[array([[0.2187673, 2.1125772, 0.       , 1.3369727]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00180.jpg,"[array([[0.       , 1.2894905, 0.       , 1.2696313]], dtype=float32)]","[array([[-1.2000674, -7.252081 ]], dtype=float32)]"
02240__00627.jpg,"[array([[0.8338483, 2.123689 , 0.       , 1.0748188]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00246.jpg,"[array([[0.4937394, 1.2808682, 0.       , 0.48425  ]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00778.jpg,"[array([[0.84320563, 1.9593804 , 0.        , 0.8396988 ]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00319.jpg,"[array([[1.7964504, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0334473, -2.5608008]], dtype=float32)]"
02240__00290.jpg,"[array([[2.0556607, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00537.jpg,"[array([[1.7830194, 2.5214448, 0.       , 0.9439473]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02240__00156.jpg,"[array([[0.00605505, 1.1579434 , 0.        , 1.16311   ]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00620.jpg,"[array([[0.34645122, 1.9985335 , 0.        , 1.0266272 ]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00187.jpg,"[array([[0.22897635, 1.6870466 , 0.        , 1.2802008 ]], dtype=float32)]","[array([[-1.2000674, -7.252081 ]], dtype=float32)]"
02240__00241.jpg,"[array([[0.38864157, 1.6958147 , 0.        , 1.0408466 ]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00704.jpg,"[array([[0.5152555, 3.4956071, 0.       , 0.8914768]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02240__00861.jpg,"[array([[1.5269159, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00413.jpg,"[array([[1.4067521, 0.5859541, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00072.jpg,"[array([[1.853138  , 1.8799118 , 0.        , 0.92341137]], dtype=float32)]","[array([[ 2.3825927, -7.5005994]], dtype=float32)]"
02240__00776.jpg,"[array([[1.3024955, 3.1807604, 0.       , 0.9401259]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00317.jpg,"[array([[1.7225261, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0334473, -2.5608008]], dtype=float32)]"
