Image_ID,Penultimate_Output,GT_Value
02301__00082.jpg,"[array([[0.01751269, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.1466027, -2.0411797]], dtype=float32)]"
02301__00725.jpg,"[array([[1.5674055, 3.5661888, 0.       , 0.9857621]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02301__00260.jpg,"[array([[1.068708  , 1.9713883 , 0.        , 0.91992354]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02301__00601.jpg,"[array([[1.3603855, 0.9881381, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00177.jpg,"[array([[0.00424332, 1.1022412 , 0.        , 1.3574569 ]], dtype=float32)]","[array([[-0.7010517, -6.0213766]], dtype=float32)]"
02301__00516.jpg,"[array([[1.5967358, 1.8586057, 0.       , 1.1648526]], dtype=float32)]","[array([[ 3.10991 , -4.926039]], dtype=float32)]"
02301__00788.jpg,"[array([[0.43994504, 3.4302247 , 0.        , 0.93170756]], dtype=float32)]","[array([[ 0.72488207, -9.728868  ]], dtype=float32)]"
02301__00338.jpg,"[array([[0.87906015, 0.5266804 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.464489 , -1.9531932]], dtype=float32)]"
02301__00759.jpg,"[array([[0.61933  , 3.7504003, 0.       , 0.774556 ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00212.jpg,"[array([[0.7844395, 1.2694017, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02301__00673.jpg,"[array([[0.16750105, 0.41185233, 0.        , 0.        ]], dtype=float32)]","[array([[-1.1466027, -2.0411797]], dtype=float32)]"
02301__00105.jpg,"[array([[0.9559331, 1.3906939, 0.       , 1.0564278]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00564.jpg,"[array([[1.0722048 , 0.46231595, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.464489 , -1.9531932]], dtype=float32)]"
02301__00179.jpg,"[array([[0.18854845, 1.5434263 , 0.        , 1.1889625 ]], dtype=float32)]","[array([[-0.7010517, -6.0213766]], dtype=float32)]"
02301__00518.jpg,"[array([[1.3074689, 1.5634801, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.10991 , -4.926039]], dtype=float32)]"
02301__00786.jpg,"[array([[0.45982066, 3.7767587 , 0.        , 0.9465415 ]], dtype=float32)]","[array([[ 0.72488207, -9.728868  ]], dtype=float32)]"
02301__00440.jpg,"[array([[0.62679535, 0.7531091 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.7854868, -2.9301379]], dtype=float32)]"
02301__00832.jpg,"[array([[1.4543804 , 2.1920426 , 0.        , 0.80465835]], dtype=float32)]","[array([[ 2.4810355, -6.1975994]], dtype=float32)]"
02301__00336.jpg,"[array([[1.1014702, 0.4166764, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.464489 , -1.9531932]], dtype=float32)]"
02301__00491.jpg,"[array([[0.       , 1.442543 , 0.       , 1.1814225]], dtype=float32)]","[array([[-0.7010517, -6.0213766]], dtype=float32)]"
02301__00757.jpg,"[array([[0.4142434, 3.8665237, 0.       , 0.7549213]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00269.jpg,"[array([[0.5809558, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00608.jpg,"[array([[1.4039317, 1.8799592, 0.       , 0.7677598]], dtype=float32)]","[array([[ 3.1034286, -7.8467274]], dtype=float32)]"
02301__00026.jpg,"[array([[0.285213, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02301__00781.jpg,"[array([[0.75511324, 3.2888737 , 0.        , 0.94447213]], dtype=float32)]","[array([[ 0.72488207, -9.728868  ]], dtype=float32)]"
02301__00835.jpg,"[array([[1.3045739, 1.5356737, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.4810355, -6.1975994]], dtype=float32)]"
02301__00447.jpg,"[array([[0.09877791, 0.45621794, 0.        , 0.        ]], dtype=float32)]","[array([[-0.7854868, -2.9301379]], dtype=float32)]"
02301__00496.jpg,"[array([[0.16735253, 1.9660697 , 0.        , 1.0904654 ]], dtype=float32)]","[array([[-0.7010517, -6.0213766]], dtype=float32)]"
02301__00331.jpg,"[array([[0.90620786, 0.53642684, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.3575537, -3.6346984]], dtype=float32)]"
02301__00750.jpg,"[array([[0.77759826, 3.2146118 , 0.        , 0.89945513]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00215.jpg,"[array([[0.84412557, 0.90475404, 0.        , 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02301__00674.jpg,"[array([[0.7855543 , 3.0713646 , 0.        , 0.87444687]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00102.jpg,"[array([[0.63520473, 1.4442487 , 0.        , 1.173875  ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00563.jpg,"[array([[1.0256828, 0.6086374, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.464489 , -1.9531932]], dtype=float32)]"
02301__00849.jpg,"[array([[1.3484511 , 2.262167  , 0.        , 0.99029255]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02301__00765.jpg,"[array([[1.4329634, 2.989737 , 0.       , 1.076386 ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02301__00304.jpg,"[array([[0.0533149 , 0.71945864, 0.        , 0.        ]], dtype=float32)]","[array([[-0.7854868, -2.9301379]], dtype=float32)]"
02301__00800.jpg,"[array([[0.32235926, 3.0473852 , 0.        , 1.1182404 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00472.jpg,"[array([[1.4541975, 2.6981843, 0.       , 0.8834003]], dtype=float32)]","[array([[ 3.2632387, -8.817045 ]], dtype=float32)]"
02301__00013.jpg,"[array([[1.7108616, 2.6319168, 0.       , 0.8794638]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00556.jpg,"[array([[0.77575934, 0.7440448 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.464489 , -1.9531932]], dtype=float32)]"
02301__00137.jpg,"[array([[0.1201447, 2.2276163, 0.       , 1.1373873]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00641.jpg,"[array([[0.5112511, 2.1678512, 0.       , 1.0458908]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02301__00587.jpg,"[array([[1.4760915, 0.7556112, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.4265444, -3.0903735]], dtype=float32)]"
02301__00220.jpg,"[array([[0.8486311 , 0.08855217, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00719.jpg,"[array([[1.0603144, 1.2830249, 0.       , 1.0589601]], dtype=float32)]","[array([[ 1.3575537, -3.6346984]], dtype=float32)]"
02301__00378.jpg,"[array([[1.8421121 , 0.07986663, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00551.jpg,"[array([[0.34975725, 2.4762514 , 0.        , 1.0494244 ]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00697.jpg,"[array([[0.56685364, 1.3965539 , 0.        , 1.1417739 ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02301__00130.jpg,"[array([[1.460366  , 0.72951454, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.9448779, -3.450745 ]], dtype=float32)]"
02301__00646.jpg,"[array([[0.11072857, 2.3406496 , 0.        , 1.2343644 ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02301__00227.jpg,"[array([[0.9577858, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00580.jpg,"[array([[1.4344063, 0.8466473, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.4265444, -3.0903735]], dtype=float32)]"
02301__00409.jpg,"[array([[0.7708876, 3.0306253, 0.       , 0.7799022]], dtype=float32)]","[array([[ 0.72488207, -9.728868  ]], dtype=float32)]"
02301__00068.jpg,"[array([[1.0431579 , 0.46691146, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00762.jpg,"[array([[0.96710694, 3.020288  , 0.        , 1.0696436 ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02301__00303.jpg,"[array([[0.4930122 , 0.54405475, 0.        , 0.        ]], dtype=float32)]","[array([[-0.7854868, -2.9301379]], dtype=float32)]"
02301__00475.jpg,"[array([[1.2361352 , 3.0319924 , 0.        , 0.75762635]], dtype=float32)]","[array([[ 3.2632387, -8.817045 ]], dtype=float32)]"
02301__00807.jpg,"[array([[0.3155171 , 4.405843  , 0.        , 0.88068306]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00014.jpg,"[array([[1.7479113, 2.958238 , 0.       , 0.7420608]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00699.jpg,"[array([[0.61630195, 0.9003011 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02301__00648.jpg,"[array([[0.5306149, 2.3346303, 0.       , 1.1297619]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02301__00229.jpg,"[array([[1.0092247, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00710.jpg,"[array([[0.85107076, 1.3606677 , 0.        , 1.00142   ]], dtype=float32)]","[array([[ 1.3575537, -3.6346984]], dtype=float32)]"
02301__00371.jpg,"[array([[1.5332612 , 0.07742701, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00407.jpg,"[array([[0.73252887, 3.0570047 , 0.        , 0.8368967 ]], dtype=float32)]","[array([[ 0.72488207, -9.728868  ]], dtype=float32)]"
02301__00875.jpg,"[array([[1.2795012 , 0.41141638, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00066.jpg,"[array([[1.4288961 , 0.37851298, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00523.jpg,"[array([[0.09939364, 1.0036111 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00284.jpg,"[array([[1.3697876, 2.0839124, 0.       , 0.8854596]], dtype=float32)]","[array([[ 3.1034286, -7.8467274]], dtype=float32)]"
02301__00142.jpg,"[array([[0.06524504, 2.8032198 , 0.        , 1.151565  ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00193.jpg,"[array([[0.65886444, 1.8612499 , 0.        , 0.9017154 ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00634.jpg,"[array([[0.18356514, 0.28219768, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02301__00255.jpg,"[array([[1.2396595, 1.9797698, 0.       , 0.9156213]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02301__00809.jpg,"[array([[1.3119116 , 2.3274214 , 0.        , 0.89428383]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00283.jpg,"[array([[0.87882245, 2.5357797 , 0.        , 1.0150512 ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00524.jpg,"[array([[0.5454751 , 0.21987903, 0.        , 0.        ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00145.jpg,"[array([[0.       , 3.0321937, 0.       , 1.1487263]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00633.jpg,"[array([[0.07105766, 0.6945128 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02301__00194.jpg,"[array([[1.3675051 , 1.8325356 , 0.        , 0.97619283]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00252.jpg,"[array([[1.3383962, 1.8259373, 0.       , 0.9767291]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02301__00558.jpg,"[array([[1.3352458 , 0.22185288, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.464489 , -1.9531932]], dtype=float32)]"
02301__00139.jpg,"[array([[0.11227551, 2.9180157 , 0.        , 0.9590137 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00589.jpg,"[array([[1.0974742 , 1.0479022 , 0.        , 0.08139867]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00717.jpg,"[array([[1.1087935, 1.3804624, 0.       , 0.8553779]], dtype=float32)]","[array([[ 1.3575537, -3.6346984]], dtype=float32)]"
02301__00376.jpg,"[array([[1.8373657 , 0.01312571, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00872.jpg,"[array([[0.7570571, 0.5859067, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00400.jpg,"[array([[1.0887567, 2.7073464, 0.       , 0.7092314]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02301__00061.jpg,"[array([[0.9241121 , 0.49807006, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00185.jpg,"[array([[1.0058988, 2.3677301, 0.       , 0.9620817]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00622.jpg,"[array([[0.2784267, 0.5945309, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02301__00243.jpg,"[array([[1.188587  , 1.1710322 , 0.        , 0.52521193]], dtype=float32)]","[array([[ 2.0146153, -5.56074  ]], dtype=float32)]"
02301__00535.jpg,"[array([[0.2592675 , 0.63590324, 0.        , 0.        ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00292.jpg,"[array([[1.2644185, 2.7746184, 0.       , 0.8054413]], dtype=float32)]","[array([[ 3.1034286, -7.8467274]], dtype=float32)]"
02301__00154.jpg,"[array([[1.0423119, 1.966231 , 0.       , 0.8460805]], dtype=float32)]","[array([[ 2.4810355, -6.1975994]], dtype=float32)]"
02301__00411.jpg,"[array([[1.4065459, 1.7709398, 0.       , 1.0105914]], dtype=float32)]","[array([[ 3.10991 , -4.926039]], dtype=float32)]"
02301__00863.jpg,"[array([[0.9570731 , 0.92069286, 0.        , 0.02295596]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00070.jpg,"[array([[1.1666808 , 1.6875125 , 0.        , 0.65596664]], dtype=float32)]","[array([[ 3.2632387, -8.817045 ]], dtype=float32)]"
02301__00706.jpg,"[array([[0.47189012, 0.9100748 , 0.        , 0.4906942 ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02301__00367.jpg,"[array([[1.5919448 , 0.11334598, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00598.jpg,"[array([[1.0096327 , 1.5739299 , 0.        , 0.74474204]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00549.jpg,"[array([[0.5094999, 2.6206937, 0.       , 1.0303999]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00128.jpg,"[array([[1.2556047 , 0.59422344, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.9448779, -3.450745 ]], dtype=float32)]"
02301__00864.jpg,"[array([[1.2493532, 0.7667213, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00416.jpg,"[array([[0.16017827, 1.6352352 , 0.        , 1.2243195 ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02301__00077.jpg,"[array([[0.5198473 , 2.5358505 , 0.        , 0.85897213]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00360.jpg,"[array([[1.5598137 , 0.74351585, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.4265444, -3.0903735]], dtype=float32)]"
02301__00659.jpg,"[array([[0.44305715, 0.26547202, 0.        , 0.        ]], dtype=float32)]","[array([[-1.1466027, -2.0411797]], dtype=float32)]"
02301__00238.jpg,"[array([[0.92974496, 1.6399282 , 0.        , 0.9752942 ]], dtype=float32)]","[array([[ 2.0146153, -5.56074  ]], dtype=float32)]"
02301__00688.jpg,"[array([[0.68918276, 1.8839753 , 0.        , 1.0465199 ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00818.jpg,"[array([[1.4268048, 1.8875453, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00625.jpg,"[array([[0.24643353, 0.60513616, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02301__00182.jpg,"[array([[0.9661242 , 2.8431535 , 0.        , 0.81375957]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00244.jpg,"[array([[0.81334805, 1.5535756 , 0.        , 1.0632563 ]], dtype=float32)]","[array([[ 2.0146153, -5.56074  ]], dtype=float32)]"
02301__00295.jpg,"[array([[1.2754232, 2.2858155, 0.       , 0.8202945]], dtype=float32)]","[array([[ 3.1034286, -7.8467274]], dtype=float32)]"
02301__00532.jpg,"[array([[0.43750927, 0.62167054, 0.        , 0.        ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00153.jpg,"[array([[1.3351101 , 2.069784  , 0.        , 0.88552034]], dtype=float32)]","[array([[ 2.4810355, -6.1975994]], dtype=float32)]"
02301__00418.jpg,"[array([[0.82463354, 0.20305619, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00079.jpg,"[array([[0.77505106, 0.90173656, 0.        , 0.        ]], dtype=float32)]","[array([[-1.1466027, -2.0411797]], dtype=float32)]"
02301__00657.jpg,"[array([[0.24930239, 0.96517676, 0.        , 0.96314657]], dtype=float32)]","[array([[-1.1466027, -2.0411797]], dtype=float32)]"
02301__00591.jpg,"[array([[0.771075  , 0.82513154, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00236.jpg,"[array([[1.101575 , 1.6525916, 0.       , 0.4528687]], dtype=float32)]","[array([[ 2.0146153, -5.56074  ]], dtype=float32)]"
02301__00540.jpg,"[array([[0.1231534, 1.7387924, 0.       , 1.2213932]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00121.jpg,"[array([[1.4126945, 2.0574782, 0.       , 0.9212805]], dtype=float32)]","[array([[ 2.9448779, -3.450745 ]], dtype=float32)]"
02301__00686.jpg,"[array([[1.0175487 , 2.1786823 , 0.        , 0.91077095]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00816.jpg,"[array([[1.3662434, 2.1127446, 0.       , 0.8513516]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00464.jpg,"[array([[0.8629918, 0.2115863, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02301__00005.jpg,"[array([[0.69609654, 3.1096072 , 0.        , 0.7705224 ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00773.jpg,"[array([[1.6380035 , 3.1622453 , 0.        , 0.92585486]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02301__00312.jpg,"[array([[0.24248287, 1.3669509 , 0.        , 0.21308911]], dtype=float32)]","[array([[-0.7854868, -2.9301379]], dtype=float32)]"
02301__00463.jpg,"[array([[1.3866873, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02301__00811.jpg,"[array([[1.3299702 , 2.1386166 , 0.        , 0.34221295]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00002.jpg,"[array([[0.55520153, 2.6012366 , 0.        , 0.9635215 ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00774.jpg,"[array([[1.5177413 , 3.4178693 , 0.        , 0.91008586]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02301__00315.jpg,"[array([[0.5728914, 1.4912115, 0.       , 0.9295497]], dtype=float32)]","[array([[-0.7854868, -2.9301379]], dtype=float32)]"
02301__00369.jpg,"[array([[1.8876917, 0.4865298, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00650.jpg,"[array([[0.4516757, 2.7315228, 0.       , 1.0820814]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02301__00231.jpg,"[array([[1.2083721 , 0.01453772, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00596.jpg,"[array([[1.0336218 , 1.159708  , 0.        , 0.10964954]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00547.jpg,"[array([[0.56151515, 2.5943444 , 0.        , 0.9574821 ]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00681.jpg,"[array([[0.6425935, 2.2019165, 0.       , 1.0516914]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00126.jpg,"[array([[1.5277705, 0.7911316, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.9448779, -3.450745 ]], dtype=float32)]"
02301__00320.jpg,"[array([[0.70994973, 1.6221039 , 0.        , 0.4862489 ]], dtype=float32)]","[array([[ 1.3575537, -3.6346984]], dtype=float32)]"
02301__00487.jpg,"[array([[0.4041602, 1.6865634, 0.       , 1.062849 ]], dtype=float32)]","[array([[-0.7010517, -6.0213766]], dtype=float32)]"
02301__00741.jpg,"[array([[1.2193344, 2.7679179, 0.       , 0.8388507]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02301__00790.jpg,"[array([[0.915079 , 4.2298474, 0.       , 0.7641863]], dtype=float32)]","[array([[ 0.72488207, -9.728868  ]], dtype=float32)]"
02301__00037.jpg,"[array([[1.8229687 , 3.4091084 , 0.        , 0.81851375]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02301__00456.jpg,"[array([[1.6935537 , 0.01377492, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02301__00824.jpg,"[array([[1.078556 , 2.4396062, 0.       , 0.9275958]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00278.jpg,"[array([[0.       , 0.5334687, 0.       , 0.       ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00619.jpg,"[array([[1.3561734 , 2.821737  , 0.        , 0.90309864]], dtype=float32)]","[array([[ 3.1034286, -7.8467274]], dtype=float32)]"
02301__00858.jpg,"[array([[1.5933093 , 2.23762   , 0.        , 0.77451026]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02301__00113.jpg,"[array([[0.90710765, 1.9133524 , 0.        , 0.9056696 ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00572.jpg,"[array([[1.3360535 , 0.83611697, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.4265444, -3.0903735]], dtype=float32)]"
02301__00204.jpg,"[array([[0.7357529 , 1.5167269 , 0.        , 0.64976394]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02301__00665.jpg,"[array([[0.32674915, 0.810348  , 0.        , 0.08551327]], dtype=float32)]","[array([[-1.1466027, -2.0411797]], dtype=float32)]"
