Image_ID,Penultimate_Output,GT_Value
01877__00094.jpg,"[array([[0.5647374 , 1.6203302 , 0.        , 0.83761096]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00045.jpg,"[array([[0.      , 0.615605, 0.      , 0.      ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00383.jpg,"[array([[0.18503873, 1.561775  , 0.        , 1.1899248 ]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00856.jpg,"[array([[0.15519312, 0.45474228, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
01877__00424.jpg,"[array([[0.0066744 , 0.05832488, 0.        , 0.        ]], dtype=float32)]","[array([[-0.44974872, -3.4605515 ]], dtype=float32)]"
01877__00278.jpg,"[array([[0.05871732, 0.42587507, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00619.jpg,"[array([[0.41528758, 1.2379792 , 0.        , 0.65315914]], dtype=float32)]","[array([[ 0.33877686, -6.921328  ]], dtype=float32)]"
01877__00487.jpg,"[array([[0.       , 1.6880583, 0.       , 1.2313533]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00320.jpg,"[array([[0.6193    , 1.0618978 , 0.        , 0.88651973]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
01877__00741.jpg,"[array([[0.12800221, 0.36706185, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00037.jpg,"[array([[0.08284452, 0.49117866, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00790.jpg,"[array([[0.03131554, 0.80131865, 0.        , 0.01528914]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00824.jpg,"[array([[0.8885154, 0.3314261, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00456.jpg,"[array([[0., 0., 0., 0.]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00113.jpg,"[array([[0.45546928, 1.7595861 , 0.        , 0.98727787]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00572.jpg,"[array([[1.2373738 , 0.89583904, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00204.jpg,"[array([[1.1889, 0.    , 0.    , 0.    ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00665.jpg,"[array([[0.5148698, 1.7225201, 0.       , 1.0551598]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00858.jpg,"[array([[0.6572246 , 1.1879811 , 0.        , 0.00916174]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
01877__00114.jpg,"[array([[0.96998024, 0.9282676 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00575.jpg,"[array([[0.       , 0.5143838, 0.       , 0.       ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00203.jpg,"[array([[0.86139274, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00662.jpg,"[array([[0.7325189 , 2.1708295 , 0.        , 0.95512843]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00168.jpg,"[array([[0.23357476, 1.2185401 , 0.        , 0.7776399 ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00509.jpg,"[array([[0.6661045 , 1.5420202 , 0.        , 0.81143636]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00327.jpg,"[array([[0.4478901, 0.6974363, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
01877__00480.jpg,"[array([[0.       , 1.7883654, 0.       , 1.2032559]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00746.jpg,"[array([[0.73554355, 1.7309835 , 0.        , 1.0168025 ]], dtype=float32)]","[array([[ 1.0166132, -8.673448 ]], dtype=float32)]"
01877__00797.jpg,"[array([[0.09006757, 0.94307894, 0.        , 0.04518226]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00030.jpg,"[array([[0.24520454, 0.24772714, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00451.jpg,"[array([[0., 0., 0., 0.]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00823.jpg,"[array([[0.5049776 , 0.42903984, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00657.jpg,"[array([[0.6176906, 1.7801114, 0.       , 1.0278417]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00236.jpg,"[array([[0.04988059, 1.0169383 , 0.        , 0.79009026]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00591.jpg,"[array([[0.5488042, 1.8240061, 0.       , 1.0344121]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00540.jpg,"[array([[0.42614347, 1.3899086 , 0.        , 1.1785796 ]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00686.jpg,"[array([[0.2894708 , 1.3161147 , 0.        , 0.83714604]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00121.jpg,"[array([[1.1061791, 0.96113  , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00418.jpg,"[array([[0.37343425, 0.32496342, 0.        , 0.        ]], dtype=float32)]","[array([[-0.44974872, -3.4605515 ]], dtype=float32)]"
01877__00079.jpg,"[array([[0.        , 0.03244061, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00464.jpg,"[array([[0.03769406, 0.918106  , 0.        , 0.18618219]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00816.jpg,"[array([[0.38111475, 0.17175835, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00005.jpg,"[array([[0.666513  , 0.25930747, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00773.jpg,"[array([[0.8129147, 1.7715342, 0.       , 0.9609475]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00312.jpg,"[array([[0.50374514, 1.3244958 , 0.        , 1.1939278 ]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00811.jpg,"[array([[0.79596746, 0.30593297, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00463.jpg,"[array([[0.24015243, 1.2837387 , 0.        , 1.0760018 ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00002.jpg,"[array([[0.81878984, 0.37530386, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00774.jpg,"[array([[0.6462328, 1.917145 , 0.       , 0.9621448]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00315.jpg,"[array([[0.4863738, 1.0281453, 0.       , 0.8776013]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00650.jpg,"[array([[0.78017664, 0.18078175, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00596.jpg,"[array([[0.42934093, 1.6749533 , 0.        , 1.0330063 ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00231.jpg,"[array([[0.       , 1.1765125, 0.       , 0.562081 ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00547.jpg,"[array([[1.3022829, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00126.jpg,"[array([[0.98312616, 0.64333963, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00681.jpg,"[array([[1.0729885, 2.31332  , 0.       , 0.7866954]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00708.jpg,"[array([[0.6149332 , 0.42283076, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.52811325, -4.479852  ]], dtype=float32)]"
01877__00369.jpg,"[array([[0.7569834, 1.3597189, 0.       , 1.113925 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00622.jpg,"[array([[0.2212985, 0.9331311, 0.       , 0.885129 ]], dtype=float32)]","[array([[ 0.33877686, -6.921328  ]], dtype=float32)]"
01877__00185.jpg,"[array([[0.983974  , 0.32709873, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00243.jpg,"[array([[1.102725 , 1.9010346, 0.       , 0.8937365]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00292.jpg,"[array([[0.647147  , 0.87683094, 0.        , 0.32251647]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
01877__00535.jpg,"[array([[0.85355467, 1.744685  , 0.        , 1.030579  ]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00154.jpg,"[array([[0.5929796, 1.2339274, 0.       , 0.5640213]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00598.jpg,"[array([[0.2939137, 1.3410376, 0.       , 1.0232425]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00549.jpg,"[array([[0.94534534, 0.10748778, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00128.jpg,"[array([[0.64693457, 1.5820777 , 0.        , 0.8745337 ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00411.jpg,"[array([[0.46834695, 0.9633733 , 0.        , 0.8177206 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00070.jpg,"[array([[0.       , 1.2204165, 0.       , 0.6779252]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00706.jpg,"[array([[0.6767128 , 0.31139705, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.52811325, -4.479852  ]], dtype=float32)]"
01877__00367.jpg,"[array([[0.79873806, 1.3026959 , 0.        , 1.0685537 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00659.jpg,"[array([[0.26707885, 1.8879623 , 0.        , 1.1042061 ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00238.jpg,"[array([[0.17258793, 0.9943547 , 0.        , 0.6862887 ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00688.jpg,"[array([[0.        , 0.8194289 , 0.        , 0.15652497]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00416.jpg,"[array([[0.33952883, 0.93969804, 0.        , 0.8290739 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00077.jpg,"[array([[0., 0., 0., 0.]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00701.jpg,"[array([[0.70137525, 0.34445158, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.52811325, -4.479852  ]], dtype=float32)]"
01877__00360.jpg,"[array([[0.8927414, 1.5148584, 0.       , 1.0695989]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00182.jpg,"[array([[0.84187895, 0.21006301, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00625.jpg,"[array([[0.41940758, 1.0347351 , 0.        , 0.81258196]], dtype=float32)]","[array([[ 0.33877686, -6.921328  ]], dtype=float32)]"
01877__00244.jpg,"[array([[0.6524591, 1.5260421, 0.       , 1.1035179]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00532.jpg,"[array([[0.7532079, 1.5416427, 0.       , 1.0614691]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00295.jpg,"[array([[0.30719978, 0.4405404 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
01877__00153.jpg,"[array([[0.57665396, 1.2398303 , 0.        , 0.754646  ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00818.jpg,"[array([[0.5493168, 0.5769122, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00710.jpg,"[array([[0.5121326 , 0.49030057, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.52811325, -4.479852  ]], dtype=float32)]"
01877__00371.jpg,"[array([[0.7999778, 1.4038606, 0.       , 1.0876967]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00407.jpg,"[array([[0.40790913, 1.2726299 , 0.        , 1.0914088 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00066.jpg,"[array([[0.        , 1.0861295 , 0.        , 0.55905163]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00699.jpg,"[array([[0.       , 0.9471487, 0.       , 0.5525503]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00648.jpg,"[array([[0.8853728 , 0.16842803, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00229.jpg,"[array([[0.33829123, 1.0504816 , 0.        , 0.4541315 ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00809.jpg,"[array([[0.76531917, 0.3452591 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00284.jpg,"[array([[0.29953095, 0.05020399, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00523.jpg,"[array([[0.        , 0.7282559 , 0.        , 0.59791666]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00142.jpg,"[array([[0.87699425, 1.075376  , 0.        , 0.58355093]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00634.jpg,"[array([[0.24427143, 1.4017624 , 0.        , 0.87468123]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00193.jpg,"[array([[0.26393247, 0.41848835, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00255.jpg,"[array([[0.9130619 , 1.9640193 , 0.        , 0.91355735]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00524.jpg,"[array([[0.       , 0.7840145, 0.       , 0.6535652]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00283.jpg,"[array([[0.        , 0.03826329, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00145.jpg,"[array([[1.2851208 , 1.6452858 , 0.        , 0.65037704]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00194.jpg,"[array([[0.5732327 , 0.12056296, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00633.jpg,"[array([[0.16967206, 1.315791  , 0.        , 0.8945363 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00252.jpg,"[array([[0.6017213, 1.8027709, 0.       , 1.0142993]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00717.jpg,"[array([[0.35304132, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
01877__00376.jpg,"[array([[0.89087373, 1.4504685 , 0.        , 1.1814847 ]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00400.jpg,"[array([[0.64650553, 1.524768  , 0.        , 1.0957038 ]], dtype=float32)]","[array([[ 1.0166132, -8.673448 ]], dtype=float32)]"
01877__00061.jpg,"[array([[0.41332403, 1.4843618 , 0.        , 1.1839575 ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00558.jpg,"[array([[1.0138712, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00139.jpg,"[array([[0.8659839 , 0.42785832, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00589.jpg,"[array([[0.20648824, 1.4985403 , 0.        , 1.2073188 ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00765.jpg,"[array([[0.15520543, 2.0970376 , 0.        , 1.0908545 ]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00304.jpg,"[array([[0.3203012 , 0.91267926, 0.        , 0.671029  ]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00472.jpg,"[array([[0.10241061, 0.84145635, 0.        , 0.5697679 ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00800.jpg,"[array([[0.      , 1.051671, 0.      , 1.182967]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00013.jpg,"[array([[1.1109667 , 0.32598284, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00719.jpg,"[array([[0.813354, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
01877__00378.jpg,"[array([[0.5451987, 1.0829089, 0.       , 0.7654326]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00556.jpg,"[array([[1.0435442 , 0.03893992, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00690.jpg,"[array([[0.1595876, 1.1717911, 0.       , 0.676202 ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00137.jpg,"[array([[1.3629749, 1.1746775, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00641.jpg,"[array([[0.12264779, 1.6448991 , 0.        , 1.0439472 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00220.jpg,"[array([[0.33068898, 1.7797679 , 0.        , 1.09369   ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00587.jpg,"[array([[0.36397094, 1.8832659 , 0.        , 1.0433304 ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00409.jpg,"[array([[0.30154482, 1.2056727 , 0.        , 1.0092986 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00068.jpg,"[array([[0.       , 1.1762843, 0.       , 0.8741817]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00551.jpg,"[array([[1.3099737, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00130.jpg,"[array([[0.7900211, 1.034703 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00697.jpg,"[array([[0.        , 1.0338637 , 0.        , 0.70649683]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00646.jpg,"[array([[0.8056279, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00580.jpg,"[array([[0.        , 0.60134304, 0.        , 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00227.jpg,"[array([[0.42832512, 1.7793255 , 0.        , 0.9933716 ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00762.jpg,"[array([[0.1779589, 2.31861  , 0.       , 1.0539137]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00303.jpg,"[array([[0.3957277, 0.6852565, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00807.jpg,"[array([[0.6932605 , 0.17172122, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00475.jpg,"[array([[0.       , 1.3945411, 0.       , 1.0617735]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00014.jpg,"[array([[1.1322854 , 0.36073017, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00212.jpg,"[array([[0.81813025, 0.0598761 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00673.jpg,"[array([[0.8540869, 1.6592319, 0.       , 1.0031143]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00105.jpg,"[array([[0.47024474, 1.513878  , 0.        , 1.0631683 ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00564.jpg,"[array([[1.3339713 , 0.67260504, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00021.jpg,"[array([[1.2507572 , 1.2364117 , 0.        , 0.63779736]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00786.jpg,"[array([[0.4393214, 1.2626995, 0.       , 1.211187 ]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00832.jpg,"[array([[0.7199078 , 0.30716452, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00440.jpg,"[array([[0.       , 0.9463705, 0.       , 0.7646454]], dtype=float32)]","[array([[-0.44974872, -3.4605515 ]], dtype=float32)]"
01877__00491.jpg,"[array([[0.76930845, 1.0164644 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00336.jpg,"[array([[0.34097818, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
01877__00757.jpg,"[array([[0.44194692, 1.9491135 , 0.        , 1.0419074 ]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00179.jpg,"[array([[0.8012835, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00518.jpg,"[array([[0.       , 0.5670357, 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00781.jpg,"[array([[0.7609277, 1.6755776, 0.       , 0.9153493]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
