Image_ID,Penultimate_Output,GT_Value
01877__00161.jpg,"[array([[0.62220037, 0.7403712 , 0.55826414, 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00500.jpg,"[array([[1.2035725 , 0.8905837 , 0.26852542, 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00276.jpg,"[array([[0.5688171 , 0.01284461, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00617.jpg,"[array([[0.7765147 , 1.1078318 , 0.62222916, 0.        ]], dtype=float32)]","[array([[ 0.33877686, -6.921328  ]], dtype=float32)]"
01877__00489.jpg,"[array([[1.1528655 , 0.98933685, 0.64627075, 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00039.jpg,"[array([[0.9147766 , 0.08094493, 0.0833538 , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00458.jpg,"[array([[0.40074003, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00352.jpg,"[array([[0.7900358 , 0.16615236, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.52811325, -4.479852  ]], dtype=float32)]"
01877__00733.jpg,"[array([[0.67781746, 0.5112323 , 0.20072386, 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00094.jpg,"[array([[1.0398031 , 1.2744641 , 0.5577859 , 0.20451958]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00045.jpg,"[array([[0.33892098, 0.7012231 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00383.jpg,"[array([[0.31127062, 1.5472052 , 0.43898705, 1.0682756 ]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00856.jpg,"[array([[0.9316864 , 1.0832978 , 0.40595034, 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
01877__00424.jpg,"[array([[0.59586114, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-0.44974872, -3.4605515 ]], dtype=float32)]"
01877__00278.jpg,"[array([[0.59314   , 0.03741297, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00619.jpg,"[array([[1.0577208, 1.264852 , 0.5024071, 0.       ]], dtype=float32)]","[array([[ 0.33877686, -6.921328  ]], dtype=float32)]"
01877__00487.jpg,"[array([[0.10316363, 1.7619381 , 0.45714995, 1.0734816 ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00320.jpg,"[array([[0.84558797, 0.9791374 , 0.23643152, 0.        ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
01877__00741.jpg,"[array([[0.77561486, 0.38594455, 0.26657304, 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00037.jpg,"[array([[1.3507638 , 0.15257727, 0.05214858, 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00790.jpg,"[array([[0.49967557, 1.252074  , 0.32466576, 0.4209936 ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00824.jpg,"[array([[1.3610827 , 0.8108623 , 0.31521234, 0.        ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00456.jpg,"[array([[0.2583412, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00113.jpg,"[array([[0.75636125, 0.8779705 , 0.5644148 , 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00572.jpg,"[array([[1.6103351 , 0.6792312 , 0.39821875, 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00204.jpg,"[array([[1.7454466, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00665.jpg,"[array([[0.6050791, 1.7925574, 0.7124607, 1.0764207]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00858.jpg,"[array([[0.9471638 , 0.6414063 , 0.44416907, 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
01877__00114.jpg,"[array([[1.5196073, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00575.jpg,"[array([[0.11482711, 0.96009576, 0.16556801, 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00203.jpg,"[array([[1.5036445, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00662.jpg,"[array([[0.58851224, 1.9807166 , 0.7641405 , 1.014687  ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00168.jpg,"[array([[0.7327351 , 0.5984107 , 0.48257986, 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00509.jpg,"[array([[0.89239603, 1.1443685 , 0.66954595, 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00327.jpg,"[array([[0.99734676, 0.8751875 , 0.32271823, 0.        ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
01877__00480.jpg,"[array([[0.34331745, 2.2092402 , 0.6407041 , 0.9446399 ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00746.jpg,"[array([[1.268463  , 1.4063625 , 0.67343956, 0.44070616]], dtype=float32)]","[array([[ 1.0166132, -8.673448 ]], dtype=float32)]"
01877__00797.jpg,"[array([[0.4919637, 1.3264167, 0.4492736, 0.6934902]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00030.jpg,"[array([[0.769618  , 0.152446  , 0.12570743, 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00451.jpg,"[array([[0.47378948, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00823.jpg,"[array([[0.75821424, 1.0054901 , 0.3739076 , 0.        ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00657.jpg,"[array([[0.89994   , 1.7592124 , 0.96332943, 1.0426137 ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00236.jpg,"[array([[0.5510797 , 0.5316534 , 0.19473113, 0.        ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00591.jpg,"[array([[0.70199  , 1.391544 , 0.725719 , 0.7286744]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00540.jpg,"[array([[0.6511141 , 1.3879738 , 0.51108146, 0.74483263]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00686.jpg,"[array([[0.4407477 , 1.3153118 , 0.45410362, 0.71688944]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00121.jpg,"[array([[1.599648  , 0.12143628, 0.20190991, 0.        ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00418.jpg,"[array([[0.5553216, 0.5450534, 0.       , 0.       ]], dtype=float32)]","[array([[-0.44974872, -3.4605515 ]], dtype=float32)]"
01877__00079.jpg,"[array([[0.6899126, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00464.jpg,"[array([[0.5969542 , 0.8217221 , 0.13084118, 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00816.jpg,"[array([[0.8490751 , 0.10996386, 0.02209531, 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00005.jpg,"[array([[0.6602314, 0.7334337, 0.145149 , 0.       ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00773.jpg,"[array([[0.65428126, 1.3530127 , 0.73143816, 0.65263325]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00312.jpg,"[array([[0.6405167 , 1.2981917 , 0.59360766, 0.56681484]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00811.jpg,"[array([[1.1398787 , 0.37522566, 0.22717798, 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00463.jpg,"[array([[0.5125641 , 1.099471  , 0.36372298, 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00002.jpg,"[array([[0.9521908 , 0.06598219, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00774.jpg,"[array([[1.2855159 , 1.4200933 , 0.64857024, 0.48915824]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00315.jpg,"[array([[0.71080863, 0.8553726 , 0.3077084 , 0.        ]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00650.jpg,"[array([[1.3759624 , 0.30757946, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00596.jpg,"[array([[0.7155749 , 1.3948134 , 0.82322085, 0.74322706]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00231.jpg,"[array([[0.43162942, 0.5825919 , 0.15906636, 0.        ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00547.jpg,"[array([[1.1438547 , 0.13042298, 0.17753688, 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00126.jpg,"[array([[1.2300279, 0.0354669, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00681.jpg,"[array([[1.3065909, 1.6645212, 0.9500916, 1.2955122]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00708.jpg,"[array([[1.1522788 , 0.61960304, 0.21323577, 0.        ]], dtype=float32)]","[array([[ 0.52811325, -4.479852  ]], dtype=float32)]"
01877__00369.jpg,"[array([[0.77499443, 1.3042331 , 0.4056793 , 0.4770405 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00622.jpg,"[array([[0.72222745, 1.1646998 , 0.5275981 , 0.        ]], dtype=float32)]","[array([[ 0.33877686, -6.921328  ]], dtype=float32)]"
01877__00185.jpg,"[array([[1.3881292, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00243.jpg,"[array([[0.70465463, 1.0015259 , 0.41346014, 0.        ]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00292.jpg,"[array([[0.656739  , 0.26035613, 0.01791215, 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
01877__00535.jpg,"[array([[0.47748175, 1.9764764 , 0.75369745, 1.0068364 ]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00154.jpg,"[array([[1.3178397 , 0.7757871 , 0.45248517, 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00598.jpg,"[array([[0.65928394, 1.3823156 , 0.7085447 , 0.744391  ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00549.jpg,"[array([[1.2492102, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00128.jpg,"[array([[0.514918  , 1.1369444 , 0.5121671 , 0.01434655]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00411.jpg,"[array([[0.68622917, 0.86788666, 0.26537868, 0.        ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00070.jpg,"[array([[0.8688538, 0.6185269, 0.5787329, 0.       ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00706.jpg,"[array([[1.0919199 , 0.18102662, 0.09327617, 0.        ]], dtype=float32)]","[array([[ 0.52811325, -4.479852  ]], dtype=float32)]"
01877__00367.jpg,"[array([[1.2985553 , 1.5265676 , 0.53709054, 0.8632838 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00659.jpg,"[array([[0.6160599, 1.5831603, 1.0492754, 1.0888398]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00238.jpg,"[array([[0.7863893, 0.6138432, 0.4424302, 0.       ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00688.jpg,"[array([[0.35773355, 1.1019088 , 0.19560325, 0.0051295 ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00416.jpg,"[array([[0.42469665, 1.273361  , 0.35655394, 0.60648394]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00077.jpg,"[array([[0.4083942, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00701.jpg,"[array([[1.3315656 , 0.30223987, 0.02295086, 0.        ]], dtype=float32)]","[array([[ 0.52811325, -4.479852  ]], dtype=float32)]"
01877__00360.jpg,"[array([[1.3488005 , 1.3490093 , 0.5093421 , 0.24442302]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00182.jpg,"[array([[1.3649962, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00625.jpg,"[array([[0.7465651 , 1.2234176 , 0.66623884, 0.1493382 ]], dtype=float32)]","[array([[ 0.33877686, -6.921328  ]], dtype=float32)]"
01877__00244.jpg,"[array([[0.90144056, 1.1663276 , 0.3542603 , 0.        ]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00532.jpg,"[array([[0.8308057, 1.4967072, 0.9935596, 1.0564928]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00295.jpg,"[array([[0.85922706, 0.4841086 , 0.26729354, 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
01877__00153.jpg,"[array([[1.3082511 , 0.90778553, 0.5800657 , 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00818.jpg,"[array([[1.4244077 , 0.7555193 , 0.20554318, 0.        ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00710.jpg,"[array([[1.1969055 , 0.64370453, 0.2694926 , 0.        ]], dtype=float32)]","[array([[ 0.52811325, -4.479852  ]], dtype=float32)]"
01877__00371.jpg,"[array([[0.8651079 , 1.4133103 , 0.5929642 , 0.75768495]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00407.jpg,"[array([[0.5840423 , 1.1667466 , 0.35661244, 0.03757842]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00066.jpg,"[array([[0.5935467 , 0.8157388 , 0.49289417, 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00699.jpg,"[array([[0.6130138 , 1.1996948 , 0.5817485 , 0.12556504]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00648.jpg,"[array([[1.2999626, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00229.jpg,"[array([[0.64021206, 1.0609813 , 0.33018073, 0.        ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00809.jpg,"[array([[1.0680151 , 0.35526466, 0.14433588, 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00284.jpg,"[array([[0.5308941 , 0.09645058, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00523.jpg,"[array([[0.28752807, 1.0421684 , 0.2698748 , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00142.jpg,"[array([[1.1861418 , 1.075403  , 0.47092593, 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00634.jpg,"[array([[0.49337214, 1.3612263 , 0.64968216, 0.85557324]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00193.jpg,"[array([[1.3667088, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00255.jpg,"[array([[1.2416289 , 1.3254695 , 0.78038514, 0.23485544]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00524.jpg,"[array([[0.4937204 , 0.9260729 , 0.28364298, 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00283.jpg,"[array([[0.5372625, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
01877__00145.jpg,"[array([[1.5908401 , 0.5010734 , 0.37155938, 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00194.jpg,"[array([[1.0189749, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00633.jpg,"[array([[0.46452692, 1.3449329 , 0.66767496, 0.83550674]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00252.jpg,"[array([[1.3064477 , 1.3100672 , 0.79674476, 0.21155581]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00717.jpg,"[array([[0.86621284, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
01877__00376.jpg,"[array([[0.54944515, 1.2613454 , 0.68953013, 0.44595024]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00400.jpg,"[array([[0.7057451 , 1.4175214 , 0.80241185, 0.91220313]], dtype=float32)]","[array([[ 1.0166132, -8.673448 ]], dtype=float32)]"
01877__00061.jpg,"[array([[0.69149745, 0.78183496, 0.24589321, 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00558.jpg,"[array([[1.0912119 , 0.        , 0.01686407, 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00139.jpg,"[array([[1.4815663 , 0.31038165, 0.28712806, 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00589.jpg,"[array([[0.543374  , 1.3894552 , 0.60731685, 0.88760376]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00765.jpg,"[array([[0.48889384, 1.3942605 , 0.8921802 , 1.0238615 ]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00304.jpg,"[array([[0.5965364 , 1.1051826 , 0.47402492, 0.        ]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00472.jpg,"[array([[0.5767234 , 1.0186665 , 0.37524432, 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00800.jpg,"[array([[0.40074235, 1.3366069 , 0.5975588 , 0.8674551 ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00013.jpg,"[array([[0.9671865 , 0.26329204, 0.12443507, 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00719.jpg,"[array([[0.8901486, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
01877__00378.jpg,"[array([[0.6412617 , 1.4423641 , 0.71455884, 0.980307  ]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00556.jpg,"[array([[0.7982291, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00690.jpg,"[array([[0.49693704, 1.0962614 , 0.5019693 , 0.        ]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00137.jpg,"[array([[1.5135838 , 0.79653805, 0.48993218, 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00641.jpg,"[array([[0.4760151 , 1.3515929 , 0.7098638 , 0.85273516]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00220.jpg,"[array([[0.9964849, 1.0677648, 0.5061325, 0.       ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00587.jpg,"[array([[0.5626044, 1.6854599, 0.8355217, 1.0851536]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00409.jpg,"[array([[0.3240878 , 1.1889726 , 0.28696182, 0.3759176 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
01877__00068.jpg,"[array([[0.67440426, 0.6208878 , 0.40932083, 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00551.jpg,"[array([[1.0386261 , 0.        , 0.15485786, 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00130.jpg,"[array([[0.9713553 , 0.6180345 , 0.41219166, 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00697.jpg,"[array([[0.56975716, 1.1690924 , 0.57520056, 0.07111188]], dtype=float32)]","[array([[-1.8038981, -6.022483 ]], dtype=float32)]"
01877__00646.jpg,"[array([[1.4537989 , 0.        , 0.02351391, 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00580.jpg,"[array([[0.45435855, 0.88485473, 0.1978106 , 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00227.jpg,"[array([[0.76822037, 1.3683611 , 0.67716104, 0.6702087 ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
01877__00762.jpg,"[array([[0.40247658, 1.4376669 , 0.77963537, 1.0391405 ]], dtype=float32)]","[array([[-1.2757035, -9.353824 ]], dtype=float32)]"
01877__00303.jpg,"[array([[0.8284983 , 0.92130005, 0.35113013, 0.        ]], dtype=float32)]","[array([[ 0.5268666, -7.977996 ]], dtype=float32)]"
01877__00807.jpg,"[array([[1.1810371 , 0.21973237, 0.10004009, 0.        ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00475.jpg,"[array([[0.15054955, 1.5541492 , 0.39317176, 1.0446225 ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
01877__00014.jpg,"[array([[1.0514326, 0.9001481, 0.4476161, 0.       ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00212.jpg,"[array([[1.667072, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
01877__00673.jpg,"[array([[1.3115252, 1.455436 , 0.5324301, 0.554669 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
01877__00105.jpg,"[array([[0.7597455, 1.022464 , 0.6564081, 0.       ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00564.jpg,"[array([[1.5366637 , 0.9350086 , 0.40518108, 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00021.jpg,"[array([[1.0927186 , 1.1533946 , 0.54851925, 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00786.jpg,"[array([[0.652352 , 1.3934188, 0.6265215, 0.7813401]], dtype=float32)]","[array([[ 0.7568188, -8.49141  ]], dtype=float32)]"
01877__00832.jpg,"[array([[1.3806037 , 0.9002458 , 0.21806192, 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00440.jpg,"[array([[0.39119807, 0.8466344 , 0.12212096, 0.        ]], dtype=float32)]","[array([[-0.44974872, -3.4605515 ]], dtype=float32)]"
01877__00491.jpg,"[array([[0.7986639, 1.054727 , 0.731776 , 0.       ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00336.jpg,"[array([[0.76396066, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
