Image_ID,Penultimate_Output,GT_Value
02091__00792.jpg,"[array([[1.6952263 , 1.2263848 , 0.09913726, 0.        ]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00035.jpg,"[array([[1.0549676 , 1.284885  , 0.49158916, 0.25547245]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00454.jpg,"[array([[0.17586023, 2.528014  , 0.4567395 , 0.86512107]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00826.jpg,"[array([[0.63210297, 2.159406  , 1.105168  , 0.9281565 ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00322.jpg,"[array([[0.73262304, 3.0795867 , 1.0975832 , 0.70630234]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02091__00485.jpg,"[array([[1.4716916 , 1.2614678 , 0.39425495, 0.005587  ]], dtype=float32)]","[array([[ 2.2315576, -5.5767465]], dtype=float32)]"
02091__00743.jpg,"[array([[0.76107985, 3.0013402 , 1.437449  , 0.6882464 ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00049.jpg,"[array([[1.0043468 , 1.1798688 , 0.43660274, 0.        ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00428.jpg,"[array([[1.1514422 , 0.21245925, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02091__00098.jpg,"[array([[1.4967693, 1.6454308, 1.0844468, 1.1409018]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00206.jpg,"[array([[0.54007524, 2.3409417 , 0.82734114, 0.8999529 ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00667.jpg,"[array([[1.9041557 , 1.5053475 , 0.59706104, 0.6707398 ]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02091__00570.jpg,"[array([[1.2936232, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00828.jpg,"[array([[0.9781525, 2.0457637, 1.2227467, 1.037423 ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00274.jpg,"[array([[0.39957598, 1.9268625 , 0.6181226 , 1.032511  ]], dtype=float32)]","[array([[ 2.2315576, -5.5767465]], dtype=float32)]"
02091__00615.jpg,"[array([[0.05086192, 1.6404353 , 0.00907055, 1.0907029 ]], dtype=float32)]","[array([[-0.98151225, -6.4280143 ]], dtype=float32)]"
02091__00163.jpg,"[array([[0.40529782, 1.7562485 , 0.9121342 , 1.039565  ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00502.jpg,"[array([[1.3158895 , 0.44616252, 0.09281597, 0.        ]], dtype=float32)]","[array([[ 0.03534295, -2.531589  ]], dtype=float32)]"
02091__00047.jpg,"[array([[1.0211183, 1.8300395, 0.9533183, 1.0853207]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00426.jpg,"[array([[1.2546511 , 0.57169   , 0.07927253, 0.        ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02091__00854.jpg,"[array([[1.5439742 , 3.277339  , 1.2285713 , 0.91068584]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00381.jpg,"[array([[0.75921804, 2.4042146 , 0.9126797 , 0.8963738 ]], dtype=float32)]","[array([[ 2.7989705, -9.177293 ]], dtype=float32)]"
02091__00885.jpg,"[array([[1.2545121 , 2.2910008 , 0.75154275, 1.1592537 ]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00350.jpg,"[array([[0.5407798 , 1.1764534 , 0.8451857 , 0.27574208]], dtype=float32)]","[array([[ 1.4669187, -1.6905   ]], dtype=float32)]"
02091__00096.jpg,"[array([[1.031829 , 1.561305 , 0.9502208, 1.1128067]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00731.jpg,"[array([[0.60458076, 2.1790404 , 1.325631  , 0.8813336 ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00208.jpg,"[array([[1.2525936, 1.8736042, 1.075863 , 1.0841798]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00669.jpg,"[array([[0.5125854 , 0.99179643, 0.10972067, 0.        ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02091__00040.jpg,"[array([[1.4635801 , 1.1167002 , 0.29442918, 0.        ]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00386.jpg,"[array([[1.5774215, 2.4854336, 1.3531796, 1.1370777]], dtype=float32)]","[array([[ 2.7989705, -9.177293 ]], dtype=float32)]"
02091__00853.jpg,"[array([[1.6132077, 3.0181706, 1.2254299, 1.0172906]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00421.jpg,"[array([[1.3330102 , 0.00600009, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02091__00357.jpg,"[array([[1.4497162 , 0.8483355 , 0.19829322, 0.        ]], dtype=float32)]","[array([[ 1.1054044, -3.743794 ]], dtype=float32)]"
02091__00882.jpg,"[array([[1.2200793, 2.6036248, 0.8580847, 1.050223 ]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00736.jpg,"[array([[0.80474395, 2.7690632 , 1.1711907 , 0.8053275 ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00118.jpg,"[array([[0.6117226 , 1.131199  , 0.17437306, 0.05466782]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00273.jpg,"[array([[1.6640915 , 1.5106343 , 0.77094096, 0.72977835]], dtype=float32)]","[array([[ 2.2315576, -5.5767465]], dtype=float32)]"
02091__00612.jpg,"[array([[0.63884825, 0.7109307 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.98151225, -6.4280143 ]], dtype=float32)]"
02091__00164.jpg,"[array([[1.0541724 , 2.7672749 , 0.84276044, 0.8858496 ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00505.jpg,"[array([[0.9127013, 1.0049918, 0.2903645, 0.       ]], dtype=float32)]","[array([[ 0.03534295, -2.531589  ]], dtype=float32)]"
02091__00703.jpg,"[array([[0.23020118, 2.17312   , 0.563941  , 0.954899  ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00362.jpg,"[array([[1.3048093 , 1.4250745 , 0.5418855 , 0.58884335]], dtype=float32)]","[array([[ 1.1054044, -3.743794 ]], dtype=float32)]"
02091__00414.jpg,"[array([[0.8946585, 1.3796487, 0.9412295, 0.4988121]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02091__00075.jpg,"[array([[1.1481011 , 3.2023382 , 0.96242607, 0.81238747]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00468.jpg,"[array([[1.0109057 , 0.8504909 , 0.43438172, 0.        ]], dtype=float32)]","[array([[ 1.1054044, -3.743794 ]], dtype=float32)]"
02091__00009.jpg,"[array([[1.2329329 , 1.4417793 , 0.57152337, 0.7187503 ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02091__00530.jpg,"[array([[1.0371242, 2.2063844, 1.00886  , 1.0188326]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00627.jpg,"[array([[0.90338904, 1.5681665 , 0.869199  , 1.1456419 ]], dtype=float32)]","[array([[ 0.8506103, -6.0757823]], dtype=float32)]"
02091__00180.jpg,"[array([[0.99438363, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00246.jpg,"[array([[0.54568905, 2.2071583 , 0.7611775 , 0.9474088 ]], dtype=float32)]","[array([[-0.66135395, -7.430102  ]], dtype=float32)]"
02091__00778.jpg,"[array([[1.3816617, 1.2010057, 0.2865348, 0.       ]], dtype=float32)]","[array([[ 1.3144443, -5.5447445]], dtype=float32)]"
02091__00319.jpg,"[array([[1.4013629, 2.7436821, 1.0443234, 1.0200641]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02091__00290.jpg,"[array([[1.1384864 , 1.9851012 , 0.6994281 , 0.80937946]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02091__00156.jpg,"[array([[0.5315442, 1.5967437, 0.940626 , 1.0923321]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00187.jpg,"[array([[0.75325215, 2.7560544 , 0.7687755 , 0.83328885]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00620.jpg,"[array([[0.31376696, 1.8781981 , 0.12009981, 0.90160275]], dtype=float32)]","[array([[-0.98151225, -6.4280143 ]], dtype=float32)]"
02091__00241.jpg,"[array([[0.49678075, 1.8708243 , 1.0528721 , 0.9961912 ]], dtype=float32)]","[array([[-0.66135395, -7.430102  ]], dtype=float32)]"
02091__00704.jpg,"[array([[0.507542 , 1.8116293, 0.7884696, 1.0511117]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00365.jpg,"[array([[1.7607968 , 0.75014454, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1054044, -3.743794 ]], dtype=float32)]"
02091__00413.jpg,"[array([[0.       , 2.069832 , 0.2655293, 0.9751973]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02091__00861.jpg,"[array([[1.6666971, 3.220909 , 1.0066761, 1.0112455]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00072.jpg,"[array([[2.3084066, 0.4106057, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00776.jpg,"[array([[1.2787218, 1.097625 , 0.4248128, 0.       ]], dtype=float32)]","[array([[ 1.3144443, -5.5447445]], dtype=float32)]"
02091__00317.jpg,"[array([[0.7523821 , 2.489913  , 1.0684541 , 0.87458986]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02091__00461.jpg,"[array([[1.3728255 , 0.7684034 , 0.29336354, 0.        ]], dtype=float32)]","[array([[ 1.1054044, -3.743794 ]], dtype=float32)]"
02091__00813.jpg,"[array([[1.003431 , 2.1586368, 0.7607534, 0.9867775]], dtype=float32)]","[array([[ 2.7989705, -9.177293 ]], dtype=float32)]"
02091__00000.jpg,"[array([[1.2657211, 1.4047369, 0.6281249, 0.5733359]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02091__00539.jpg,"[array([[1.9227194 , 1.2394761 , 0.49446148, 0.        ]], dtype=float32)]","[array([[ 2.0198035, -5.1945076]], dtype=float32)]"
02091__00158.jpg,"[array([[0.59910303, 1.4505256 , 0.70778614, 1.084851  ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00189.jpg,"[array([[1.3459795, 2.7853014, 1.1633261, 0.9672938]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00545.jpg,"[array([[1.7859777 , 1.1121567 , 0.18817002, 0.        ]], dtype=float32)]","[array([[ 2.0198035, -5.1945076]], dtype=float32)]"
02091__00683.jpg,"[array([[0.7007628 , 0.7574019 , 0.17735748, 0.        ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02091__00124.jpg,"[array([[0.55215013, 2.9480777 , 0.5071737 , 0.7755881 ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00652.jpg,"[array([[1.0416783 , 2.4379902 , 1.116336  , 0.95722044]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02091__00233.jpg,"[array([[1.570237  , 1.4961362 , 0.8333104 , 0.73093766]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02091__00594.jpg,"[array([[0.5856356 , 2.473216  , 0.61853355, 0.8965217 ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00868.jpg,"[array([[1.9032618, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02091__00542.jpg,"[array([[2.0593266 , 1.3201425 , 0.7406615 , 0.10698136]], dtype=float32)]","[array([[ 2.0198035, -5.1945076]], dtype=float32)]"
02091__00123.jpg,"[array([[0.50805604, 2.9850914 , 0.36967474, 0.7803892 ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00655.jpg,"[array([[2.0182395 , 1.3452432 , 0.5363539 , 0.14949463]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02091__00593.jpg,"[array([[0.6622164 , 2.620215  , 0.81763273, 0.8343988 ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00234.jpg,"[array([[1.323248  , 1.6671394 , 1.0518581 , 0.97783476]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02091__00771.jpg,"[array([[0.6034075, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02091__00310.jpg,"[array([[0.8070289, 1.9758123, 1.0849129, 1.0472581]], dtype=float32)]","[array([[ 2.0198035, -5.1945076]], dtype=float32)]"
02091__00814.jpg,"[array([[1.005406 , 2.245607 , 1.0018718, 1.0210499]], dtype=float32)]","[array([[ 2.7989705, -9.177293 ]], dtype=float32)]"
02091__00466.jpg,"[array([[1.6178597 , 0.3859806 , 0.03493679, 0.        ]], dtype=float32)]","[array([[ 1.1054044, -3.743794 ]], dtype=float32)]"
02091__00007.jpg,"[array([[0.9483386, 1.4076952, 0.8142091, 0.7966455]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02091__00299.jpg,"[array([[0.8298075 , 1.0136498 , 0.22567311, 0.        ]], dtype=float32)]","[array([[ 2.0198035, -5.1945076]], dtype=float32)]"
02091__00629.jpg,"[array([[1.1440072 , 1.3823202 , 0.37578154, 0.44028386]], dtype=float32)]","[array([[ 0.8506103, -6.0757823]], dtype=float32)]"
02091__00248.jpg,"[array([[0.7337922, 1.9972298, 1.0564678, 1.0267347]], dtype=float32)]","[array([[-0.66135395, -7.430102  ]], dtype=float32)]"
02091__00225.jpg,"[array([[1.3740621 , 1.4664985 , 0.9404325 , 0.76111925]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02091__00695.jpg,"[array([[0.9853672 , 0.96872294, 0.2053711 , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00132.jpg,"[array([[0.9147975 , 2.241679  , 1.1903764 , 0.94912535]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00879.jpg,"[array([[0.9384684, 2.8398747, 1.1214595, 0.8770141]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00638.jpg,"[array([[1.6318142 , 1.2956681 , 0.35520115, 0.06742676]], dtype=float32)]","[array([[ 0.8506103, -6.0757823]], dtype=float32)]"
02091__00259.jpg,"[array([[0.57726324, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.03534295, -2.531589  ]], dtype=float32)]"
02091__00288.jpg,"[array([[1.3167734, 1.4823129, 0.871223 , 0.81176  ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02091__00805.jpg,"[array([[0.7167322, 2.5086253, 1.1014602, 0.8478583]], dtype=float32)]","[array([[ 2.7989705, -9.177293 ]], dtype=float32)]"
02091__00016.jpg,"[array([[1.5337082 , 1.3152593 , 0.52557355, 0.13916826]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02091__00760.jpg,"[array([[0.5915414, 0.2812995, 0.       , 0.       ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02091__00301.jpg,"[array([[0.67097634, 0.9495292 , 0.5602414 , 0.        ]], dtype=float32)]","[array([[ 2.0198035, -5.1945076]], dtype=float32)]"
02091__00198.jpg,"[array([[0.53755176, 2.0465198 , 0.88903147, 0.97376513]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00528.jpg,"[array([[1.0552828 , 1.3534805 , 0.8897077 , 0.49377072]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00149.jpg,"[array([[1.402413 , 0.8646834, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00470.jpg,"[array([[0.9203194 , 0.29301932, 0.22870968, 0.        ]], dtype=float32)]","[array([[ 1.1054044, -3.743794 ]], dtype=float32)]"
02091__00011.jpg,"[array([[0.8020608, 1.3741953, 0.6878834, 0.739259 ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02091__00767.jpg,"[array([[0.6861628, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02091__00306.jpg,"[array([[0.49290934, 1.8277752 , 0.5964195 , 0.7401535 ]], dtype=float32)]","[array([[ 2.0198035, -5.1945076]], dtype=float32)]"
02091__00643.jpg,"[array([[0.50585586, 2.7011454 , 0.88816863, 0.7869058 ]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02091__00585.jpg,"[array([[1.0075159 , 1.2919707 , 0.8103146 , 0.40100107]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00222.jpg,"[array([[1.3407335 , 1.4000448 , 0.42569855, 0.41190103]], dtype=float32)]","[array([[ 1.3144443, -5.5447445]], dtype=float32)]"
02091__00554.jpg,"[array([[1.3728327, 0.704355 , 0.3064458, 0.       ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02091__00135.jpg,"[array([[1.3777694, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00631.jpg,"[array([[1.6558423, 0.8121475, 0.2680204, 0.       ]], dtype=float32)]","[array([[ 0.8506103, -6.0757823]], dtype=float32)]"
02091__00196.jpg,"[array([[0.5207815, 2.0018816, 0.6958641, 1.0119478]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00250.jpg,"[array([[0.3155324, 1.8523755, 0.8396922, 1.0142587]], dtype=float32)]","[array([[-0.66135395, -7.430102  ]], dtype=float32)]"
02091__00281.jpg,"[array([[1.6674848, 1.3738811, 0.5826094, 0.2574476]], dtype=float32)]","[array([[ 2.2315576, -5.5767465]], dtype=float32)]"
02091__00526.jpg,"[array([[1.2110838, 1.5592278, 0.7614222, 1.0302674]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00147.jpg,"[array([[1.3904487, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00769.jpg,"[array([[0.5205429, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02091__00308.jpg,"[array([[0.4492843 , 2.0521052 , 0.90137964, 0.9620968 ]], dtype=float32)]","[array([[ 2.0198035, -5.1945076]], dtype=float32)]"
02091__00870.jpg,"[array([[1.6212676, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02091__00063.jpg,"[array([[1.5759678, 0.3215089, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00715.jpg,"[array([[1.5181482, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.4669187, -1.6905   ]], dtype=float32)]"
02091__00374.jpg,"[array([[1.4716384 , 1.6425242 , 0.9592345 , 0.51500565]], dtype=float32)]","[array([[ 2.7989705, -9.177293 ]], dtype=float32)]"
02091__00405.jpg,"[array([[0.4388265, 1.8120028, 0.5548098, 1.0209932]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02091__00877.jpg,"[array([[0.69736433, 2.5528023 , 0.8768155 , 0.91017324]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00064.jpg,"[array([[1.2802455 , 1.0702097 , 0.38611582, 0.        ]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00712.jpg,"[array([[0.6112864, 1.7125434, 0.7037307, 1.1007262]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00373.jpg,"[array([[1.4882311 , 1.3794487 , 0.81215334, 0.37342364]], dtype=float32)]","[array([[ 2.7989705, -9.177293 ]], dtype=float32)]"
02091__00191.jpg,"[array([[1.0613985, 2.7617955, 1.0861652, 0.8807173]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00636.jpg,"[array([[1.0291235, 1.3368539, 0.5337332, 0.4858482]], dtype=float32)]","[array([[ 0.8506103, -6.0757823]], dtype=float32)]"
02091__00257.jpg,"[array([[0.42482644, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.03534295, -2.531589  ]], dtype=float32)]"
02091__00521.jpg,"[array([[0.645746  , 1.9152036 , 0.99356496, 1.0240697 ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00286.jpg,"[array([[0.9041389 , 0.5535706 , 0.09604853, 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02091__00140.jpg,"[array([[1.4802418, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00479.jpg,"[array([[1.2740253 , 1.2356734 , 0.61018085, 0.0362145 ]], dtype=float32)]","[array([[ 2.2315576, -5.5767465]], dtype=float32)]"
02091__00018.jpg,"[array([[1.0191015 , 0.65111494, 0.43306696, 0.        ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02091__00109.jpg,"[array([[0.79949534, 1.7826489 , 0.55122775, 0.8911563 ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00568.jpg,"[array([[1.3285689 , 0.13035013, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00346.jpg,"[array([[0.5123382 , 1.0790071 , 0.42865372, 0.        ]], dtype=float32)]","[array([[ 1.4669187, -1.6905   ]], dtype=float32)]"
02091__00080.jpg,"[array([[0.25144616, 2.7451196 , 0.6486609 , 0.7842124 ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00727.jpg,"[array([[1.6106493 , 0.12205155, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.4669187, -1.6905   ]], dtype=float32)]"
02091__00051.jpg,"[array([[1.2445567, 1.5859743, 0.7289812, 1.1311167]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00842.jpg,"[array([[0.00579789, 1.5800778 , 0.13479374, 0.9106599 ]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02091__00397.jpg,"[array([[1.0291603 , 2.2219954 , 0.87667125, 1.0584432 ]], dtype=float32)]","[array([[ 0.8506103, -6.0757823]], dtype=float32)]"
02091__00175.jpg,"[array([[0.93848574, 2.2281191 , 1.0743816 , 1.0153667 ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00514.jpg,"[array([[0.01272787, 1.5636843 , 0.5113106 , 0.88633394]], dtype=float32)]","[array([[-0.66135395, -7.430102  ]], dtype=float32)]"
02091__00262.jpg,"[array([[0.3280933, 0.5450962, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.03534295, -2.531589  ]], dtype=float32)]"
02091__00172.jpg,"[array([[1.0389723, 1.9729096, 1.0425665, 1.091204 ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00513.jpg,"[array([[0.32319123, 1.2214134 , 0.73818654, 0.634502  ]], dtype=float32)]","[array([[-0.66135395, -7.430102  ]], dtype=float32)]"
02091__00265.jpg,"[array([[0.5681371 , 1.303927  , 0.57831365, 0.61360276]], dtype=float32)]","[array([[ 0.03534295, -2.531589  ]], dtype=float32)]"
02091__00604.jpg,"[array([[1.3800663 , 0.93034744, 0.23866472, 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02091__00839.jpg,"[array([[0.12804525, 1.6631814 , 0.5374664 , 0.9169651 ]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02091__00219.jpg,"[array([[0.5431743 , 1.9276847 , 0.48931697, 1.0640316 ]], dtype=float32)]","[array([[ 1.3144443, -5.5447445]], dtype=float32)]"
