Image_ID,Penultimate_Output,GT_Value
02240__00430.jpg,"[array([[1.7658538 , 1.390882  , 0.6886063 , 0.28943223]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00175.jpg,"[array([[2.4042468, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00514.jpg,"[array([[0.88959557, 1.0934533 , 0.30020058, 0.        ]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00262.jpg,"[array([[1.6871073, 2.724015 , 1.2587099, 1.1315615]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02240__00603.jpg,"[array([[0.5518158, 1.3711562, 1.0694087, 0.9029468]], dtype=float32)]","[array([[-1.2000674, -7.252081 ]], dtype=float32)]"
02240__00172.jpg,"[array([[2.319881, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00604.jpg,"[array([[0.39649263, 1.3448751 , 1.0404907 , 0.85235393]], dtype=float32)]","[array([[-1.2000674, -7.252081 ]], dtype=float32)]"
02240__00839.jpg,"[array([[1.5733544 , 1.462242  , 0.7263995 , 0.57626605]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00219.jpg,"[array([[1.2583251 , 1.212337  , 0.73735094, 0.        ]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00678.jpg,"[array([[0.6569017, 1.9078952, 0.8269935, 1.0401618]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00341.jpg,"[array([[0.86017525, 2.1415064 , 0.68812954, 1.0591204 ]], dtype=float32)]","[array([[  0.6517092, -10.24848  ]], dtype=float32)]"
02240__00087.jpg,"[array([[0.7550089, 2.4632099, 1.0979917, 0.873138 ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02240__00720.jpg,"[array([[1.3236109 , 1.8422385 , 0.99106365, 1.1663835 ]], dtype=float32)]","[array([[ 3.0619726, -8.155671 ]], dtype=float32)]"
02240__00056.jpg,"[array([[1.1728324, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00437.jpg,"[array([[1.2854505, 2.3852303, 0.8480658, 1.1214122]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00845.jpg,"[array([[0.60225224, 1.1999924 , 0.92723227, 0.3790072 ]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00333.jpg,"[array([[1.4646071, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.7750372, -4.7103243]], dtype=float32)]"
02240__00494.jpg,"[array([[0.8594054, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02240__00752.jpg,"[array([[1.4514381 , 1.5901891 , 0.91771007, 0.48395586]], dtype=float32)]","[array([[ 2.1240492, -7.8395033]], dtype=float32)]"
02240__00783.jpg,"[array([[1.4648465, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00024.jpg,"[array([[1.7776799 , 0.3906493 , 0.12339184, 0.        ]], dtype=float32)]","[array([[ 2.9763005, -3.3573499]], dtype=float32)]"
02240__00445.jpg,"[array([[1.4939495 , 0.37738228, 0.0139323 , 0.        ]], dtype=float32)]","[array([[ 0.29608634, -4.3387365 ]], dtype=float32)]"
02240__00837.jpg,"[array([[1.5515879 , 1.2912941 , 0.56737244, 0.00625495]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00100.jpg,"[array([[1.2042891 , 2.7262125 , 0.8643567 , 0.97872597]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00561.jpg,"[array([[1.1796173 , 1.0813764 , 0.44996387, 0.        ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00217.jpg,"[array([[1.5166205 , 1.4296044 , 0.8844657 , 0.51691437]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00676.jpg,"[array([[0.741405  , 2.7434177 , 1.0150287 , 0.80845785]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00089.jpg,"[array([[1.4467701, 2.6661966, 1.0774274, 1.0587707]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00058.jpg,"[array([[1.1958368, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00439.jpg,"[array([[1.3621787 , 2.902187  , 0.50003934, 1.0365384 ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00107.jpg,"[array([[0.9266609 , 0.18180092, 0.        , 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00566.jpg,"[array([[1.2197177, 1.1466621, 0.6717606, 0.       ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00210.jpg,"[array([[1.4708579 , 1.3934441 , 1.0635875 , 0.47965658]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00671.jpg,"[array([[0.6721267, 2.694374 , 0.8310933, 0.8125978]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00348.jpg,"[array([[1.4514686, 2.5376935, 1.1017897, 1.094657 ]], dtype=float32)]","[array([[  0.6517092, -10.24848  ]], dtype=float32)]"
02240__00493.jpg,"[array([[0.9095982, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02240__00334.jpg,"[array([[1.3671758, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.7750372, -4.7103243]], dtype=float32)]"
02240__00755.jpg,"[array([[1.2348508 , 0.10665669, 0.20733032, 0.        ]], dtype=float32)]","[array([[-0.26540843, -4.4810424 ]], dtype=float32)]"
02240__00023.jpg,"[array([[1.6492467 , 0.268838  , 0.11383167, 0.        ]], dtype=float32)]","[array([[ 2.9763005, -3.3573499]], dtype=float32)]"
02240__00784.jpg,"[array([[1.3382969 , 0.6032073 , 0.22430813, 0.        ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00830.jpg,"[array([[0.4250045, 2.4008014, 0.4957187, 0.918972 ]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00442.jpg,"[array([[1.734447 , 0.6778647, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.29608634, -4.3387365 ]], dtype=float32)]"
02240__00738.jpg,"[array([[1.3848771 , 0.285161  , 0.12016905, 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00201.jpg,"[array([[2.0140378 , 0.79934   , 0.33626655, 0.        ]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00116.jpg,"[array([[0.6097425 , 0.78533816, 0.17533098, 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00577.jpg,"[array([[1.0695735 , 1.467252  , 1.0706669 , 0.82771355]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02240__00795.jpg,"[array([[1.4623995 , 0.5974734 , 0.04455885, 0.        ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00032.jpg,"[array([[1.0824983 , 0.23588906, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00453.jpg,"[array([[0.8461074, 0.8114676, 0.3993507, 0.       ]], dtype=float32)]","[array([[ 0.29608634, -4.3387365 ]], dtype=float32)]"
02240__00821.jpg,"[array([[1.4690671 , 1.2466923 , 0.42152563, 0.        ]], dtype=float32)]","[array([[ 1.2173462, -8.762151 ]], dtype=float32)]"
02240__00325.jpg,"[array([[1.3206064 , 0.12600514, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.7750372, -4.7103243]], dtype=float32)]"
02240__00482.jpg,"[array([[1.9266676 , 1.5088491 , 1.0559769 , 0.66779095]], dtype=float32)]","[array([[ 2.3825927, -7.5005994]], dtype=float32)]"
02240__00744.jpg,"[array([[1.6594683, 2.05687  , 0.5653225, 1.0425966]], dtype=float32)]","[array([[ 2.1240492, -7.8395033]], dtype=float32)]"
02240__00035.jpg,"[array([[0.9820888 , 0.20945366, 0.04391098, 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00792.jpg,"[array([[1.538925 , 0.6796898, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00826.jpg,"[array([[1.0159881 , 1.435769  , 0.56100434, 0.6679456 ]], dtype=float32)]","[array([[ 1.2173462, -8.762151 ]], dtype=float32)]"
02240__00485.jpg,"[array([[1.308323  , 1.9417167 , 0.95983696, 0.9588433 ]], dtype=float32)]","[array([[ 2.3825927, -7.5005994]], dtype=float32)]"
02240__00322.jpg,"[array([[1.9640211, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0334473, -2.5608008]], dtype=float32)]"
02240__00743.jpg,"[array([[1.5266005, 2.3754232, 0.8274113, 1.0019022]], dtype=float32)]","[array([[ 2.1240492, -7.8395033]], dtype=float32)]"
02240__00049.jpg,"[array([[1.1352093, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00428.jpg,"[array([[1.474891  , 1.7588816 , 0.94646907, 1.0213326 ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00098.jpg,"[array([[1.4528896, 3.1111777, 1.2334964, 0.915216 ]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00206.jpg,"[array([[1.3764921, 1.3927693, 1.0856426, 0.5434158]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00667.jpg,"[array([[0.5273747 , 2.5479228 , 0.72723746, 0.85468787]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00111.jpg,"[array([[0.9138902 , 0.5548629 , 0.05521734, 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00570.jpg,"[array([[1.3474032 , 1.1145941 , 0.42572585, 0.        ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00828.jpg,"[array([[1.3136592, 1.1799802, 0.5532615, 0.       ]], dtype=float32)]","[array([[ 3.3641067, -6.0065   ]], dtype=float32)]"
02240__00615.jpg,"[array([[1.1022238 , 1.4243871 , 0.74125427, 0.7468744 ]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00163.jpg,"[array([[2.3810914, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00502.jpg,"[array([[0.8043908 , 1.7042042 , 0.78310186, 1.1101692 ]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00047.jpg,"[array([[1.0615722, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.8016186, -1.6866294]], dtype=float32)]"
02240__00381.jpg,"[array([[1.7356492, 2.5920513, 1.2176715, 1.1968893]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02240__00854.jpg,"[array([[0.5410038 , 1.3190811 , 0.8314024 , 0.44708458]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00426.jpg,"[array([[1.3929269, 1.0571569, 0.5443229, 0.       ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00350.jpg,"[array([[1.393961 , 2.2844515, 1.1782564, 1.1308346]], dtype=float32)]","[array([[  0.6517092, -10.24848  ]], dtype=float32)]"
02240__00731.jpg,"[array([[0.89344877, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00096.jpg,"[array([[1.4999838, 2.6633973, 1.0534946, 1.096783 ]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00208.jpg,"[array([[1.4732543 , 1.3591329 , 0.7738751 , 0.31097186]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00669.jpg,"[array([[0.9802077, 1.7984626, 0.7152028, 1.0842912]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00040.jpg,"[array([[1.1395888 , 0.09551906, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00421.jpg,"[array([[1.1938987, 0.8240391, 0.4525466, 0.       ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00853.jpg,"[array([[0.6924497 , 1.3154752 , 0.85848683, 0.3520787 ]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00386.jpg,"[array([[0.6292014 , 2.6821194 , 1.0023597 , 0.78783906]], dtype=float32)]","[array([[ 1.2173462, -8.762151 ]], dtype=float32)]"
02240__00091.jpg,"[array([[1.5284107, 2.3344946, 1.428667 , 1.1480988]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00736.jpg,"[array([[1.3703487 , 0.3550412 , 0.21916366, 0.        ]], dtype=float32)]","[array([[-0.08680333, -3.717244  ]], dtype=float32)]"
02240__00118.jpg,"[array([[0.65789974, 1.0566783 , 0.44049388, 0.        ]], dtype=float32)]","[array([[-0.26540843, -4.4810424 ]], dtype=float32)]"
02240__00579.jpg,"[array([[0.4970054, 1.5176727, 1.089521 , 0.8426115]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02240__00273.jpg,"[array([[0.4518606 , 2.6203437 , 0.89821434, 0.803086  ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02240__00612.jpg,"[array([[1.0938939 , 1.3192267 , 0.57959676, 0.40969104]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00164.jpg,"[array([[2.3313148, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00505.jpg,"[array([[0.57926655, 2.080592  , 0.5532396 , 0.9067903 ]], dtype=float32)]","[array([[ 0.88984257, -7.2224164 ]], dtype=float32)]"
02240__00703.jpg,"[array([[0.94998294, 2.6619759 , 1.0286667 , 0.9260112 ]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02240__00414.jpg,"[array([[1.1159581, 0.8005492, 0.5399199, 0.       ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
02240__00866.jpg,"[array([[1.4804646, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00075.jpg,"[array([[0.7608776, 2.1321623, 1.0575315, 0.9936683]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02240__00468.jpg,"[array([[0.710704  , 0.76839745, 0.6775115 , 0.        ]], dtype=float32)]","[array([[-1.2240815, -4.7256603]], dtype=float32)]"
02240__00009.jpg,"[array([[0.866276, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.2371067, -1.427988 ]], dtype=float32)]"
02240__00530.jpg,"[array([[1.8844416, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.3641067, -1.427988 ]], dtype=float32)]"
02240__00297.jpg,"[array([[0.56531745, 0.08210687, 0.        , 0.        ]], dtype=float32)]","[array([[-1.2240815, -4.7256603]], dtype=float32)]"
02240__00151.jpg,"[array([[0.72918487, 1.367517  , 0.8102824 , 0.7438865 ]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00180.jpg,"[array([[0.6581412, 1.0979615, 0.6131336, 0.       ]], dtype=float32)]","[array([[-1.2000674, -7.252081 ]], dtype=float32)]"
02240__00627.jpg,"[array([[1.1101161 , 1.5095161 , 0.74153847, 0.96443045]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02240__00246.jpg,"[array([[0.9819538 , 0.9040343 , 0.55472887, 0.        ]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00778.jpg,"[array([[1.3734667, 3.1089883, 1.2617478, 0.8754408]], dtype=float32)]","[array([[  2.616588, -10.404006]], dtype=float32)]"
02240__00319.jpg,"[array([[2.0144918, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0334473, -2.5608008]], dtype=float32)]"
02240__00290.jpg,"[array([[2.0159073, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2138033, -3.717244 ]], dtype=float32)]"
02240__00537.jpg,"[array([[1.7198025, 2.1547701, 1.2531203, 1.2025799]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02240__00156.jpg,"[array([[0.4246253 , 1.6682272 , 0.73202217, 0.86276877]], dtype=float32)]","[array([[-1.2371067, -6.0065   ]], dtype=float32)]"
02240__00620.jpg,"[array([[1.2311949, 1.225027 , 0.4095212, 0.       ]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00187.jpg,"[array([[0.5105189, 1.6573132, 1.0177226, 0.943334 ]], dtype=float32)]","[array([[-1.2000674, -7.252081 ]], dtype=float32)]"
02240__00241.jpg,"[array([[0.784632  , 1.1958643 , 1.0350313 , 0.22928955]], dtype=float32)]","[array([[-0.22450152, -6.688256  ]], dtype=float32)]"
02240__00704.jpg,"[array([[0.741885 , 3.4101489, 0.9576901, 0.6690665]], dtype=float32)]","[array([[  1.0635  , -10.585012]], dtype=float32)]"
02240__00861.jpg,"[array([[1.1254293, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02240__00413.jpg,"[array([[0.9836053 , 0.9298804 , 0.32876945, 0.        ]], dtype=float32)]","[array([[ 1.0635, -6.0065]], dtype=float32)]"
