Image_ID,Penultimate_Output,GT_Value
01326__00698.jpg,"[array([[1.8545518, 2.4233196, 1.3138971, 1.2240758]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
01326__00401.jpg,"[array([[1.0685003 , 0.74645615, 0.39203298, 0.        ]], dtype=float32)]","[array([[ -0.5758834, -10.536893 ]], dtype=float32)]"
01326__00873.jpg,"[array([[1.0297394, 2.5409253, 0.7651847, 0.9936177]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01326__00060.jpg,"[array([[1.5470362 , 1.1766129 , 0.70849055, 0.        ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00716.jpg,"[array([[0.9851277 , 1.0446527 , 0.58679014, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00588.jpg,"[array([[2.0300732, 1.1049474, 0.4602104, 0.       ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00559.jpg,"[array([[0.8793961, 0.9832029, 0.6333411, 0.       ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00138.jpg,"[array([[1.0275313, 1.1587327, 0.5146304, 0.       ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00632.jpg,"[array([[0.5816038 , 1.3286465 , 0.9344339 , 0.76468027]], dtype=float32)]","[array([[ -0.5758834, -10.536893 ]], dtype=float32)]"
01326__00195.jpg,"[array([[1.1723038, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01326__00253.jpg,"[array([[1.5571904 , 1.0892502 , 0.49696326, 0.        ]], dtype=float32)]","[array([[ 3.1766007, -5.9298944]], dtype=float32)]"
01326__00282.jpg,"[array([[0.80567425, 1.7107506 , 0.8177312 , 0.91767484]], dtype=float32)]","[array([[ 0.5656391, -8.091167 ]], dtype=float32)]"
01326__00525.jpg,"[array([[0.6840883 , 1.6001043 , 1.0000569 , 0.78819424]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00144.jpg,"[array([[1.2538965, 0.9852049, 0.517842 , 0.       ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00379.jpg,"[array([[0.5377989, 0.4493654, 0.       , 0.       ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00640.jpg,"[array([[1.1137211, 1.8678154, 0.7770073, 0.81096  ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01326__00221.jpg,"[array([[0.795421  , 0.98147243, 0.318948  , 0.        ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00557.jpg,"[array([[1.1235375 , 1.1457363 , 0.58143455, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00136.jpg,"[array([[0.4920077, 2.4849849, 1.147004 , 0.8098652]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00473.jpg,"[array([[0.98852724, 1.2662342 , 0.82599616, 0.31845278]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00012.jpg,"[array([[0.88560843, 0.15057471, 0.25069597, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00764.jpg,"[array([[1.8914646 , 1.0452873 , 0.73646176, 0.        ]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00806.jpg,"[array([[1.1832454 , 1.4114037 , 0.61148006, 0.4336664 ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00474.jpg,"[array([[1.3339835, 1.2155219, 0.6720814, 0.       ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00015.jpg,"[array([[1.6210166 , 0.7803113 , 0.36040464, 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00763.jpg,"[array([[1.746831 , 1.1340878, 0.7045219, 0.       ]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00302.jpg,"[array([[1.5754045 , 1.071945  , 0.35797644, 0.        ]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00408.jpg,"[array([[0.87850887, 2.6483905 , 0.89181167, 0.8739359 ]], dtype=float32)]","[array([[ -0.5758834, -10.536893 ]], dtype=float32)]"
01326__00069.jpg,"[array([[1.4432956 , 1.0927753 , 0.33665362, 0.        ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00647.jpg,"[array([[1.2464106, 1.5272906, 0.9773759, 0.9731911]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01326__00226.jpg,"[array([[1.5369955 , 0.92098767, 0.404482  , 0.        ]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00550.jpg,"[array([[1.2608382 , 0.99576825, 0.47585055, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00696.jpg,"[array([[1.8768625, 2.3207757, 1.2702668, 1.18036  ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
01326__00131.jpg,"[array([[0.4063297 , 2.038004  , 0.93443143, 0.95733404]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00337.jpg,"[array([[0.630225  , 1.3616824 , 1.2498571 , 0.81247514]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00490.jpg,"[array([[0.5960941, 1.6983436, 1.1288191, 0.9851655]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00756.jpg,"[array([[1.5257169, 2.5590537, 1.0196701, 1.1332029]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00787.jpg,"[array([[1.3633848 , 0.8177576 , 0.58146626, 0.        ]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00020.jpg,"[array([[1.5285286 , 0.32399178, 0.15262614, 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00833.jpg,"[array([[0.9971515, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00441.jpg,"[array([[0.57004726, 1.0252795 , 0.43019858, 0.        ]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00178.jpg,"[array([[1.3464179, 0.1360767, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00519.jpg,"[array([[0.41085112, 1.611518  , 0.85974944, 0.69872665]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00104.jpg,"[array([[1.0935198 , 1.2138467 , 0.69561595, 0.08057141]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00565.jpg,"[array([[1.6167959 , 0.18481621, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00213.jpg,"[array([[0.91172296, 0.06370061, 0.        , 0.        ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00672.jpg,"[array([[1.2803948 , 0.14989956, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00848.jpg,"[array([[0.5700492 , 1.8246559 , 0.94250625, 0.87927365]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00103.jpg,"[array([[1.1510788, 1.2066771, 0.7506355, 0.0198764]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00562.jpg,"[array([[0.58867323, 0.8384991 , 0.19370303, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00214.jpg,"[array([[0.8450184 , 0.06920354, 0.        , 0.        ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00675.jpg,"[array([[1.1876606 , 0.07489096, 0.07259294, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00497.jpg,"[array([[0.81877875, 1.9057944 , 1.0331969 , 1.0534279 ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00330.jpg,"[array([[1.2560883, 2.4471421, 1.1068045, 1.0291044]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00751.jpg,"[array([[0.6796043 , 1.3573241 , 1.1835194 , 0.82285875]], dtype=float32)]","[array([[ 0.5656391, -8.091167 ]], dtype=float32)]"
01326__00027.jpg,"[array([[1.4284196 , 0.10100866, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00780.jpg,"[array([[1.3911984 , 0.8463854 , 0.21669549, 0.        ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00446.jpg,"[array([[0.49187034, 1.2838836 , 0.9204278 , 0.6798073 ]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00834.jpg,"[array([[0.9222359, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00268.jpg,"[array([[1.0720506 , 0.22298136, 0.05890081, 0.        ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00609.jpg,"[array([[0.79781497, 1.242533  , 0.8684365 , 0.25937784]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00084.jpg,"[array([[0.7146273, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00055.jpg,"[array([[1.6711782 , 0.8931317 , 0.45443463, 0.        ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00393.jpg,"[array([[0.8298136 , 1.1550814 , 0.76007724, 0.06573654]], dtype=float32)]","[array([[-1.0482773, -4.3173704]], dtype=float32)]"
01326__00434.jpg,"[array([[0.2559877 , 1.2651918 , 0.69974744, 0.82543886]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00846.jpg,"[array([[1.3144201, 1.2300684, 0.6518827, 0.0239988]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00499.jpg,"[array([[0.5671864, 1.811942 , 0.8109946, 0.9799353]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00029.jpg,"[array([[1.1725272 , 0.33177188, 0.01111801, 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00448.jpg,"[array([[0.47111395, 1.2803477 , 0.9310873 , 0.6999437 ]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00171.jpg,"[array([[1.2831098 , 0.5786923 , 0.11145759, 0.        ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00266.jpg,"[array([[0.72601575, 0.7330991 , 0.3846402 , 0.        ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00607.jpg,"[array([[1.1426655 , 0.95962244, 0.40927452, 0.        ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00758.jpg,"[array([[1.2074246 , 1.2645208 , 0.7895275 , 0.11566451]], dtype=float32)]","[array([[ 2.9917054, -5.6740084]], dtype=float32)]"
01326__00789.jpg,"[array([[1.1951064 , 1.1136844 , 0.69231224, 0.        ]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00176.jpg,"[array([[1.5286252 , 0.19332218, 0.09707226, 0.        ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00517.jpg,"[array([[0.671228  , 1.418251  , 1.226555  , 0.62314916]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00261.jpg,"[array([[1.9927281 , 1.4039333 , 0.49927154, 0.24988951]], dtype=float32)]","[array([[ 3.1766007, -5.9298944]], dtype=float32)]"
01326__00600.jpg,"[array([[0.274904  , 0.93529767, 0.32442346, 0.        ]], dtype=float32)]","[array([[-1.0482773, -4.3173704]], dtype=float32)]"
01326__00083.jpg,"[array([[0.32396582, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00052.jpg,"[array([[1.3615692, 0.9972275, 0.4867757, 0.       ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00841.jpg,"[array([[0.70626014, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00433.jpg,"[array([[0.4183158 , 1.2028253 , 0.81281734, 0.5743117 ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00394.jpg,"[array([[0.5916055 , 0.71831423, 0.3893518 , 0.        ]], dtype=float32)]","[array([[-1.0482773, -4.3173704]], dtype=float32)]"
01326__00270.jpg,"[array([[0.97411627, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-0.1818894, -2.4679334]], dtype=float32)]"
01326__00611.jpg,"[array([[0.38985956, 1.2599083 , 0.693861  , 0.71384627]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00167.jpg,"[array([[0.9833871, 1.1214523, 0.6940867, 0.       ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00506.jpg,"[array([[1.9215996, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00798.jpg,"[array([[1.2663153, 1.1265475, 0.5503078, 0.       ]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00328.jpg,"[array([[0.9179719, 2.269603 , 1.0007848, 0.9342393]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00749.jpg,"[array([[0.9810159 , 1.4465764 , 0.9482382 , 0.42874578]], dtype=float32)]","[array([[ 0.5656391, -8.091167 ]], dtype=float32)]"
01326__00043.jpg,"[array([[1.6499276 , 1.4569447 , 1.0331715 , 0.66192716]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00385.jpg,"[array([[0.7741804 , 0.39925516, 0.08363409, 0.        ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00422.jpg,"[array([[1.0798881 , 2.6900952 , 0.83236617, 0.92459023]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01326__00850.jpg,"[array([[1.366285  , 1.278928  , 0.6152342 , 0.09303778]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00354.jpg,"[array([[1.5243562 , 1.4117627 , 0.91926223, 0.5257639 ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01326__00735.jpg,"[array([[0.98025936, 0.92724746, 0.516672  , 0.        ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00092.jpg,"[array([[1.2816347, 1.190179 , 0.7456402, 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00044.jpg,"[array([[1.5874331, 1.3726074, 0.9098927, 0.3731282]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00857.jpg,"[array([[0.89802295, 1.4076523 , 0.87163544, 0.87426835]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00425.jpg,"[array([[1.3497797, 1.6122243, 1.1849092, 0.892119 ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00382.jpg,"[array([[0.7940159 , 0.7295692 , 0.23992097, 0.        ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00353.jpg,"[array([[1.2166    , 2.059677  , 0.77106816, 1.0079689 ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01326__00095.jpg,"[array([[1.2143459, 1.188568 , 0.7955699, 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00732.jpg,"[array([[0.6222986, 1.249887 , 0.9891776, 0.3462979]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00616.jpg,"[array([[0.62603676, 1.3745766 , 0.8568245 , 0.73766196]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00160.jpg,"[array([[0.96833205, 0.84961146, 0.27049392, 0.        ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00501.jpg,"[array([[0.5265067, 1.898375 , 0.9871603, 0.9922745]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00038.jpg,"[array([[1.6528144, 1.52302  , 1.2568227, 0.8920881]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00459.jpg,"[array([[0.33755678, 2.7295759 , 0.6869269 , 0.7913417 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00488.jpg,"[array([[0.6892289, 1.9910599, 0.6811448, 0.8440093]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00205.jpg,"[array([[1.3691028, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01326__00112.jpg,"[array([[1.8938359, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00573.jpg,"[array([[1.9551245, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00859.jpg,"[array([[0.99248147, 2.6539037 , 0.6912188 , 0.97929657]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01326__00279.jpg,"[array([[0.76876456, 1.6142837 , 1.102009  , 0.90443605]], dtype=float32)]","[array([[ 0.5656391, -8.091167 ]], dtype=float32)]"
01326__00618.jpg,"[array([[0.6455132 , 1.8466789 , 0.95139366, 0.8709037 ]], dtype=float32)]","[array([[-0.3429146, -6.896609 ]], dtype=float32)]"
01326__00791.jpg,"[array([[1.3815753, 0.9906415, 0.5122973, 0.       ]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00036.jpg,"[array([[1.4032973 , 0.55730885, 0.22311622, 0.        ]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00457.jpg,"[array([[0.6295354, 2.4578521, 0.8867072, 0.8660884]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00321.jpg,"[array([[1.8117067, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00486.jpg,"[array([[1.1619185, 1.6162751, 1.0177114, 0.7429179]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00740.jpg,"[array([[0.8927463 , 0.9223692 , 0.70221657, 0.        ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00169.jpg,"[array([[1.4152359 , 0.30866897, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00508.jpg,"[array([[1.8875835, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00031.jpg,"[array([[1.5859529 , 1.4180509 , 0.6515654 , 0.44840086]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00796.jpg,"[array([[1.2991842, 1.202133 , 0.7000882, 0.       ]], dtype=float32)]","[array([[ 1.3815773, -5.3264384]], dtype=float32)]"
01326__00450.jpg,"[array([[0.4676674, 1.2950094, 0.7997014, 0.7724659]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00822.jpg,"[array([[1.4893104 , 1.4186225 , 0.5815701 , 0.52145106]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00481.jpg,"[array([[1.3311968 , 0.99031615, 0.6481071 , 0.        ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00326.jpg,"[array([[0.77008724, 1.3246676 , 1.097222  , 0.58155334]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01326__00747.jpg,"[array([[0.6213392 , 1.6296945 , 0.9937307 , 0.60397047]], dtype=float32)]","[array([[ 0.5656391, -8.091167 ]], dtype=float32)]"
01326__00202.jpg,"[array([[1.3977106, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01326__00115.jpg,"[array([[1.99485, 0.     , 0.     , 0.     ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00574.jpg,"[array([[1.992726  , 0.01057575, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.5137963, -2.6104949]], dtype=float32)]"
01326__00772.jpg,"[array([[1.59229  , 1.1916304, 0.7427167, 0.       ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00313.jpg,"[array([[1.735866  , 0.04570525, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00465.jpg,"[array([[0.5422461 , 3.1718779 , 0.6210085 , 0.69570833]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00817.jpg,"[array([[1.595952  , 1.3939732 , 0.9051465 , 0.43918413]], dtype=float32)]","[array([[ 2.4467626, -8.447461 ]], dtype=float32)]"
01326__00004.jpg,"[array([[0.6557888 , 0.44382578, 0.06182282, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00541.jpg,"[array([[0.373607, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00120.jpg,"[array([[1.6716264, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00687.jpg,"[array([[0.6974888 , 0.5497936 , 0.23914734, 0.        ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00656.jpg,"[array([[1.9126103 , 1.2077997 , 0.85155034, 0.        ]], dtype=float32)]","[array([[ 3.1766007, -5.9298944]], dtype=float32)]"
01326__00590.jpg,"[array([[2.1209064, 1.2457254, 0.6360159, 0.       ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00237.jpg,"[array([[1.3931844, 0.8625928, 0.3306097, 0.       ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
01326__00419.jpg,"[array([[1.2610523 , 2.7133477 , 0.99397403, 0.9692942 ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01326__00546.jpg,"[array([[1.5602214 , 0.72126895, 0.08144332, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00680.jpg,"[array([[1.002634  , 0.6285455 , 0.28795582, 0.        ]], dtype=float32)]","[array([[-0.7427512, -3.3236547]], dtype=float32)]"
01326__00127.jpg,"[array([[1.0877701, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00651.jpg,"[array([[1.5726036, 1.931982 , 0.7562285, 1.0523906]], dtype=float32)]","[array([[ 3.1766007, -5.9298944]], dtype=float32)]"
01326__00597.jpg,"[array([[0.37292713, 0.90322787, 0.07001996, 0.        ]], dtype=float32)]","[array([[-1.0482773, -4.3173704]], dtype=float32)]"
01326__00709.jpg,"[array([[1.035638 , 1.1686356, 0.6382125, 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00368.jpg,"[array([[0.96347374, 0.69407654, 0.5873444 , 0.        ]], dtype=float32)]","[array([[-0.7277223, -5.9635344]], dtype=float32)]"
01326__00775.jpg,"[array([[1.3357075, 1.0945835, 0.3879644, 0.       ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00314.jpg,"[array([[1.5420904, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01326__00810.jpg,"[array([[0.5217817, 2.4248035, 0.2828113, 0.951398 ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01326__00462.jpg,"[array([[0.38793242, 2.7293637 , 0.98220986, 0.75455457]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00003.jpg,"[array([[0.83593696, 0.2618127 , 0.14330533, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
01326__00548.jpg,"[array([[1.1437194 , 1.0232557 , 0.42903396, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
