Image_ID,Penultimate_Output,GT_Value
02833__00712.jpg,"[array([[0.4799581 , 1.5102795 , 0.528578  , 0.17414722]], dtype=float32)]","[array([[-1.469693 , -3.0176163]], dtype=float32)]"
02833__00373.jpg,"[array([[1.4294373 , 0.9317589 , 0.49414507, 0.        ]], dtype=float32)]","[array([[ 1.8829976, -1.9203651]], dtype=float32)]"
02833__00479.jpg,"[array([[1.0499978 , 0.07558272, 0.03318815, 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00018.jpg,"[array([[1.1138457 , 1.5215441 , 0.7692435 , 0.85406834]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00191.jpg,"[array([[1.1504577, 1.5039421, 0.8563385, 0.8254679]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00636.jpg,"[array([[0.42808896, 2.008161  , 0.34060034, 0.57619303]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00257.jpg,"[array([[0.43550226, 2.2444901 , 0.54725856, 0.9566327 ]], dtype=float32)]","[array([[-1.4171149, -8.330607 ]], dtype=float32)]"
02833__00521.jpg,"[array([[1.3193665 , 1.0423902 , 0.39592168, 0.        ]], dtype=float32)]","[array([[ 0.7266846, -3.5667188]], dtype=float32)]"
02833__00644.jpg,"[array([[0.3471215 , 2.8703544 , 0.46586287, 0.7838392 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
02833__00582.jpg,"[array([[0.59675264, 0.64911324, 0.18870234, 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00553.jpg,"[array([[0.9029025 , 0.8779858 , 0.36424848, 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00695.jpg,"[array([[0.60485184, 1.3681473 , 0.41407827, 0.6984845 ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
02833__00132.jpg,"[array([[1.093058 , 1.5710871, 0.7550819, 1.0958965]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00805.jpg,"[array([[0.9025683 , 1.2987385 , 0.68525046, 0.14971706]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00477.jpg,"[array([[0.80464935, 1.4450608 , 0.54149544, 0.        ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00016.jpg,"[array([[0.6096644 , 1.4917291 , 0.79597604, 1.0156224 ]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00760.jpg,"[array([[0.3906947, 1.1157619, 0.3562312, 0.       ]], dtype=float32)]","[array([[-1.4171149, -8.330607 ]], dtype=float32)]"
02833__00301.jpg,"[array([[0.23177636, 1.7875938 , 0.21178061, 0.329461  ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
02833__00638.jpg,"[array([[0.23453785, 0.92295724, 0.30354866, 0.        ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00259.jpg,"[array([[0.3114351 , 2.8768928 , 0.6204567 , 0.75683403]], dtype=float32)]","[array([[-1.4171149, -8.330607 ]], dtype=float32)]"
02833__00470.jpg,"[array([[0.9780831, 0.4711864, 0.3259703, 0.       ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00802.jpg,"[array([[0.928132  , 1.5137078 , 0.67888725, 0.9680778 ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00011.jpg,"[array([[0.7004293 , 1.1507379 , 0.6789862 , 0.03810074]], dtype=float32)]","[array([[ 0.9628885, -2.2427163]], dtype=float32)]"
02833__00767.jpg,"[array([[0.8138028 , 1.6076498 , 0.71950734, 1.1794214 ]], dtype=float32)]","[array([[-1.4171149, -8.330607 ]], dtype=float32)]"
02833__00306.jpg,"[array([[0.5487873, 0.7878891, 0.4244028, 0.       ]], dtype=float32)]","[array([[-1.469693 , -3.0176163]], dtype=float32)]"
02833__00198.jpg,"[array([[0.7744738 , 1.4124418 , 0.53577524, 0.7276052 ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00528.jpg,"[array([[1.2066535 , 0.12582235, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.7266846, -3.5667188]], dtype=float32)]"
02833__00149.jpg,"[array([[0.3926021, 1.0077931, 0.4278133, 0.       ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00643.jpg,"[array([[0.83816  , 2.5077949, 1.113333 , 0.8981867]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
02833__00585.jpg,"[array([[0.9821396 , 0.64869535, 0.4416034 , 0.        ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00222.jpg,"[array([[0.5937771 , 1.1564897 , 0.72386694, 0.        ]], dtype=float32)]","[array([[-1.922312, -8.276196]], dtype=float32)]"
02833__00554.jpg,"[array([[0.93318117, 1.3253096 , 0.72466886, 0.3229839 ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00135.jpg,"[array([[0.5298029, 1.8954961, 0.7222977, 0.975757 ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00692.jpg,"[array([[1.1994877 , 1.2837683 , 0.6756435 , 0.11434451]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
02833__00494.jpg,"[array([[1.899822  , 1.413905  , 0.6663753 , 0.17345265]], dtype=float32)]","[array([[ 0.9628885, -2.2427163]], dtype=float32)]"
02833__00333.jpg,"[array([[0.913136 , 2.11937  , 0.8255613, 1.0481709]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00752.jpg,"[array([[0.6558899 , 1.2097372 , 0.7862862 , 0.15344995]], dtype=float32)]","[array([[-0.32147774, -4.886626  ]], dtype=float32)]"
02833__00024.jpg,"[array([[0.8068661, 1.361026 , 0.8657451, 0.7112964]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00445.jpg,"[array([[1.3093187 , 0.8162979 , 0.14331117, 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
02833__00837.jpg,"[array([[1.2691243 , 0.69182736, 0.3749489 , 0.        ]], dtype=float32)]","[array([[ 1.8829976, -1.9203651]], dtype=float32)]"
02833__00089.jpg,"[array([[1.1092458 , 0.89709413, 0.3014588 , 0.        ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00058.jpg,"[array([[0.26188162, 1.1349537 , 0.37610668, 0.3223313 ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00439.jpg,"[array([[1.1662285, 1.1714561, 0.6362435, 0.       ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
02833__00100.jpg,"[array([[0.73742694, 0.        , 0.01305139, 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00561.jpg,"[array([[0.05519866, 0.9877212 , 0.25477284, 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
02833__00217.jpg,"[array([[0.4076755 , 1.2017329 , 0.44136015, 0.        ]], dtype=float32)]","[array([[-1.922312, -8.276196]], dtype=float32)]"
02833__00676.jpg,"[array([[0.9048193 , 0.40605938, 0.37829453, 0.        ]], dtype=float32)]","[array([[ 0.877316 , -3.8744707]], dtype=float32)]"
02833__00348.jpg,"[array([[0.50346947, 3.0280514 , 0.73386735, 0.7165517 ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
02833__00729.jpg,"[array([[1.0117959, 3.1684783, 1.1031849, 0.768648 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00399.jpg,"[array([[1.0640326 , 2.5181997 , 0.90322185, 0.9745207 ]], dtype=float32)]","[array([[ 0.04779962, -2.8704674 ]], dtype=float32)]"
02833__00107.jpg,"[array([[0.9880947, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00566.jpg,"[array([[0.30055434, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
02833__00210.jpg,"[array([[1.0235437 , 1.991058  , 0.34604365, 0.        ]], dtype=float32)]","[array([[-0.32147774, -4.886626  ]], dtype=float32)]"
02833__00671.jpg,"[array([[0.2610641 , 1.6308676 , 0.        , 0.00725885]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00334.jpg,"[array([[1.2551147 , 2.1167977 , 0.70287323, 1.1729106 ]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00493.jpg,"[array([[1.169594  , 1.4140053 , 0.57373464, 0.3955096 ]], dtype=float32)]","[array([[ 0.9628885, -2.2427163]], dtype=float32)]"
02833__00755.jpg,"[array([[0.5450826 , 1.5849739 , 0.64682454, 0.4274702 ]], dtype=float32)]","[array([[-0.32147774, -4.886626  ]], dtype=float32)]"
02833__00023.jpg,"[array([[0.7804399, 1.9410768, 0.7712793, 1.096953 ]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00830.jpg,"[array([[0.78057104, 2.0567434 , 0.73831326, 1.0151464 ]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00442.jpg,"[array([[1.4962666 , 0.84324646, 0.20135027, 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
02833__00346.jpg,"[array([[0.45871174, 2.9824376 , 0.81480336, 0.71372586]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
02833__00080.jpg,"[array([[0.59414715, 2.4734774 , 0.87697494, 0.8608292 ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00727.jpg,"[array([[1.3178422 , 2.5356956 , 0.80016744, 1.0703745 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00051.jpg,"[array([[1.1735044 , 0.70828617, 0.28838187, 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00842.jpg,"[array([[1.0183147 , 0.7988781 , 0.20588881, 0.        ]], dtype=float32)]","[array([[ 1.8829976, -1.9203651]], dtype=float32)]"
02833__00430.jpg,"[array([[0.336933 , 2.9801168, 0.5072669, 0.7461907]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00397.jpg,"[array([[0.6261773 , 1.1590091 , 0.44144547, 0.        ]], dtype=float32)]","[array([[ 0.04779962, -2.8704674 ]], dtype=float32)]"
02833__00109.jpg,"[array([[0.7518464 , 0.00443354, 0.03397691, 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00568.jpg,"[array([[1.3256086 , 0.32982254, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
02833__00175.jpg,"[array([[0.9044001 , 3.3232064 , 0.71033084, 0.7496277 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00514.jpg,"[array([[0.62024266, 0.23727392, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.04779962, -2.8704674 ]], dtype=float32)]"
02833__00262.jpg,"[array([[0.19387846, 2.6252027 , 0.37412357, 0.8511568 ]], dtype=float32)]","[array([[-1.4171149, -8.330607 ]], dtype=float32)]"
02833__00603.jpg,"[array([[0.68154585, 2.016291  , 0.8568913 , 1.0004262 ]], dtype=float32)]","[array([[-1.922312, -8.276196]], dtype=float32)]"
02833__00839.jpg,"[array([[1.4634984, 1.1844243, 0.6384129, 0.       ]], dtype=float32)]","[array([[ 1.8829976, -1.9203651]], dtype=float32)]"
02833__00172.jpg,"[array([[0.68947923, 2.2009017 , 0.7652217 , 0.9683825 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00513.jpg,"[array([[0.7715401 , 0.8077415 , 0.22299093, 0.        ]], dtype=float32)]","[array([[ 0.04779962, -2.8704674 ]], dtype=float32)]"
02833__00265.jpg,"[array([[1.2088034 , 0.36108777, 0.13170111, 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
02833__00604.jpg,"[array([[0.4593239, 2.1997302, 0.6623759, 0.9552432]], dtype=float32)]","[array([[-1.922312, -8.276196]], dtype=float32)]"
02833__00341.jpg,"[array([[0.05531136, 2.9423082 , 0.344744  , 0.75305504]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
02833__00720.jpg,"[array([[1.4001429, 2.408032 , 0.8015202, 1.1449282]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00087.jpg,"[array([[1.1840475 , 0.4115197 , 0.25617632, 0.        ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00056.jpg,"[array([[0.6824991, 0.6235712, 0.5136286, 0.       ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00390.jpg,"[array([[0.6038062 , 1.5737451 , 0.46202633, 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00437.jpg,"[array([[1.2515837, 0.9854508, 0.4711531, 0.       ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
02833__00219.jpg,"[array([[0.57013756, 1.3624758 , 0.4800152 , 0.        ]], dtype=float32)]","[array([[-1.922312, -8.276196]], dtype=float32)]"
02833__00274.jpg,"[array([[1.27078   , 0.77831376, 0.15511282, 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
02833__00615.jpg,"[array([[1.2821702 , 0.9181693 , 0.38492683, 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
02833__00163.jpg,"[array([[0.577714  , 0.91152614, 0.3439377 , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00502.jpg,"[array([[0.87472695, 1.3021207 , 0.4033325 , 0.14381723]], dtype=float32)]","[array([[ 0.9628885, -2.2427163]], dtype=float32)]"
02833__00828.jpg,"[array([[0.9848158 , 2.130216  , 0.62642014, 1.060489  ]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00208.jpg,"[array([[1.3974777e+00, 1.3351258e+00, 5.6435341e-01, 7.7056064e-04]],
      dtype=float32)]","[array([[-0.32147774, -4.886626  ]], dtype=float32)]"
02833__00669.jpg,"[array([[0.        , 0.39187568, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00047.jpg,"[array([[1.19482   , 0.3509779 , 0.09934298, 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00426.jpg,"[array([[0.3795794 , 2.1718404 , 0.6266371 , 0.96056753]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00381.jpg,"[array([[0.16734244, 2.2594383 , 0.30786344, 0.96077895]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00350.jpg,"[array([[0.3704629, 1.0591711, 0.4310239, 0.       ]], dtype=float32)]","[array([[ 0.7266846, -3.5667188]], dtype=float32)]"
02833__00096.jpg,"[array([[1.3727947 , 0.25635692, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00731.jpg,"[array([[0.60132456, 2.8897097 , 0.85789406, 0.74721795]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00118.jpg,"[array([[0.8748394 , 1.7346449 , 0.83753455, 0.95212317]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00579.jpg,"[array([[0.34224644, 0.9837532 , 0.27956367, 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00040.jpg,"[array([[0.28325012, 0.98022383, 0.45827997, 0.        ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00386.jpg,"[array([[0.2476954 , 1.9282657 , 0.62357855, 1.0169655 ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00421.jpg,"[array([[0.9784297, 3.0878403, 1.0792062, 0.7284983]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00357.jpg,"[array([[1.0487307 , 0.89387935, 0.41526967, 0.        ]], dtype=float32)]","[array([[ 0.7266846, -3.5667188]], dtype=float32)]"
02833__00736.jpg,"[array([[0.8802239, 2.2868247, 1.0675762, 0.9746111]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00091.jpg,"[array([[1.2536408 , 0.70373297, 0.18079087, 0.        ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00273.jpg,"[array([[1.3116478 , 0.9408685 , 0.25387636, 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
02833__00612.jpg,"[array([[1.0155932, 1.5839816, 1.0236982, 1.0307041]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
02833__00164.jpg,"[array([[0.686205  , 0.6041797 , 0.34151438, 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00505.jpg,"[array([[0.53268605, 0.636645  , 0.41817904, 0.        ]], dtype=float32)]","[array([[ 0.9628885, -2.2427163]], dtype=float32)]"
02833__00660.jpg,"[array([[0.90987444, 1.3920251 , 0.7997779 , 0.6554761 ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00116.jpg,"[array([[0.8423181, 2.2222598, 0.7873869, 1.0017956]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00577.jpg,"[array([[0.377732  , 0.9151532 , 0.01990549, 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00388.jpg,"[array([[0.5285978 , 1.959068  , 0.50105524, 0.94717526]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00359.jpg,"[array([[0.7126613, 1.1687274, 0.5266977, 0.       ]], dtype=float32)]","[array([[ 0.7266846, -3.5667188]], dtype=float32)]"
02833__00738.jpg,"[array([[0.19531459, 2.32668   , 0.57770234, 0.9064988 ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00032.jpg,"[array([[0.30631956, 1.3462781 , 0.44305173, 0.78576934]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00795.jpg,"[array([[1.3960586, 0.3816808, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00453.jpg,"[array([[1.0836157 , 0.89273673, 0.50972235, 0.        ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00821.jpg,"[array([[1.3960334 , 0.9398695 , 0.29285216, 0.        ]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00482.jpg,"[array([[0.90535885, 0.6051422 , 0.267275  , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00325.jpg,"[array([[0.31955996, 2.562205  , 0.23572661, 0.90026873]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00744.jpg,"[array([[0.35204265, 2.2756255 , 0.8065063 , 0.90344095]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00792.jpg,"[array([[0.615697  , 0.5491206 , 0.14379965, 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00035.jpg,"[array([[0.33670247, 0.84294736, 0.3344453 , 0.        ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00826.jpg,"[array([[0.9256463, 2.2853742, 1.0882366, 0.9569466]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00454.jpg,"[array([[0.91231155, 1.1807271 , 0.59836316, 0.        ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00322.jpg,"[array([[0.521585 , 1.7526577, 0.6014592, 1.0953724]], dtype=float32)]","[array([[ 1.0376183, -7.7658415]], dtype=float32)]"
02833__00485.jpg,"[array([[0.86025894, 0.56837815, 0.38542214, 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00743.jpg,"[array([[0.27598286, 2.1627083 , 0.6560493 , 0.9491786 ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00206.jpg,"[array([[1.0327461, 1.3878478, 0.4532432, 0.       ]], dtype=float32)]","[array([[-0.32147774, -4.886626  ]], dtype=float32)]"
02833__00667.jpg,"[array([[0.        , 1.2997682 , 0.32947144, 0.7434242 ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
02833__00111.jpg,"[array([[1.3645408 , 0.85186255, 0.07799141, 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00570.jpg,"[array([[0.42115885, 0.2564219 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00049.jpg,"[array([[0.7205407 , 0.34436134, 0.00857916, 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00428.jpg,"[array([[0.32564762, 2.6485775 , 0.24081649, 0.87585354]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00098.jpg,"[array([[0.8506535 , 0.39398903, 0.21633328, 0.        ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00539.jpg,"[array([[0.9980064 , 1.4953935 , 0.69791645, 0.8361814 ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
02833__00158.jpg,"[array([[0.35860664, 0.7790842 , 0.24907164, 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00189.jpg,"[array([[1.8026257, 1.1620982, 0.7892219, 0.       ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00776.jpg,"[array([[0.52665013, 1.1783328 , 0.35331896, 0.20666406]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00317.jpg,"[array([[0.5917335 , 0.92384154, 0.5573194 , 0.        ]], dtype=float32)]","[array([[-1.469693 , -3.0176163]], dtype=float32)]"
02833__00813.jpg,"[array([[0.7404972, 1.1755459, 0.5078806, 0.       ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00461.jpg,"[array([[1.430885 , 1.540802 , 0.6850837, 0.7676244]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00000.jpg,"[array([[1.1253958, 0.7123119, 0.4448691, 0.       ]], dtype=float32)]","[array([[ 0.9628885, -2.2427163]], dtype=float32)]"
02833__00545.jpg,"[array([[0.8349368, 2.1744347, 0.7681803, 1.0254983]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
02833__00683.jpg,"[array([[0.5807057, 1.4840337, 0.8957896, 0.5159952]], dtype=float32)]","[array([[ 0.877316 , -3.8744707]], dtype=float32)]"
02833__00124.jpg,"[array([[1.174374  , 1.5127399 , 0.60111845, 0.75214005]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00652.jpg,"[array([[0.56017756, 2.3262975 , 1.1548833 , 0.8598083 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
02833__00233.jpg,"[array([[1.4497958 , 1.0800545 , 0.40374786, 0.        ]], dtype=float32)]","[array([[ 0.877316 , -3.8744707]], dtype=float32)]"
02833__00594.jpg,"[array([[0.5203588 , 0.6808524 , 0.49453604, 0.        ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00542.jpg,"[array([[0.61304045, 1.7738696 , 0.61918724, 1.0955725 ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
02833__00123.jpg,"[array([[0.758521  , 1.2462096 , 0.6627226 , 0.25544065]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00684.jpg,"[array([[0.72758514, 0.88387156, 0.62874013, 0.        ]], dtype=float32)]","[array([[ 0.877316 , -3.8744707]], dtype=float32)]"
02833__00655.jpg,"[array([[0.27508214, 2.4474418 , 0.6329286 , 0.87232876]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
02833__00593.jpg,"[array([[1.139494 , 1.1990961, 0.4250107, 0.       ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
