Image_ID,Penultimate_Output,GT_Value
02078__00607.jpg,"[array([[0.92427504, 1.7194629 , 1.5671029 , 1.067354  ]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00266.jpg,"[array([[0.16500476, 3.7343826 , 1.6915796 , 0.3510103 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00510.jpg,"[array([[1.0910146 , 1.2957947 , 0.6947243 , 0.35464108]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00171.jpg,"[array([[1.2790852 , 0.04884902, 0.        , 0.        ]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00434.jpg,"[array([[0.18841574, 1.2939651 , 0.890417  , 1.022747  ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02078__00846.jpg,"[array([[0.36077866, 2.6675327 , 1.2085398 , 0.7374616 ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02078__00393.jpg,"[array([[1.4213046 , 0.82763344, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00055.jpg,"[array([[0.44466197, 0.39681175, 0.        , 0.        ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00084.jpg,"[array([[2.0998456 , 0.21754025, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00723.jpg,"[array([[1.6849365 , 1.2996724 , 0.7802637 , 0.03465193]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02078__00897.jpg,"[array([[0.85335666, 3.3453083 , 1.7824488 , 0.5868621 ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00342.jpg,"[array([[0.9598321, 2.1162791, 1.1183391, 1.0678817]], dtype=float32)]","[array([[-0.8732332, -8.419895 ]], dtype=float32)]"
02078__00144.jpg,"[array([[0.8020104 , 1.368823  , 1.4261807 , 0.67022276]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00282.jpg,"[array([[1.7254125, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00195.jpg,"[array([[1.0346347, 2.6250565, 1.1470512, 0.9548263]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00632.jpg,"[array([[0.44910443, 1.2212985 , 0.8495872 , 0.5380754 ]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00377.jpg,"[array([[1.8962128 , 1.3477083 , 0.62556314, 0.12448751]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00060.jpg,"[array([[0.6468565, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00401.jpg,"[array([[1.5795915 , 1.027278  , 0.01534211, 0.        ]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00873.jpg,"[array([[0.43376857, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02078__00138.jpg,"[array([[1.3278991 , 1.3264837 , 0.5831057 , 0.30913016]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00588.jpg,"[array([[0.4214911, 3.116479 , 1.6014446, 0.5616602]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00370.jpg,"[array([[0.6999557, 2.4299366, 1.2620326, 0.8813135]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02078__00711.jpg,"[array([[1.552052, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00067.jpg,"[array([[0.36952138, 1.1715983 , 0.6904227 , 0.34114936]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00874.jpg,"[array([[0.5629002, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02078__00406.jpg,"[array([[1.8291394 , 0.61998516, 0.0584645 , 0.        ]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00698.jpg,"[array([[1.8018695, 0.6260923, 0.2253343, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00228.jpg,"[array([[0.8913625 , 3.3276823 , 1.7118269 , 0.64480335]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00649.jpg,"[array([[1.1765687, 0.7276212, 0.4471603, 0.       ]], dtype=float32)]","[array([[ 1.6449947, -9.439509 ]], dtype=float32)]"
02078__00143.jpg,"[array([[0.85700893, 1.2626088 , 0.64976114, 0.37202784]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00285.jpg,"[array([[1.7743278, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00522.jpg,"[array([[1.3949668, 0.581242 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00254.jpg,"[array([[1.9530183, 0.330965 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00635.jpg,"[array([[1.085365  , 1.0609384 , 0.57534826, 0.        ]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00192.jpg,"[array([[0.6484775, 2.667526 , 1.2380803, 0.8119701]], dtype=float32)]","[array([[ 0.92604494, -9.559612  ]], dtype=float32)]"
02078__00069.jpg,"[array([[0.561667  , 0.67963684, 0.07769015, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00408.jpg,"[array([[1.7185175 , 0.7751137 , 0.06718278, 0.        ]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00131.jpg,"[array([[1.8553458 , 1.3440186 , 0.8196948 , 0.17734136]], dtype=float32)]","[array([[ 2.2033582, -6.499417 ]], dtype=float32)]"
02078__00696.jpg,"[array([[1.7642567 , 0.47384697, 0.05737204, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00550.jpg,"[array([[1.7133092, 1.621589 , 1.4009185, 1.1434687]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00922.jpg,"[array([[1.3649896, 3.1464298, 1.0986011, 0.9133402]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00581.jpg,"[array([[1.1320075 , 1.252244  , 0.56787115, 0.18041262]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00226.jpg,"[array([[0.57172525, 3.208212  , 1.737583  , 0.5821527 ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00647.jpg,"[array([[0.797306  , 0.8174995 , 0.59618944, 0.        ]], dtype=float32)]","[array([[ 1.6449947, -9.439509 ]], dtype=float32)]"
02078__00302.jpg,"[array([[1.9195796, 2.410739 , 1.6497617, 1.2808076]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00015.jpg,"[array([[0.60908383, 1.5261862 , 1.3752297 , 0.78183806]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00474.jpg,"[array([[1.1473168, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00305.jpg,"[array([[1.8848593, 2.516046 , 1.9037806, 1.2032162]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00012.jpg,"[array([[1.617715 , 2.778005 , 1.3249822, 1.0757029]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00473.jpg,"[array([[0.7629074, 0.2830946, 0.       , 0.       ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00379.jpg,"[array([[1.9248037, 1.1286031, 0.2890819, 0.       ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00718.jpg,"[array([[1.2731837, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00691.jpg,"[array([[1.6636959 , 0.65730274, 0.21732093, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00136.jpg,"[array([[1.3652508 , 1.3939326 , 0.6996987 , 0.46673018]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00557.jpg,"[array([[2.313508 , 1.2697296, 0.5214026, 0.       ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00221.jpg,"[array([[0.7170265 , 2.9376514 , 1.724273  , 0.70480406]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00586.jpg,"[array([[0.33878905, 3.498123  , 1.6328896 , 0.44213778]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00640.jpg,"[array([[0.75963706, 0.6882921 , 0.25634548, 0.        ]], dtype=float32)]","[array([[ 1.6449947, -9.439509 ]], dtype=float32)]"
02078__00003.jpg,"[array([[1.3027999, 2.511828 , 1.5221606, 0.9922707]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00462.jpg,"[array([[0.813233  , 3.0474277 , 1.7791718 , 0.67543346]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00314.jpg,"[array([[2.4022837, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02078__00775.jpg,"[array([[0.81841046, 2.6279428 , 1.265966  , 0.8547192 ]], dtype=float32)]","[array([[-0.10420535, -8.624141  ]], dtype=float32)]"
02078__00597.jpg,"[array([[0.25855726, 3.015009  , 1.5140284 , 0.5870697 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00230.jpg,"[array([[1.4506894, 3.0450664, 1.6619451, 0.9053268]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00651.jpg,"[array([[1.5526857 , 1.3843365 , 0.96162564, 0.43876567]], dtype=float32)]","[array([[ 1.6449947, -9.439509 ]], dtype=float32)]"
02078__00127.jpg,"[array([[1.5295359, 1.3520013, 0.7364286, 0.2875869]], dtype=float32)]","[array([[ 2.2033582, -6.499417 ]], dtype=float32)]"
02078__00680.jpg,"[array([[2.322507, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02078__00546.jpg,"[array([[0.9358767, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00368.jpg,"[array([[0.8744034 , 2.6206236 , 1.4167103 , 0.83876616]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02078__00709.jpg,"[array([[1.3098105, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00237.jpg,"[array([[0.8753067 , 3.2070684 , 1.5689704 , 0.71804893]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02078__00590.jpg,"[array([[0.40081182, 3.0665965 , 1.5809612 , 0.57660824]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00656.jpg,"[array([[0.6091094, 1.9966173, 0.9266804, 0.9892599]], dtype=float32)]","[array([[ 0.18362243, -7.439999  ]], dtype=float32)]"
02078__00687.jpg,"[array([[2.4370217, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02078__00120.jpg,"[array([[1.7702454 , 1.2704349 , 0.45496455, 0.        ]], dtype=float32)]","[array([[ 2.2033582, -6.499417 ]], dtype=float32)]"
02078__00541.jpg,"[array([[0.7306651 , 0.14432572, 0.        , 0.        ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00078.jpg,"[array([[0.832737, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00419.jpg,"[array([[1.9160995, 1.5511645, 0.7996951, 0.8156572]], dtype=float32)]","[array([[ 2.9814525, -7.3531337]], dtype=float32)]"
02078__00004.jpg,"[array([[1.2479653, 2.3836818, 1.5315516, 1.0120894]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00465.jpg,"[array([[0.9495128, 0.3877046, 0.       , 0.       ]], dtype=float32)]","[array([[-0.37731352, -3.3327048 ]], dtype=float32)]"
02078__00313.jpg,"[array([[0.59548634, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02078__00239.jpg,"[array([[1.7646121, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00658.jpg,"[array([[0.54225004, 2.2769575 , 0.61177886, 0.94852275]], dtype=float32)]","[array([[ 0.18362243, -7.439999  ]], dtype=float32)]"
02078__00689.jpg,"[array([[1.7414643 , 0.40146086, 0.1617734 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00076.jpg,"[array([[0.57789767, 0.62104636, 0.13498582, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00865.jpg,"[array([[2.278964 , 1.5064603, 1.0830266, 0.5704281]], dtype=float32)]","[array([[ 3.3271143, -6.8707294]], dtype=float32)]"
02078__00700.jpg,"[array([[1.645557  , 0.40144548, 0.2984929 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00245.jpg,"[array([[1.8530469 , 0.72390664, 0.21619044, 0.        ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00183.jpg,"[array([[1.7867922, 2.982806 , 1.7502246, 1.0432568]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00624.jpg,"[array([[1.6915135 , 0.42817652, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00152.jpg,"[array([[0.84862334, 0.79757226, 0.15977761, 0.        ]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00533.jpg,"[array([[1.0006921, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00294.jpg,"[array([[1.6146932, 1.9340446, 1.2687896, 1.3223454]], dtype=float32)]","[array([[ 3.3271143, -6.8707294]], dtype=float32)]"
02078__00242.jpg,"[array([[1.9712906, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.8348715, -3.3449116]], dtype=float32)]"
02078__00623.jpg,"[array([[1.3099977 , 0.51921886, 0.09424627, 0.        ]], dtype=float32)]","[array([[ 0.8724924, -4.434781 ]], dtype=float32)]"
02078__00184.jpg,"[array([[1.5110009 , 3.188665  , 1.5994365 , 0.88661146]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00155.jpg,"[array([[0.7364243, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00293.jpg,"[array([[1.3904121, 1.596886 , 1.0302725, 1.1033652]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02078__00534.jpg,"[array([[1.0404639, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00599.jpg,"[array([[0.25083137, 3.0655591 , 1.3627441 , 0.59345317]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02078__00129.jpg,"[array([[1.620074  , 1.3759518 , 0.95239204, 0.3478275 ]], dtype=float32)]","[array([[ 2.2033582, -6.499417 ]], dtype=float32)]"
02078__00548.jpg,"[array([[0.9092183, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-0.5365798, -3.0952547]], dtype=float32)]"
02078__00071.jpg,"[array([[0.6834646 , 0.5320526 , 0.17331667, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02078__00862.jpg,"[array([[2.191016 , 1.6003149, 1.1210972, 0.8615318]], dtype=float32)]","[array([[ 3.3271143, -6.8707294]], dtype=float32)]"
02078__00410.jpg,"[array([[2.0432878 , 1.588609  , 1.0104209 , 0.89502066]], dtype=float32)]","[array([[ 2.9814525, -7.3531337]], dtype=float32)]"
02078__00707.jpg,"[array([[1.3320022 , 0.857926  , 0.19807874, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00501.jpg,"[array([[1.465156  , 1.5482228 , 0.8413492 , 0.94828874]], dtype=float32)]","[array([[ 0.83287513, -7.0117173 ]], dtype=float32)]"
02078__00160.jpg,"[array([[0.7421761, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.03140728, -5.9588304 ]], dtype=float32)]"
02078__00616.jpg,"[array([[1.613229 , 2.2045789, 1.5412663, 1.2107272]], dtype=float32)]","[array([[ 2.373273, -9.258414]], dtype=float32)]"
02078__00277.jpg,"[array([[1.2834628, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02078__00488.jpg,"[array([[1.543766 , 3.137424 , 1.5652245, 0.9110785]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02078__00459.jpg,"[array([[0.9773027, 3.1796677, 1.7181482, 0.7055126]], dtype=float32)]","[array([[  1.6516391, -10.521687 ]], dtype=float32)]"
02078__00038.jpg,"[array([[0.22846384, 1.2909228 , 1.016651  , 0.98943126]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02078__00732.jpg,"[array([[1.5616542 , 1.2579134 , 0.60164154, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02078__00095.jpg,"[array([[1.6303573 , 0.49763864, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00353.jpg,"[array([[0.38567948, 1.9965032 , 1.2288916 , 0.92554086]], dtype=float32)]","[array([[-0.8732332, -8.419895 ]], dtype=float32)]"
02078__00886.jpg,"[array([[0.4842024, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02078__00382.jpg,"[array([[2.1241632 , 1.1889673 , 0.26993477, 0.        ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02078__00857.jpg,"[array([[1.9228824, 1.6935711, 1.2929891, 1.2565216]], dtype=float32)]","[array([[ 3.3271143, -6.8707294]], dtype=float32)]"
02078__00425.jpg,"[array([[1.968597 , 1.7306862, 1.4155691, 1.354375 ]], dtype=float32)]","[array([[ 2.9814525, -7.3531337]], dtype=float32)]"
02078__00044.jpg,"[array([[0.07635715, 1.2589877 , 0.8676005 , 1.0265983 ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02078__00908.jpg,"[array([[0.8971361, 2.2704327, 1.2806557, 0.9082837]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02078__00092.jpg,"[array([[1.8970963, 0.581816 , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02078__00735.jpg,"[array([[1.5667821, 1.0905117, 0.5019103, 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02078__00881.jpg,"[array([[0.5088034, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02078__00354.jpg,"[array([[0.415563 , 2.326297 , 1.1298184, 0.8496469]], dtype=float32)]","[array([[-0.8732332, -8.419895 ]], dtype=float32)]"
02078__00422.jpg,"[array([[1.7843436, 1.7459582, 1.4037011, 1.4382626]], dtype=float32)]","[array([[ 2.9814525, -7.3531337]], dtype=float32)]"
