Image_ID,Penultimate_Output,GT_Value
00382__00619.jpg,"[array([[0.7391252 , 3.1811626 , 1.0533448 , 0.65080833]], dtype=float32)]","[array([[  1.064   , -12.290125]], dtype=float32)]"
00382__00278.jpg,"[array([[0.5328371, 2.605893 , 0.9352295, 0.8095983]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00369.jpg,"[array([[1.2061858 , 2.1699278 , 1.3116533 , 0.98284805]], dtype=float32)]","[array([[ 2.306719 , -3.8891697]], dtype=float32)]"
00382__00708.jpg,"[array([[0.9082175 , 1.0495071 , 0.62781096, 0.        ]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00650.jpg,"[array([[0.9355418 , 2.3011796 , 0.38209403, 1.0113292 ]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00126.jpg,"[array([[0.88440293, 1.1167052 , 0.4754742 , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00681.jpg,"[array([[1.288304 , 2.7333603, 1.1842116, 0.9527486]], dtype=float32)]","[array([[  3.7528267, -12.290125 ]], dtype=float32)]"
00382__00547.jpg,"[array([[0.8516863 , 2.127759  , 0.7546232 , 0.84418476]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00002.jpg,"[array([[1.5975535, 2.6812067, 1.0671375, 1.1258296]], dtype=float32)]","[array([[  3.7528267, -12.290125 ]], dtype=float32)]"
00382__00811.jpg,"[array([[1.2535374 , 1.0495867 , 0.54051316, 0.        ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00463.jpg,"[array([[0.8515567 , 1.6172464 , 0.70861924, 0.        ]], dtype=float32)]","[array([[ 3.7528267, -1.5938755]], dtype=float32)]"
00382__00774.jpg,"[array([[0.8074986 , 0.91465306, 0.2690831 , 0.        ]], dtype=float32)]","[array([[ 3.1754634, -2.7315178]], dtype=float32)]"
00382__00005.jpg,"[array([[1.5300756, 2.6014843, 1.422156 , 1.0734013]], dtype=float32)]","[array([[  3.7528267, -12.290125 ]], dtype=float32)]"
00382__00464.jpg,"[array([[1.0574373 , 0.9857175 , 0.42253768, 0.        ]], dtype=float32)]","[array([[ 3.7528267, -1.5938755]], dtype=float32)]"
00382__00816.jpg,"[array([[1.1481102 , 2.0567794 , 0.63377005, 1.1488606 ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00312.jpg,"[array([[0.85480493, 1.482457  , 0.74723333, 0.75244874]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00773.jpg,"[array([[0.8093519 , 0.932971  , 0.04652198, 0.        ]], dtype=float32)]","[array([[ 3.1754634, -2.7315178]], dtype=float32)]"
00382__00079.jpg,"[array([[1.4521298 , 1.3301582 , 1.1527559 , 0.08242425]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00418.jpg,"[array([[1.1582575, 3.0790722, 1.0542297, 0.8095968]], dtype=float32)]","[array([[ 1.1380166, -8.102226 ]], dtype=float32)]"
00382__00591.jpg,"[array([[0.69678944, 2.8796988 , 0.79170465, 0.76840013]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00686.jpg,"[array([[0.49446285, 2.45318   , 0.13379195, 0.2492674 ]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00121.jpg,"[array([[0.8189602 , 1.0932192 , 0.45066097, 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00540.jpg,"[array([[0.9375137 , 1.437817  , 0.46251917, 0.        ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00818.jpg,"[array([[1.1279078, 2.321902 , 0.60704  , 1.0670309]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00182.jpg,"[array([[0.9740643 , 2.389818  , 0.90900546, 0.938838  ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00625.jpg,"[array([[0.6161519, 4.056348 , 0.8901167, 0.4162023]], dtype=float32)]","[array([[  0.8212258, -11.296581 ]], dtype=float32)]"
00382__00153.jpg,"[array([[0.89701277, 2.7737515 , 0.92686516, 0.8033038 ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00532.jpg,"[array([[0.64977264, 0.84295076, 0.17617775, 0.        ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00295.jpg,"[array([[0.94014096, 2.8141587 , 1.4798217 , 0.7313504 ]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00864.jpg,"[array([[1.2080213, 1.3565938, 0.9269066, 0.       ]], dtype=float32)]","[array([[-0.56713456, -4.3879104 ]], dtype=float32)]"
00382__00360.jpg,"[array([[0.8936163, 2.1878667, 1.169154 , 0.5662234]], dtype=float32)]","[array([[ 2.306719 , -3.8891697]], dtype=float32)]"
00382__00701.jpg,"[array([[0.8943114, 0.8715346, 0.9174946, 0.       ]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00238.jpg,"[array([[1.0200844, 1.8905777, 0.8636845, 0.6511595]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00688.jpg,"[array([[0.48334756, 1.5096927 , 0.14901723, 0.        ]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00070.jpg,"[array([[1.5584735, 0.6911854, 0.9389402, 0.       ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00863.jpg,"[array([[1.1981848 , 0.93023974, 1.0919975 , 0.        ]], dtype=float32)]","[array([[-0.56713456, -4.3879104 ]], dtype=float32)]"
00382__00411.jpg,"[array([[1.2621661 , 2.3328993 , 0.83609205, 1.0928688 ]], dtype=float32)]","[array([[ 1.1380166, -8.102226 ]], dtype=float32)]"
00382__00367.jpg,"[array([[1.279343 , 2.055771 , 1.2611818, 0.7885082]], dtype=float32)]","[array([[ 2.306719 , -3.8891697]], dtype=float32)]"
00382__00706.jpg,"[array([[0.8920882 , 1.6624467 , 1.0689416 , 0.25514066]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00598.jpg,"[array([[1.0882976, 2.7839513, 0.839833 , 0.8878722]], dtype=float32)]","[array([[ 1.1203206, -7.5480914]], dtype=float32)]"
00382__00128.jpg,"[array([[0.8683947 , 1.8204869 , 0.6671631 , 0.02949785]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00243.jpg,"[array([[1.1458949, 0.8732109, 0.3781327, 0.       ]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00622.jpg,"[array([[0.87201023, 3.3504179 , 1.235458  , 0.6120768 ]], dtype=float32)]","[array([[  1.064   , -12.290125]], dtype=float32)]"
00382__00185.jpg,"[array([[1.003834  , 2.7000742 , 0.91675705, 0.8894288 ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00154.jpg,"[array([[0.8013254, 2.7902873, 0.9379404, 0.7828171]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00292.jpg,"[array([[0.9054337, 2.5825803, 1.0956639, 0.828821 ]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00535.jpg,"[array([[0.6271625 , 0.7814797 , 0.17387632, 0.        ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00139.jpg,"[array([[0.72605485, 2.0801315 , 0.75695   , 0.50398904]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00558.jpg,"[array([[0.8295606 , 2.7673626 , 0.64076895, 0.83381706]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00589.jpg,"[array([[0.47005856, 3.0884948 , 0.6953371 , 0.701831  ]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00376.jpg,"[array([[0.9038825 , 1.6842155 , 0.6990123 , 0.00974127]], dtype=float32)]","[array([[ 3.1754634, -2.7315178]], dtype=float32)]"
00382__00717.jpg,"[array([[0.916312  , 0.68476695, 0.48353145, 0.        ]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00061.jpg,"[array([[0.63388985, 2.360123  , 0.77461857, 0.91087663]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00400.jpg,"[array([[0.86730695, 1.5493658 , 0.5564039 , 0.        ]], dtype=float32)]","[array([[ 0.5698131, -4.4060884]], dtype=float32)]"
00382__00872.jpg,"[array([[1.084249  , 0.94530106, 0.45064634, 0.        ]], dtype=float32)]","[array([[ 2.4084134, -4.2679377]], dtype=float32)]"
00382__00145.jpg,"[array([[0.806512  , 1.7403753 , 0.7644164 , 0.42846248]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00524.jpg,"[array([[1.0283673 , 1.805917  , 0.77605665, 0.        ]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00283.jpg,"[array([[0.9056904 , 2.9440928 , 0.78809136, 0.7705933 ]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00252.jpg,"[array([[1.0777835, 0.9692619, 0.6042671, 0.       ]], dtype=float32)]","[array([[ 0.68008596, -5.7091765 ]], dtype=float32)]"
00382__00194.jpg,"[array([[1.0792049, 2.5194182, 0.6952732, 0.71212  ]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00633.jpg,"[array([[1.1763642, 3.7638578, 1.022441 , 0.6283398]], dtype=float32)]","[array([[  0.8212258, -11.296581 ]], dtype=float32)]"
00382__00142.jpg,"[array([[0.72240776, 2.690697  , 0.86149955, 0.81410724]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00284.jpg,"[array([[0.83979475, 2.9952974 , 0.81598115, 0.74603176]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00523.jpg,"[array([[0.51482344, 1.8835181 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00255.jpg,"[array([[1.0197335 , 0.21971044, 0.03365466, 0.        ]], dtype=float32)]","[array([[ 0.68008596, -5.7091765 ]], dtype=float32)]"
00382__00634.jpg,"[array([[0.72067183, 3.7539237 , 0.75239587, 0.53050494]], dtype=float32)]","[array([[  0.8212258, -11.296581 ]], dtype=float32)]"
00382__00193.jpg,"[array([[0.948532  , 2.8146973 , 0.8938089 , 0.80746675]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00809.jpg,"[array([[1.0281963 , 2.4741333 , 0.57388186, 1.0001425 ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00699.jpg,"[array([[0.88908863, 1.3982527 , 1.0747442 , 0.46383592]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00229.jpg,"[array([[1.1052026 , 0.5024879 , 0.35546196, 0.        ]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00648.jpg,"[array([[1.732284 , 3.562434 , 0.9646588, 0.7143601]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00371.jpg,"[array([[1.2938067, 2.218378 , 1.1236483, 0.8441891]], dtype=float32)]","[array([[ 2.306719 , -3.8891697]], dtype=float32)]"
00382__00710.jpg,"[array([[0.9173787 , 0.80333424, 0.15950121, 0.        ]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00066.jpg,"[array([[1.1677163 , 1.3202044 , 0.7338152 , 0.09949643]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00407.jpg,"[array([[0.7173862 , 2.3945289 , 0.68216264, 0.8045554 ]], dtype=float32)]","[array([[ 1.1380166, -8.102226 ]], dtype=float32)]"
00382__00303.jpg,"[array([[0.8477741, 2.7487853, 1.121788 , 0.772968 ]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00762.jpg,"[array([[1.2253355 , 2.071947  , 0.82185054, 0.69100094]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00807.jpg,"[array([[0.7285176 , 1.6669941 , 0.73600984, 1.1200793 ]], dtype=float32)]","[array([[ 1.064, -6.942]], dtype=float32)]"
00382__00475.jpg,"[array([[0.6116575 , 2.819461  , 0.93784344, 0.7566713 ]], dtype=float32)]","[array([[ -1.6248267, -12.290125 ]], dtype=float32)]"
00382__00130.jpg,"[array([[1.0998768 , 0.90754014, 0.53523517, 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00697.jpg,"[array([[0.9075844, 1.0444435, 0.5832495, 0.       ]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00551.jpg,"[array([[0.6591226 , 1.8398727 , 0.75117517, 0.7377098 ]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00923.jpg,"[array([[1.0077876 , 2.717521  , 0.46541828, 0.9156723 ]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00580.jpg,"[array([[0.8456874 , 1.8958443 , 0.35503298, 0.89446807]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00227.jpg,"[array([[0.9346337 , 0.3184486 , 0.05746418, 0.        ]], dtype=float32)]","[array([[ 1.064    , -1.5938755]], dtype=float32)]"
00382__00646.jpg,"[array([[0.70481646, 2.2510965 , 0.8853261 , 0.93263096]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00068.jpg,"[array([[1.2186961 , 0.96609753, 0.53285134, 0.        ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00409.jpg,"[array([[1.0639346, 1.820461 , 0.6825995, 1.05195  ]], dtype=float32)]","[array([[ 1.1380166, -8.102226 ]], dtype=float32)]"
00382__00690.jpg,"[array([[0.7202083 , 0.6956528 , 0.20081745, 0.        ]], dtype=float32)]","[array([[-1.6248267, -1.5938755]], dtype=float32)]"
00382__00137.jpg,"[array([[0.7852513 , 1.2802044 , 0.8080526 , 0.18157488]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00924.jpg,"[array([[1.0453131, 2.406417 , 0.5276888, 0.6765783]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00556.jpg,"[array([[0.79785573, 2.3596008 , 0.7669109 , 0.9230779 ]], dtype=float32)]","[array([[ 0.72567743, -8.001776  ]], dtype=float32)]"
00382__00220.jpg,"[array([[1.0018674, 2.2205684, 0.9127391, 0.9074394]], dtype=float32)]","[array([[ 1.064, -6.942]], dtype=float32)]"
00382__00587.jpg,"[array([[0.552531  , 2.8131995 , 0.40810114, 0.8274942 ]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00641.jpg,"[array([[0.7462095, 1.8859402, 0.8106695, 0.       ]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00378.jpg,"[array([[1.1145322, 1.6043766, 0.7786482, 0.       ]], dtype=float32)]","[array([[ 3.1754634, -2.7315178]], dtype=float32)]"
00382__00719.jpg,"[array([[1.1283503, 1.4136182, 0.9243565, 0.4944605]], dtype=float32)]","[array([[ 2.306719 , -3.8891697]], dtype=float32)]"
00382__00304.jpg,"[array([[0.89990556, 2.5670643 , 1.2088099 , 0.8167114 ]], dtype=float32)]","[array([[-0.5097672, -4.5718136]], dtype=float32)]"
00382__00765.jpg,"[array([[0.89376897, 1.691325  , 0.762366  , 0.58575666]], dtype=float32)]","[array([[ 3.1754634, -2.7315178]], dtype=float32)]"
00382__00800.jpg,"[array([[0.90863156, 1.7456145 , 0.80518615, 1.1052892 ]], dtype=float32)]","[array([[ 1.064, -6.942]], dtype=float32)]"
00382__00215.jpg,"[array([[1.0263019 , 1.3167186 , 1.268446  , 0.14450163]], dtype=float32)]","[array([[ 1.064, -6.942]], dtype=float32)]"
00382__00911.jpg,"[array([[0.5389312, 2.37388  , 0.3875198, 0.952576 ]], dtype=float32)]","[array([[-1.6248267, -6.942    ]], dtype=float32)]"
00382__00563.jpg,"[array([[0.6706163 , 2.918623  , 0.71672183, 0.7655502 ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00102.jpg,"[array([[0.6578766 , 1.3503892 , 0.6620966 , 0.24457784]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00849.jpg,"[array([[0.6111321 , 2.5027483 , 0.6256894 , 0.88962746]], dtype=float32)]","[array([[ 0.68008596, -5.7091765 ]], dtype=float32)]"
00382__00898.jpg,"[array([[0.89642626, 0.74346715, 0.32742932, 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00608.jpg,"[array([[0.66668326, 2.8197474 , 0.88512087, 0.7692321 ]], dtype=float32)]","[array([[ 1.1203206, -7.5480914]], dtype=float32)]"
00382__00269.jpg,"[array([[0.9751608, 2.3637075, 1.083388 , 0.9153209]], dtype=float32)]","[array([[-1.2666105, -7.0747156]], dtype=float32)]"
00382__00447.jpg,"[array([[0.73157597, 3.00317   , 0.95408803, 0.7141068 ]], dtype=float32)]","[array([[  1.064   , -12.290125]], dtype=float32)]"
00382__00835.jpg,"[array([[0.55793357, 1.9935439 , 0.5928394 , 0.7988401 ]], dtype=float32)]","[array([[ 0.5698131, -4.4060884]], dtype=float32)]"
00382__00781.jpg,"[array([[0.84223247, 1.2059505 , 0.3810001 , 0.        ]], dtype=float32)]","[array([[ 3.7528267, -1.5938755]], dtype=float32)]"
