Image_ID,Penultimate_Output,GT_Value
02301__00719.jpg,"[array([[1.145246  , 0.77401435, 0.51962864, 0.        ]], dtype=float32)]","[array([[ 1.3575537, -3.6346984]], dtype=float32)]"
02301__00378.jpg,"[array([[2.0401168, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00551.jpg,"[array([[0.4300194, 1.5964473, 0.8711894, 1.0394235]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00697.jpg,"[array([[0.6675009 , 0.9736411 , 0.52845997, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02301__00130.jpg,"[array([[1.8310845, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.9448779, -3.450745 ]], dtype=float32)]"
02301__00646.jpg,"[array([[0.99387395, 1.2641037 , 0.864347  , 0.02878969]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02301__00227.jpg,"[array([[1.2935474, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00580.jpg,"[array([[1.5017883 , 0.02739668, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.4265444, -3.0903735]], dtype=float32)]"
02301__00409.jpg,"[array([[0.64467466, 1.8355126 , 1.2040008 , 0.99881995]], dtype=float32)]","[array([[ 0.72488207, -9.728868  ]], dtype=float32)]"
02301__00068.jpg,"[array([[0.90169835, 0.32041407, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00762.jpg,"[array([[1.3349959 , 2.9897587 , 0.88229245, 0.93848485]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02301__00303.jpg,"[array([[0.7130872 , 0.8573984 , 0.32798165, 0.        ]], dtype=float32)]","[array([[-0.7854868, -2.9301379]], dtype=float32)]"
02301__00475.jpg,"[array([[1.2613415, 1.5013357, 0.7926172, 0.825669 ]], dtype=float32)]","[array([[ 3.2632387, -8.817045 ]], dtype=float32)]"
02301__00807.jpg,"[array([[0.4250574, 3.494124 , 1.0244348, 0.5371866]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00014.jpg,"[array([[1.450452  , 2.5752583 , 0.66561776, 1.1373185 ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00699.jpg,"[array([[0.8634685 , 0.6825868 , 0.31808367, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02301__00648.jpg,"[array([[0.66854936, 1.4836066 , 0.94069576, 1.1370926 ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02301__00229.jpg,"[array([[1.0975945, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00710.jpg,"[array([[1.0779692, 1.179359 , 0.5960783, 0.       ]], dtype=float32)]","[array([[ 1.3575537, -3.6346984]], dtype=float32)]"
02301__00371.jpg,"[array([[1.8245544, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00407.jpg,"[array([[0.71247935, 1.471919  , 0.9594188 , 1.0480635 ]], dtype=float32)]","[array([[ 0.72488207, -9.728868  ]], dtype=float32)]"
02301__00875.jpg,"[array([[1.30757, 0.     , 0.     , 0.     ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00066.jpg,"[array([[1.744693, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00523.jpg,"[array([[1.018915  , 0.3395513 , 0.32329056, 0.        ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00284.jpg,"[array([[1.0652901 , 1.4116654 , 0.97027564, 0.6813287 ]], dtype=float32)]","[array([[ 3.1034286, -7.8467274]], dtype=float32)]"
02301__00142.jpg,"[array([[0.46673262, 2.1497636 , 1.1483723 , 0.90149117]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00193.jpg,"[array([[1.2725277, 1.2032403, 0.6589733, 0.       ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00634.jpg,"[array([[0.33436066, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02301__00255.jpg,"[array([[1.3308656, 1.1274253, 0.7548197, 0.       ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02301__00809.jpg,"[array([[1.7079257, 0.7458772, 0.5850581, 0.       ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00283.jpg,"[array([[1.1552967 , 1.821402  , 0.81625706, 0.48757508]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00524.jpg,"[array([[1.1450946 , 0.16217077, 0.11628473, 0.        ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00145.jpg,"[array([[0.08496932, 2.1894698 , 0.817408  , 0.90082777]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00633.jpg,"[array([[0.6349985 , 0.05385159, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02301__00194.jpg,"[array([[1.3049794, 0.859155 , 0.504533 , 0.       ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00252.jpg,"[array([[1.6893116 , 1.0884981 , 0.71922314, 0.        ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02301__00558.jpg,"[array([[1.3059456, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.464489 , -1.9531932]], dtype=float32)]"
02301__00139.jpg,"[array([[0.35367724, 2.3630319 , 0.865789  , 0.8706751 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02301__00589.jpg,"[array([[1.1096704 , 0.04550367, 0.17256156, 0.        ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00717.jpg,"[array([[1.1317664 , 0.90307343, 0.52897185, 0.        ]], dtype=float32)]","[array([[ 1.3575537, -3.6346984]], dtype=float32)]"
02301__00376.jpg,"[array([[2.1195865, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00872.jpg,"[array([[1.0817378, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00400.jpg,"[array([[1.2135929, 1.6045377, 1.3441287, 1.220766 ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02301__00061.jpg,"[array([[0.7668588 , 0.5713896 , 0.08189035, 0.        ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00185.jpg,"[array([[1.2207623, 2.3525684, 1.0999777, 1.0600498]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00622.jpg,"[array([[0.5190445, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02301__00243.jpg,"[array([[1.0603554, 1.1378806, 0.7138534, 0.       ]], dtype=float32)]","[array([[ 2.0146153, -5.56074  ]], dtype=float32)]"
02301__00535.jpg,"[array([[0.44331977, 0.5339688 , 0.2786852 , 0.        ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00292.jpg,"[array([[1.6350746 , 1.5816827 , 1.0520384 , 0.99869186]], dtype=float32)]","[array([[ 3.1034286, -7.8467274]], dtype=float32)]"
02301__00154.jpg,"[array([[1.0933818, 1.5176381, 0.834691 , 0.8596015]], dtype=float32)]","[array([[ 2.4810355, -6.1975994]], dtype=float32)]"
02301__00411.jpg,"[array([[1.6278665 , 0.67627454, 0.2533557 , 0.        ]], dtype=float32)]","[array([[ 3.10991 , -4.926039]], dtype=float32)]"
02301__00863.jpg,"[array([[0.98444295, 0.15190442, 0.1863273 , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00070.jpg,"[array([[1.1503438, 1.3226267, 1.0138752, 0.3675823]], dtype=float32)]","[array([[ 3.2632387, -8.817045 ]], dtype=float32)]"
02301__00706.jpg,"[array([[0.782945  , 0.5457081 , 0.32869583, 0.        ]], dtype=float32)]","[array([[-0.0865  , -3.716244]], dtype=float32)]"
02301__00367.jpg,"[array([[1.5255432, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00598.jpg,"[array([[1.0666889 , 0.0739266 , 0.13741937, 0.        ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00549.jpg,"[array([[0.50783134, 1.0579739 , 0.8101995 , 0.        ]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00128.jpg,"[array([[1.5551423 , 0.13097863, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.9448779, -3.450745 ]], dtype=float32)]"
02301__00864.jpg,"[array([[1.3421351 , 0.17149179, 0.00845777, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00416.jpg,"[array([[0.424021  , 1.4019201 , 0.55582184, 1.0620139 ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02301__00077.jpg,"[array([[0.6914211, 1.4686099, 1.068347 , 1.0708079]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00360.jpg,"[array([[1.1930505 , 0.5684726 , 0.16132881, 0.        ]], dtype=float32)]","[array([[ 2.4265444, -3.0903735]], dtype=float32)]"
02301__00659.jpg,"[array([[0.36964905, 0.34942076, 0.        , 0.        ]], dtype=float32)]","[array([[-1.1466027, -2.0411797]], dtype=float32)]"
02301__00238.jpg,"[array([[0.8950376, 1.1825699, 0.9706788, 0.       ]], dtype=float32)]","[array([[ 2.0146153, -5.56074  ]], dtype=float32)]"
02301__00688.jpg,"[array([[0.7659568 , 1.3440247 , 0.48288405, 0.5917675 ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00818.jpg,"[array([[1.3553367 , 0.54435813, 0.38893548, 0.        ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00625.jpg,"[array([[0.4804201 , 0.03660993, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
02301__00182.jpg,"[array([[1.2253964, 2.0152624, 1.1747421, 1.129832 ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00244.jpg,"[array([[1.2052728 , 0.7846896 , 0.60291094, 0.        ]], dtype=float32)]","[array([[ 2.0146153, -5.56074  ]], dtype=float32)]"
02301__00295.jpg,"[array([[1.3691299 , 1.455292  , 0.93456745, 0.648661  ]], dtype=float32)]","[array([[ 3.1034286, -7.8467274]], dtype=float32)]"
02301__00532.jpg,"[array([[0.8018133 , 0.11204156, 0.09122726, 0.        ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00153.jpg,"[array([[1.2603725 , 1.4799128 , 0.79209954, 0.77015525]], dtype=float32)]","[array([[ 2.4810355, -6.1975994]], dtype=float32)]"
02301__00418.jpg,"[array([[1.1173581, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00079.jpg,"[array([[0.75129247, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[-1.1466027, -2.0411797]], dtype=float32)]"
02301__00657.jpg,"[array([[0.8438515, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.1466027, -2.0411797]], dtype=float32)]"
02301__00591.jpg,"[array([[1.0674447, 0.4887131, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00236.jpg,"[array([[1.561059  , 1.275798  , 0.72034776, 0.        ]], dtype=float32)]","[array([[ 2.0146153, -5.56074  ]], dtype=float32)]"
02301__00540.jpg,"[array([[0.510674  , 1.2164187 , 0.9140651 , 0.36953554]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00121.jpg,"[array([[1.1771938, 1.4494226, 0.8283785, 0.5844528]], dtype=float32)]","[array([[ 2.9448779, -3.450745 ]], dtype=float32)]"
02301__00686.jpg,"[array([[1.0925792 , 1.291953  , 0.9495797 , 0.20322636]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00816.jpg,"[array([[1.6776352 , 1.0719677 , 0.68078506, 0.        ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00464.jpg,"[array([[1.1310034, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02301__00005.jpg,"[array([[0.6472296, 2.314517 , 1.3724778, 0.8406946]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00773.jpg,"[array([[1.6421584, 1.4551073, 1.0442493, 0.4405475]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02301__00312.jpg,"[array([[0.4910713 , 0.88331014, 0.39983183, 0.        ]], dtype=float32)]","[array([[-0.7854868, -2.9301379]], dtype=float32)]"
02301__00463.jpg,"[array([[1.3672235, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02301__00811.jpg,"[array([[1.3651718 , 0.5542079 , 0.47502524, 0.        ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00002.jpg,"[array([[0.5573375, 1.8449495, 1.06735  , 1.0071568]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02301__00774.jpg,"[array([[1.8339211 , 1.6790001 , 1.1063175 , 0.86386555]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02301__00315.jpg,"[array([[0.7498081 , 0.93853956, 0.6657937 , 0.        ]], dtype=float32)]","[array([[-0.7854868, -2.9301379]], dtype=float32)]"
02301__00369.jpg,"[array([[1.9715587, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
02301__00650.jpg,"[array([[0.70087117, 1.4226451 , 0.8068929 , 0.8827209 ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02301__00231.jpg,"[array([[0.9362202, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02301__00596.jpg,"[array([[0.83779657, 0.20623825, 0.15231852, 0.        ]], dtype=float32)]","[array([[ 1.5779206, -2.743746 ]], dtype=float32)]"
02301__00547.jpg,"[array([[0.5541174 , 1.3534797 , 0.8977015 , 0.80226433]], dtype=float32)]","[array([[ 0.6049163, -8.925325 ]], dtype=float32)]"
02301__00681.jpg,"[array([[0.74431396, 0.9736685 , 0.61796856, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00126.jpg,"[array([[1.550066  , 0.41589075, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.9448779, -3.450745 ]], dtype=float32)]"
02301__00320.jpg,"[array([[0.6982455, 0.7185641, 0.3460851, 0.       ]], dtype=float32)]","[array([[ 1.3575537, -3.6346984]], dtype=float32)]"
02301__00487.jpg,"[array([[0.49207836, 1.8303906 , 0.91350985, 1.0267514 ]], dtype=float32)]","[array([[-0.7010517, -6.0213766]], dtype=float32)]"
02301__00741.jpg,"[array([[0.80080205, 1.2933617 , 0.80560005, 0.37549153]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02301__00790.jpg,"[array([[1.5560184, 2.5577137, 0.9586773, 1.1552007]], dtype=float32)]","[array([[ 0.72488207, -9.728868  ]], dtype=float32)]"
02301__00037.jpg,"[array([[1.9397335, 2.151249 , 1.7783114, 1.2399874]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
02301__00456.jpg,"[array([[1.646707, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
02301__00824.jpg,"[array([[1.503979  , 1.2353165 , 0.82193875, 0.        ]], dtype=float32)]","[array([[ 2.5444305, -5.1552114]], dtype=float32)]"
02301__00278.jpg,"[array([[0.6197048 , 0.42038223, 0.        , 0.        ]], dtype=float32)]","[array([[-0.835397 , -1.6563889]], dtype=float32)]"
02301__00619.jpg,"[array([[1.4181787 , 1.5055825 , 0.95169395, 0.7790932 ]], dtype=float32)]","[array([[ 3.1034286, -7.8467274]], dtype=float32)]"
02301__00858.jpg,"[array([[1.8066398 , 1.3768817 , 0.79483575, 0.17507988]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
02301__00113.jpg,"[array([[1.0740823 , 1.3526121 , 0.8392583 , 0.46696123]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02301__00572.jpg,"[array([[1.2729964 , 0.14511167, 0.02694095, 0.        ]], dtype=float32)]","[array([[ 2.4265444, -3.0903735]], dtype=float32)]"
