Image_ID,Penultimate_Output,GT_Value
03140__00040.jpg,"[array([[0.68565375, 0.5196125 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00579.jpg,"[array([[0.7979893 , 1.4439918 , 0.6894141 , 0.86958116]], dtype=float32)]","[array([[ 0.11944913, -5.3423624 ]], dtype=float32)]"
03140__00118.jpg,"[array([[0.75185376, 1.632481  , 0.58636653, 0.41846895]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00744.jpg,"[array([[0.8694952, 1.5002791, 0.8622225, 0.9450735]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
03140__00325.jpg,"[array([[0.3584011, 2.0334692, 0.       , 0.6661559]], dtype=float32)]","[array([[ 0.37066454, -5.5935273 ]], dtype=float32)]"
03140__00482.jpg,"[array([[1.3392514 , 1.2686332 , 0.62382185, 0.10888505]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00453.jpg,"[array([[0.7299001 , 1.42559   , 0.83711576, 0.9139502 ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00795.jpg,"[array([[0.5836566, 1.4671649, 0.8056746, 1.1527044]], dtype=float32)]","[array([[ 0.37066454, -5.5935273 ]], dtype=float32)]"
03140__00032.jpg,"[array([[0.7941931 , 2.1200294 , 0.7772437 , 0.99316347]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00738.jpg,"[array([[0.94663644, 1.1692053 , 0.45601165, 0.        ]], dtype=float32)]","[array([[ 1.1100414, -3.671009 ]], dtype=float32)]"
03140__00388.jpg,"[array([[0.6122493 , 1.8436501 , 0.34278917, 1.1148417 ]], dtype=float32)]","[array([[ 0.11944913, -5.3423624 ]], dtype=float32)]"
03140__00577.jpg,"[array([[0.64976317, 1.59191   , 0.6087257 , 1.0551733 ]], dtype=float32)]","[array([[ 0.11944913, -5.3423624 ]], dtype=float32)]"
03140__00116.jpg,"[array([[0.8797194 , 1.2632122 , 0.45299995, 0.10290404]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00660.jpg,"[array([[0.8231097 , 1.4299514 , 0.71804047, 0.71955305]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00201.jpg,"[array([[1.0584216 , 1.5987773 , 0.97066665, 1.1964171 ]], dtype=float32)]","[array([[ 1.7188623, -6.980406 ]], dtype=float32)]"
03140__00098.jpg,"[array([[0.58190376, 1.0309616 , 0.00818915, 0.        ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00428.jpg,"[array([[1.0782315, 1.3467916, 0.7575608, 0.4106855]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00049.jpg,"[array([[0.7823567 , 0.50261915, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00570.jpg,"[array([[0.9074311 , 1.4643669 , 0.8034044 , 0.76285124]], dtype=float32)]","[array([[ 0.11944913, -5.3423624 ]], dtype=float32)]"
03140__00111.jpg,"[array([[0.84110075, 1.2788744 , 0.59242797, 0.15684228]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00667.jpg,"[array([[0.6777802 , 2.2599447 , 0.8178    , 0.93710124]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00206.jpg,"[array([[0.8312966 , 1.2627404 , 0.70474565, 0.3315107 ]], dtype=float32)]","[array([[ 1.1100414, -3.671009 ]], dtype=float32)]"
03140__00743.jpg,"[array([[0.84053355, 1.4711653 , 0.77922297, 0.8605432 ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
03140__00485.jpg,"[array([[1.3004702 , 1.2860616 , 0.6163593 , 0.12801968]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00322.jpg,"[array([[0.40739915, 2.261837  , 0.23096676, 0.9936745 ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
03140__00454.jpg,"[array([[0.7747922, 1.3793907, 0.7810261, 0.7337226]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00035.jpg,"[array([[0.85223657, 1.7315651 , 0.8540648 , 1.1012596 ]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00792.jpg,"[array([[0.8330709 , 1.4437666 , 0.71469975, 0.8429177 ]], dtype=float32)]","[array([[ 0.37066454, -5.5935273 ]], dtype=float32)]"
03140__00594.jpg,"[array([[0.6949856, 1.9364253, 0.8492358, 1.0252236]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00233.jpg,"[array([[0.33954397, 0.74792516, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
03140__00652.jpg,"[array([[0.8064455, 1.4066149, 0.5095098, 0.6164869]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00124.jpg,"[array([[0.65768677, 1.518729  , 0.49660593, 1.1878206 ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00683.jpg,"[array([[0.9482588 , 2.1450438 , 1.1483533 , 0.96721494]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
03140__00545.jpg,"[array([[0.8206859, 1.9709061, 1.0600187, 0.9977282]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00000.jpg,"[array([[0.6377809, 1.4404706, 0.5382897, 0.9432986]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
03140__00461.jpg,"[array([[0.73921776, 1.4901588 , 0.7497147 , 1.0404826 ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00317.jpg,"[array([[0.41942134, 2.326518  , 0.5425962 , 0.93271357]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
03140__00776.jpg,"[array([[0.8100556 , 1.4010985 , 0.7802125 , 0.66843504]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
03140__00189.jpg,"[array([[0.8840365 , 1.415561  , 0.26117116, 0.56048137]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00158.jpg,"[array([[0.44987452, 2.9154325 , 0.45470908, 0.78247243]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00539.jpg,"[array([[0.9042404 , 1.801864  , 0.93863267, 1.0759562 ]], dtype=float32)]","[array([[-0.45650208, -7.046691  ]], dtype=float32)]"
03140__00007.jpg,"[array([[1.0221729 , 1.6075081 , 0.73107886, 1.1919277 ]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
03140__00466.jpg,"[array([[0.6489591 , 0.90639234, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00310.jpg,"[array([[1.1505493 , 0.86291575, 0.05524365, 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
03140__00771.jpg,"[array([[0.7137241 , 1.2403997 , 0.50068283, 0.18027842]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
03140__00248.jpg,"[array([[0.4758181, 1.807979 , 0.3240013, 1.068555 ]], dtype=float32)]","[array([[-1.3260598, -7.6559906]], dtype=float32)]"
03140__00629.jpg,"[array([[1.4545553 , 1.3285439 , 0.63649803, 0.17035908]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
03140__00299.jpg,"[array([[1.2388036 , 0.45099637, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
03140__00234.jpg,"[array([[0.38555554, 0.83553267, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
03140__00593.jpg,"[array([[0.735664  , 2.047874  , 0.82341784, 1.001392  ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00655.jpg,"[array([[1.0357203 , 1.3028369 , 0.51061445, 0.05821333]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00684.jpg,"[array([[0.75987744, 2.2674878 , 1.0189037 , 0.91441154]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
03140__00123.jpg,"[array([[0.64728844, 1.5141977 , 0.5116182 , 1.1869558 ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00542.jpg,"[array([[0.98429835, 2.155956  , 1.497446  , 0.9377349 ]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00009.jpg,"[array([[0.7585026, 1.6559051, 0.8275234, 1.1131374]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
03140__00468.jpg,"[array([[0.7475886 , 0.77924883, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00246.jpg,"[array([[0.49052808, 2.2745807 , 0.5122505 , 0.9583205 ]], dtype=float32)]","[array([[-1.3260598, -7.6559906]], dtype=float32)]"
03140__00180.jpg,"[array([[0.6972808 , 1.5639569 , 0.41563335, 0.57963   ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00151.jpg,"[array([[0.6248352, 2.0750568, 0.587263 , 1.0165416]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00530.jpg,"[array([[0.9011532, 1.4590204, 0.9468454, 0.7790514]], dtype=float32)]","[array([[-0.45650208, -7.046691  ]], dtype=float32)]"
03140__00297.jpg,"[array([[0.38217652, 1.3911093 , 0.5240994 , 1.0668988 ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
03140__00075.jpg,"[array([[0.9263729 , 1.1765126 , 0.01489654, 0.        ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00414.jpg,"[array([[0.66442454, 1.2046428 , 0.47544983, 0.23374929]], dtype=float32)]","[array([[-1.5901926, -3.2969432]], dtype=float32)]"
03140__00703.jpg,"[array([[0.78261656, 1.4268588 , 0.70409584, 0.7546578 ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00072.jpg,"[array([[0.970432  , 1.1569628 , 0.10061436, 0.        ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00413.jpg,"[array([[0.7171844 , 1.0946122 , 0.38555035, 0.        ]], dtype=float32)]","[array([[-1.5901926, -3.2969432]], dtype=float32)]"
03140__00365.jpg,"[array([[0.6525415 , 1.4686105 , 0.5806872 , 0.98237973]], dtype=float32)]","[array([[-0.21458578, -3.171853  ]], dtype=float32)]"
03140__00704.jpg,"[array([[1.184686  , 1.2835215 , 0.7796997 , 0.14688727]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00319.jpg,"[array([[0.47826236, 2.3264606 , 0.70159304, 0.91589254]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
03140__00778.jpg,"[array([[0.4191741, 1.3597249, 0.6913987, 0.9448349]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
03140__00241.jpg,"[array([[0.41551715, 0.8686049 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
03140__00620.jpg,"[array([[0.97052807, 0.54920673, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
03140__00187.jpg,"[array([[0.6940675 , 1.4583361 , 0.55387527, 0.94363666]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00156.jpg,"[array([[0.7390076, 2.5789015, 0.6955082, 0.8704937]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00290.jpg,"[array([[0.6185759 , 1.1870999 , 0.03796018, 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
03140__00537.jpg,"[array([[0.7160378, 1.6680379, 0.902964 , 1.074787 ]], dtype=float32)]","[array([[-0.45650208, -7.046691  ]], dtype=float32)]"
03140__00374.jpg,"[array([[0.5503824 , 1.3346364 , 0.35210073, 0.6332629 ]], dtype=float32)]","[array([[-0.45650208, -7.046691  ]], dtype=float32)]"
03140__00715.jpg,"[array([[0.80709314, 1.1959095 , 0.372977  , 0.0096448 ]], dtype=float32)]","[array([[-0.04052209, -2.292457  ]], dtype=float32)]"
03140__00063.jpg,"[array([[0.7686198, 1.095107 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00402.jpg,"[array([[1.3299927, 1.6622092, 0.8605022, 1.0645719]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
03140__00147.jpg,"[array([[0.7432657, 1.4142566, 0.5987609, 0.7365511]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
03140__00526.jpg,"[array([[1.0817685 , 2.328689  , 1.3408582 , 0.95302504]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00281.jpg,"[array([[0.39195928, 1.8669553 , 0.3265494 , 0.90183616]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
03140__00250.jpg,"[array([[0.69728994, 1.7344289 , 0.7517777 , 1.0959477 ]], dtype=float32)]","[array([[-1.3260598, -7.6559906]], dtype=float32)]"
03140__00196.jpg,"[array([[0.9104166, 1.5771564, 0.7907082, 1.1560329]], dtype=float32)]","[array([[ 1.7188623, -6.980406 ]], dtype=float32)]"
03140__00631.jpg,"[array([[1.4143302 , 1.3048927 , 0.5295052 , 0.10945267]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
03140__00308.jpg,"[array([[0.986234  , 0.96089214, 0.17647853, 0.        ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
03140__00769.jpg,"[array([[0.43523577, 1.1672913 , 0.47013912, 0.27821425]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
03140__00286.jpg,"[array([[0.6960714 , 1.2867532 , 0.32605657, 0.28652   ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
03140__00521.jpg,"[array([[0.90390396, 2.1208398 , 1.1919905 , 0.9481267 ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00257.jpg,"[array([[0.55547273, 1.5246108 , 0.49888593, 1.1771294 ]], dtype=float32)]","[array([[-1.3260598, -7.6559906]], dtype=float32)]"
03140__00636.jpg,"[array([[1.1151075, 1.6292804, 0.7967087, 1.2355306]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00191.jpg,"[array([[0.9220308 , 1.5865501 , 0.72070414, 1.1673923 ]], dtype=float32)]","[array([[ 1.7188623, -6.980406 ]], dtype=float32)]"
03140__00018.jpg,"[array([[0.54790163, 0.7845595 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04052209, -2.292457  ]], dtype=float32)]"
03140__00479.jpg,"[array([[1.3532634 , 1.2429775 , 0.7760957 , 0.05269969]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00373.jpg,"[array([[0.62564945, 1.3286687 , 0.31214797, 0.44606632]], dtype=float32)]","[array([[-0.45650208, -7.046691  ]], dtype=float32)]"
03140__00712.jpg,"[array([[0.66277945, 1.1672462 , 0.38232315, 0.        ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00064.jpg,"[array([[0.7991116 , 1.2411777 , 0.1684637 , 0.01669755]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00405.jpg,"[array([[1.1433222 , 1.8914835 , 0.96489036, 1.1529658 ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
03140__00288.jpg,"[array([[0.5723408 , 1.3203518 , 0.23089851, 0.53267545]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
03140__00259.jpg,"[array([[0.58465266, 1.2211581 , 0.50691634, 0.28930774]], dtype=float32)]","[array([[-1.5901926, -3.2969432]], dtype=float32)]"
03140__00638.jpg,"[array([[1.1909125, 1.6232029, 0.9396681, 1.2071321]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00301.jpg,"[array([[1.2580303, 0.3923449, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
03140__00760.jpg,"[array([[0.36102957, 1.9976609 , 0.4240323 , 1.0363185 ]], dtype=float32)]","[array([[-1.3260598, -7.6559906]], dtype=float32)]"
03140__00016.jpg,"[array([[0.80148804, 0.8658272 , 0.05535431, 0.        ]], dtype=float32)]","[array([[-0.04052209, -2.292457  ]], dtype=float32)]"
03140__00805.jpg,"[array([[0.49326465, 1.0367472 , 0.55774254, 0.        ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
03140__00477.jpg,"[array([[1.0507134, 1.2902808, 0.785862 , 0.2914019]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00132.jpg,"[array([[0.7247143 , 1.5951544 , 0.64759475, 1.1523707 ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00695.jpg,"[array([[0.90344846, 1.4334314 , 0.809246  , 0.6651503 ]], dtype=float32)]","[array([[-0.43658823, -4.3909593 ]], dtype=float32)]"
03140__00553.jpg,"[array([[1.4180517, 1.8319955, 1.3331925, 1.252157 ]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00582.jpg,"[array([[0.78418463, 1.976595  , 0.73688   , 0.8625104 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00225.jpg,"[array([[0.6589028 , 2.0624526 , 0.75181526, 1.0001178 ]], dtype=float32)]","[array([[-1.6929479, -9.415713 ]], dtype=float32)]"
03140__00644.jpg,"[array([[0.98718464, 1.533814  , 0.7705758 , 0.9588053 ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00692.jpg,"[array([[0.9092388 , 1.3645128 , 0.66337186, 0.375841  ]], dtype=float32)]","[array([[-0.43658823, -4.3909593 ]], dtype=float32)]"
03140__00554.jpg,"[array([[1.3441845, 1.8751767, 1.1034437, 1.2338643]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00222.jpg,"[array([[0.5322366 , 2.1417818 , 0.6249747 , 0.98370516]], dtype=float32)]","[array([[-1.6929479, -9.415713 ]], dtype=float32)]"
03140__00585.jpg,"[array([[0.7272433 , 1.377832  , 0.9165396 , 0.74641037]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00643.jpg,"[array([[0.9439482 , 1.5531074 , 0.83466566, 1.0637226 ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00149.jpg,"[array([[0.4747792 , 2.752331  , 0.80124384, 0.78182876]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00528.jpg,"[array([[1.0567474 , 2.1730938 , 1.2655824 , 0.99514407]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00198.jpg,"[array([[0.87342507, 1.562985  , 0.6458193 , 1.1194559 ]], dtype=float32)]","[array([[ 1.7188623, -6.980406 ]], dtype=float32)]"
03140__00306.jpg,"[array([[0.9795971, 0.7625721, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
03140__00767.jpg,"[array([[0.5460207, 1.8295239, 0.6080725, 1.0751513]], dtype=float32)]","[array([[-1.3260598, -7.6559906]], dtype=float32)]"
03140__00011.jpg,"[array([[0.833489 , 1.566163 , 0.6266707, 1.1737678]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
03140__00470.jpg,"[array([[0.60118335, 1.0188104 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00802.jpg,"[array([[0.24228744, 1.0511857 , 0.325728  , 0.03078344]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
03140__00676.jpg,"[array([[0.87183857, 2.0387733 , 1.0361419 , 0.9868635 ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
03140__00217.jpg,"[array([[1.0119632 , 0.69192475, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1100414, -3.671009 ]], dtype=float32)]"
03140__00561.jpg,"[array([[0.74845946, 0.9218044 , 0.09646729, 0.        ]], dtype=float32)]","[array([[-0.21458578, -3.171853  ]], dtype=float32)]"
03140__00100.jpg,"[array([[0.52145946, 0.9868035 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00439.jpg,"[array([[0.51588297, 2.0581293 , 0.7745377 , 0.98458743]], dtype=float32)]","[array([[-1.6929479, -9.415713 ]], dtype=float32)]"
03140__00058.jpg,"[array([[0.77758104, 1.3301985 , 0.19304198, 0.32233307]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00089.jpg,"[array([[0.7479016 , 1.9061067 , 0.57794464, 0.8609516 ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00445.jpg,"[array([[0.5903541, 2.1089795, 0.8887829, 0.9612462]], dtype=float32)]","[array([[-1.6929479, -9.415713 ]], dtype=float32)]"
03140__00783.jpg,"[array([[0.7756468 , 1.3937573 , 0.41938508, 0.6654343 ]], dtype=float32)]","[array([[ 0.37066454, -5.5935273 ]], dtype=float32)]"
03140__00024.jpg,"[array([[0.70746595, 0.5383712 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04052209, -2.292457  ]], dtype=float32)]"
03140__00752.jpg,"[array([[1.0808874, 2.010254 , 0.9735428, 1.0889498]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
03140__00333.jpg,"[array([[0.80204433, 1.28993   , 0.35813293, 0.17909494]], dtype=float32)]","[array([[ 0.37066454, -5.5935273 ]], dtype=float32)]"
03140__00494.jpg,"[array([[0.7716732, 1.6590941, 1.1067607, 1.0741324]], dtype=float32)]","[array([[ 1.7188623, -6.980406 ]], dtype=float32)]"
03140__00442.jpg,"[array([[0.58299136, 2.1296313 , 0.7261094 , 0.97767234]], dtype=float32)]","[array([[-1.6929479, -9.415713 ]], dtype=float32)]"
03140__00023.jpg,"[array([[0.8018483 , 0.35356337, 0.        , 0.        ]], dtype=float32)]","[array([[-0.04052209, -2.292457  ]], dtype=float32)]"
03140__00784.jpg,"[array([[0.58513224, 1.4530275 , 0.5791789 , 1.0575373 ]], dtype=float32)]","[array([[ 0.37066454, -5.5935273 ]], dtype=float32)]"
03140__00755.jpg,"[array([[0.67252594, 2.128764  , 0.9886911 , 0.94938606]], dtype=float32)]","[array([[-1.3260598, -7.6559906]], dtype=float32)]"
03140__00493.jpg,"[array([[0.9424526 , 1.5313165 , 0.61951876, 0.9390418 ]], dtype=float32)]","[array([[ 1.7188623, -6.980406 ]], dtype=float32)]"
03140__00334.jpg,"[array([[0.90141   , 1.306727  , 0.5052189 , 0.15413588]], dtype=float32)]","[array([[ 0.37066454, -5.5935273 ]], dtype=float32)]"
03140__00671.jpg,"[array([[0.6449948 , 2.4109328 , 0.85644674, 0.88611525]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00210.jpg,"[array([[0.79656756, 1.2219994 , 0.47540987, 0.17299491]], dtype=float32)]","[array([[ 1.1100414, -3.671009 ]], dtype=float32)]"
